Fecha,Linea,KM
2023-02-15T00:00:00Z,N339,5117.601
2021-10-21T00:00:00Z,L339,10953.84
2021-09-04T00:00:00Z,203I,26843.71
2021-04-13T00:00:00Z,N339,2092.069
2021-01-12T00:00:00Z,203M,28564.65
2021-01-17T00:00:00Z,LINA,13029.357
2020-03-13T00:00:00Z,L440,38814.89
2019-07-10T00:00:00Z,359V,12510.754
2021-02-16T00:00:00Z,LMAV,3508.806
2023-08-22T00:00:00Z,L339,10271.883
2019-02-11T00:00:00Z,203M,21971.08
2020-02-17T00:00:00Z,203I,30553.11
2023-07-31T00:00:00Z,L339,8729.565
2023-07-14T00:00:00Z,203I,35107.7
2020-01-05T00:00:00Z,203M,24689.74
2019-07-11T00:00:00Z,LEXP,17393.747
2021-05-05T00:00:00Z,N339,2360.676
2021-05-02T00:00:00Z,LINA,13579.535
2021-08-02T00:00:00Z,N339,4141.314
2019-02-20T00:00:00Z,LEXP,15942.906
2022-08-24T00:00:00Z,203I,30082.68
2021-11-18T00:00:00Z,L339,11798.672
2021-03-12T00:00:00Z,N339,3692.493
2021-03-13T00:00:00Z,N339,2420.776
2019-03-18T00:00:00Z,LEXP,19133.552
2021-12-06T00:00:00Z,203M,38587.92
2021-01-09T00:00:00Z,203I,20222.89
2019-07-12T00:00:00Z,LEXP,16983.013
2019-12-18T00:00:00Z,203I,36894.25
2019-06-21T00:00:00Z,359V,14099.071
2023-08-24T00:00:00Z,203I,34904.45
2023-08-15T00:00:00Z,L339,10445.651
2021-12-20T00:00:00Z,203M,36394.19
2021-06-08T00:00:00Z,203I,28731.18
2019-05-02T00:00:00Z,L359,11356.486
2021-03-08T00:00:00Z,N339,3206.726
2020-12-06T00:00:00Z,LINA,13994.851
2021-01-13T00:00:00Z,L440,26214.92
2022-12-07T00:00:00Z,203I,33830
2023-05-22T00:00:00Z,N339,5069.548
2019-06-27T00:00:00Z,LEXP,19334.633
2022-03-05T00:00:00Z,203I,30908.56
2023-06-21T00:00:00Z,203I,34027.68
2023-10-30T00:00:00Z,L339,10233.648
2023-08-03T00:00:00Z,L339,8665.188
2019-07-24T00:00:00Z,L359,10752.318
2021-11-22T00:00:00Z,203I,20641.28
2021-03-09T00:00:00Z,N339,2087.452
2023-04-20T00:00:00Z,LEXP,13012.501
2023-02-11T00:00:00Z,203I,24250.48
2019-07-10T00:00:00Z,L130,2878.707
2019-03-07T00:00:00Z,LMAV,8599.465
2019-03-10T00:00:00Z,203I,24101.66
2022-05-29T00:00:00Z,203I,27498.14
2021-04-07T00:00:00Z,203I,34155.93
2023-03-03T00:00:00Z,LMAV,5724.554
2023-05-02T00:00:00Z,203I,35069.89
2023-09-29T00:00:00Z,LEXP,13958.747
2019-07-03T00:00:00Z,203I,34069.62
2021-04-02T00:00:00Z,N339,2027.854
2019-03-11T00:00:00Z,LMAV,9583.995
2020-11-11T00:00:00Z,LINA,16361.208
2021-03-23T00:00:00Z,N339,2085.617
2020-04-16T00:00:00Z,203I,30464.81
2022-12-09T00:00:00Z,LINA,12145.613
2021-03-31T00:00:00Z,L339,8788.504
2019-06-01T00:00:00Z,203M,26514.19
2019-11-27T00:00:00Z,LIGM,4288.406
2021-10-19T00:00:00Z,L339,10547.293
2023-05-23T00:00:00Z,N339,6452.657
2019-05-06T00:00:00Z,L359,11475.769
2021-06-02T00:00:00Z,N339,1976.596
2023-07-22T00:00:00Z,203I,28958.05
2019-05-07T00:00:00Z,L359,11335.607
2019-02-21T00:00:00Z,L107,9891.808
2021-04-21T00:00:00Z,N339,1913.987
2022-11-22T00:00:00Z,N339,5351.892
2023-01-31T00:00:00Z,203I,28551.45
2023-03-29T00:00:00Z,L339,9901.03
2019-10-26T00:00:00Z,203I,30585.47
2022-09-18T00:00:00Z,203I,23416.08
2020-10-03T00:00:00Z,LINA,13031.283
2020-08-29T00:00:00Z,LINA,13945.797
2021-07-13T00:00:00Z,203I,31674.93
2023-03-04T00:00:00Z,203I,24567.15
2021-04-27T00:00:00Z,203I,33188.6
2022-04-29T00:00:00Z,203I,37054.72
2021-05-19T00:00:00Z,N339,1920.463
2022-11-25T00:00:00Z,N339,5185.476
2019-05-07T00:00:00Z,203M,28938.09
2021-04-28T00:00:00Z,N339,1921.748
2022-07-17T00:00:00Z,L339,5885.067
2021-05-12T00:00:00Z,N339,1948.829
2019-03-18T00:00:00Z,LMAV,9748.779
2023-04-21T00:00:00Z,L339,10589.659
2019-12-04T00:00:00Z,203M,35994.72
2021-03-30T00:00:00Z,N339,2091.25
2020-01-26T00:00:00Z,203I,22403.73
2019-12-03T00:00:00Z,203I,37553.28
2021-05-14T00:00:00Z,N339,4251.972
2022-03-01T00:00:00Z,203I,24483.32
2021-03-14T00:00:00Z,N339,2623.438
2021-04-06T00:00:00Z,L339,9691.054
2021-03-19T00:00:00Z,N339,4326.075
2019-10-07T00:00:00Z,203I,37255.97
2022-03-27T00:00:00Z,203I,24149.87
2020-03-24T00:00:00Z,L339,8976.383
2021-09-02T00:00:00Z,N339,4386.021
2021-02-05T00:00:00Z,LINA,15041.209
2021-01-24T00:00:00Z,LINA,13078.484
2021-08-29T00:00:00Z,L339,6071.57
2021-06-06T00:00:00Z,N339,3507.077
2020-07-27T00:00:00Z,203I,27721.73
2023-04-11T00:00:00Z,LEXP,14192.108
2020-06-14T00:00:00Z,203I,19982.92
2023-05-19T00:00:00Z,LEXP,11842.775
2023-03-17T00:00:00Z,L145/133,7655.695
2022-03-31T00:00:00Z,203M,38731.74
2021-04-10T00:00:00Z,203I,24503.2
2020-04-18T00:00:00Z,203I,25723.12
2021-03-05T00:00:00Z,203I,34117.27
2019-12-01T00:00:00Z,203I,24624.67
2020-03-17T00:00:00Z,203I,38536.16
2021-05-31T00:00:00Z,L315,7887.97
2021-08-13T00:00:00Z,203I,36071.62
2021-03-10T00:00:00Z,N339,1928.033
2021-03-24T00:00:00Z,N339,1922.374
2022-05-15T00:00:00Z,203I,24420.69
2019-06-10T00:00:00Z,L130,3400.801
2021-04-14T00:00:00Z,N339,1921.069
2022-01-07T00:00:00Z,L339,7181.098
2023-03-09T00:00:00Z,L339,8759.097
2019-09-30T00:00:00Z,203I,35104
2019-04-15T00:00:00Z,LEXP,19365.565
2022-09-05T00:00:00Z,203I,35730.73
2022-04-16T00:00:00Z,203I,31634.48
2022-12-19T00:00:00Z,L339,9624.23
2023-06-16T00:00:00Z,L339,9326.867
2019-09-13T00:00:00Z,203I,36143.98
2021-03-15T00:00:00Z,N339,4137.894
2019-09-17T00:00:00Z,359V,12708.859
2022-11-24T00:00:00Z,LMAV,6492.925
2021-04-12T00:00:00Z,N339,3263.136
2021-04-07T00:00:00Z,N339,1934.967
2019-03-04T00:00:00Z,L339,9092.225
2020-02-29T00:00:00Z,203I,26822.48
2019-11-15T00:00:00Z,203I,36717.36
2022-05-14T00:00:00Z,LMAV,3763.9
2022-04-21T00:00:00Z,203I,36927.55
2021-05-21T00:00:00Z,203I,33862.87
2019-08-27T00:00:00Z,203I,37008.99
2022-12-22T00:00:00Z,N339,5007.574
2019-09-06T00:00:00Z,203I,35746.2
2022-11-16T00:00:00Z,N339,6523.479
2022-11-24T00:00:00Z,N339,6012.637
2023-03-24T00:00:00Z,203I,21284.74
2020-03-04T00:00:00Z,203I,37997.56
2019-01-04T00:00:00Z,L359,9750.72
2022-11-23T00:00:00Z,L339,9521.504
2020-04-15T00:00:00Z,203I,24651.64
2020-01-29T00:00:00Z,L339,12399.405
2020-03-11T00:00:00Z,L440,37811.808
2023-10-10T00:00:00Z,LEXP,13482.015
2019-10-09T00:00:00Z,LMAV,8082.975
2022-08-05T00:00:00Z,203M,36852.61
2022-05-20T00:00:00Z,203I,37836.68
2021-04-09T00:00:00Z,203I,35050.71
2020-05-01T00:00:00Z,203I,20294.26
2021-09-02T00:00:00Z,L339,9329.556
2022-06-10T00:00:00Z,203I,35372.48
2022-10-15T00:00:00Z,203I,29814.65
2021-08-08T00:00:00Z,203I,21051.08
2022-11-01T00:00:00Z,203I,35238.64
2020-04-03T00:00:00Z,203I,20628.14
2022-03-07T00:00:00Z,LMAV,7029.292
2020-09-19T00:00:00Z,LINA,14113.032
2019-08-07T00:00:00Z,203I,34586.27
2019-07-21T00:00:00Z,203I,23566.7
2023-06-04T00:00:00Z,203I,22990.93
2023-04-19T00:00:00Z,LEXP,13528.596
2022-01-20T00:00:00Z,LINA,15269.644
2019-09-02T00:00:00Z,203I,35269.72
2019-10-25T00:00:00Z,203I,37471.93
2019-01-03T00:00:00Z,203I,29109.07
2020-02-01T00:00:00Z,203I,27258.21
2020-04-08T00:00:00Z,203I,21210.12
2023-06-05T00:00:00Z,L339,8702.017
2020-10-21T00:00:00Z,203I,33864.79
2019-09-10T00:00:00Z,203I,35743.31
2023-08-23T00:00:00Z,LEXP,10324.645
2020-11-02T00:00:00Z,203I,30110.04
2019-01-24T00:00:00Z,203I,29411.14
2022-11-10T00:00:00Z,LMAV,6838.997
2021-03-06T00:00:00Z,LINA,13858.383
2022-06-06T00:00:00Z,203I,37320.98
2019-08-05T00:00:00Z,LI41,13535.28
2021-09-22T00:00:00Z,L440,34482.12
2023-06-09T00:00:00Z,LMAV,7199.466
2023-05-19T00:00:00Z,LMAV,7448.323
2020-08-02T00:00:00Z,LINA,13947.551
2019-12-05T00:00:00Z,203I,36683.73
2019-11-10T00:00:00Z,L339,8112.03
2021-11-19T00:00:00Z,L339,10999.288
2022-10-17T00:00:00Z,203I,34414.44
2023-03-30T00:00:00Z,203I,29419.27
2021-08-22T00:00:00Z,203I,23961.73
2021-06-09T00:00:00Z,203I,31450.15
2019-08-19T00:00:00Z,LEXP,14826.47
2020-12-26T00:00:00Z,203I,20961.86
2022-11-15T00:00:00Z,203I,36238.98
2022-02-14T00:00:00Z,203I,29577.74
2023-09-10T00:00:00Z,203I,22409.91
2020-11-03T00:00:00Z,LINA,15839.401
2023-06-29T00:00:00Z,203I,34763.76
2020-04-06T00:00:00Z,L339,3260.133
2019-04-11T00:00:00Z,LEXP,19034.17
2022-04-13T00:00:00Z,203I,40371.53
2023-08-09T00:00:00Z,203I,36715.88
2022-10-02T00:00:00Z,203I,21788.44
2019-02-17T00:00:00Z,L339,8825.622
2023-10-15T00:00:00Z,203M,22841.37
2022-12-26T00:00:00Z,N339,5146.356
2023-08-13T00:00:00Z,LEXP,7568.3
2019-06-09T00:00:00Z,LEXP,12802.032
2019-04-29T00:00:00Z,L130,3449.04
2023-09-14T00:00:00Z,LEXP,13850.819
2020-01-20T00:00:00Z,203I,32240.33
2023-05-25T00:00:00Z,203M,24016.69
2022-11-09T00:00:00Z,203I,36340.42
2022-07-22T00:00:00Z,LINA,18547.837
2021-01-04T00:00:00Z,203M,28642.17
2020-10-07T00:00:00Z,LINA,16025.217
2020-08-02T00:00:00Z,203I,21805.42
2022-05-21T00:00:00Z,203I,31976.62
2019-11-02T00:00:00Z,L440,29042.739
2021-09-11T00:00:00Z,203M,26046.26
2021-08-07T00:00:00Z,203I,25442.1
2020-09-22T00:00:00Z,LINA,15996.797
2019-04-09T00:00:00Z,LIGM,4529.607
2021-05-15T00:00:00Z,203I,26167.46
2020-05-15T00:00:00Z,203I,28311
2022-05-27T00:00:00Z,203I,37146.02
2019-05-04T00:00:00Z,L339,12239.867
2020-10-06T00:00:00Z,203I,31740.29
2020-01-18T00:00:00Z,203I,27460.47
2023-07-10T00:00:00Z,203I,34267.02
2020-03-24T00:00:00Z,N339,716.136
2022-01-27T00:00:00Z,203I,30369.22
2022-11-30T00:00:00Z,203I,34513.94
2020-07-12T00:00:00Z,LINA,13905.605
2022-02-26T00:00:00Z,203I,26071.64
2021-07-20T00:00:00Z,203I,32333.31
2020-03-12T00:00:00Z,203I,37741.34
2023-08-16T00:00:00Z,LEXP,14443.868
2019-02-23T00:00:00Z,L339,9832.124
2019-11-20T00:00:00Z,L440,42287.027
2023-03-20T00:00:00Z,L122,8653.785
2023-06-14T00:00:00Z,203I,32978.67
2023-04-17T00:00:00Z,203I,34545.1
2019-07-01T00:00:00Z,L130,3443.866
2019-01-26T00:00:00Z,203I,22234.58
2020-07-19T00:00:00Z,LINA,14015.026
2019-03-04T00:00:00Z,L107,5480.829
2021-09-26T00:00:00Z,203I,21990.95
2023-09-03T00:00:00Z,LMAV,3248.898
2023-09-26T00:00:00Z,LEXP,13892.165
2021-09-16T00:00:00Z,203I,35838.15
2022-05-13T00:00:00Z,203I,38447.57
2023-09-06T00:00:00Z,LEXP,12213.8
2023-05-29T00:00:00Z,203I,33819.56
2019-03-30T00:00:00Z,LMAV,5618.814
2022-06-05T00:00:00Z,203I,24229.05
2023-08-11T00:00:00Z,203I,36360.39
2020-09-04T00:00:00Z,203M,27042.85
2022-01-12T00:00:00Z,LMAV,4654.561
2019-07-01T00:00:00Z,L359,11541.965
2023-04-13T00:00:00Z,LEXP,13628.857
2020-01-08T00:00:00Z,L339,11213.074
2023-11-03T00:00:00Z,203I,38217.34
2020-10-27T00:00:00Z,203M,32018.04
2019-02-28T00:00:00Z,203M,22678.18
2021-02-22T00:00:00Z,LINA,15958.675
2022-06-23T00:00:00Z,203I,37866.83
2019-08-06T00:00:00Z,LMAV,8193.607
2023-08-25T00:00:00Z,203I,35519.54
2019-06-20T00:00:00Z,203I,21321.9
2022-03-22T00:00:00Z,LMAV,6854.048
2021-07-21T00:00:00Z,203I,33062.69
2020-04-25T00:00:00Z,LINA,11325.647
2020-11-11T00:00:00Z,203M,32365.31
2022-03-29T00:00:00Z,203I,39078.61
2019-06-27T00:00:00Z,203M,29876.457
2023-05-24T00:00:00Z,203I,34851.8
2020-06-27T00:00:00Z,203I,20754.48
2019-09-22T00:00:00Z,LIGM,1025.266
2020-09-15T00:00:00Z,203M,27321.29
2023-03-01T00:00:00Z,LIGM,5157.879
2021-11-19T00:00:00Z,LEXP,14751.406
2021-11-29T00:00:00Z,203I,34937.43
2023-05-10T00:00:00Z,LEXP,14067.43
2019-03-24T00:00:00Z,L339,9917.835
2022-06-16T00:00:00Z,203I,36616.63
2022-12-15T00:00:00Z,203I,32628.31
2022-11-22T00:00:00Z,203I,33963.55
2019-04-13T00:00:00Z,LMAV,6195.285
2019-07-18T00:00:00Z,L359,10254.011
2019-02-04T00:00:00Z,LMAV,7531.332
2020-08-08T00:00:00Z,203M,23004.94
2019-01-06T00:00:00Z,L339,8951.983
2023-10-27T00:00:00Z,LEXP,11692.741
2023-09-11T00:00:00Z,LEXP,12384.439
2019-09-04T00:00:00Z,359V,12146.774
2020-01-10T00:00:00Z,203I,30942.33
2019-03-02T00:00:00Z,L339,10913.867
2019-01-17T00:00:00Z,203M,22547.598
2021-09-03T00:00:00Z,N339,4956.247
2022-10-03T00:00:00Z,203I,34622.22
2021-07-29T00:00:00Z,203I,33393.34
2023-06-01T00:00:00Z,LEXP,13026.577
2019-01-28T00:00:00Z,203M,23289.078
2023-08-07T00:00:00Z,203M,36926.58
2019-04-01T00:00:00Z,LMAV,9120.322
2023-05-11T00:00:00Z,LEXP,14550.248
2019-04-18T00:00:00Z,LMAV,6068.551
2020-12-28T00:00:00Z,203I,31389.38
2020-12-14T00:00:00Z,LINA,15407.842
2022-10-25T00:00:00Z,203I,34262.33
2019-05-12T00:00:00Z,L339,9850.525
2022-12-21T00:00:00Z,LMAV,7150.427
2023-10-09T00:00:00Z,LEXP,10970.765
2023-07-27T00:00:00Z,LEXP,6948.069
2023-07-27T00:00:00Z,L339,9412.85
2022-04-05T00:00:00Z,203M,41964.61
2021-09-13T00:00:00Z,LMAV,5434.988
2023-09-27T00:00:00Z,LEXP,16380.046
2023-05-31T00:00:00Z,LMAV,6116.23
2020-11-05T00:00:00Z,LINA,16208.945
2020-09-27T00:00:00Z,LINA,13778.532
2023-01-13T00:00:00Z,203I,29020.9
2019-01-28T00:00:00Z,LMAV,7563.421
2022-11-03T00:00:00Z,203I,35672.46
2020-11-12T00:00:00Z,LINA,16913.422
2021-04-14T00:00:00Z,203I,33825.16
2023-07-05T00:00:00Z,LEXP,13136.756
2023-07-24T00:00:00Z,203M,33123.17
2023-08-31T00:00:00Z,LI41,11840.87
2019-03-20T00:00:00Z,LMAV,9145.474
2022-03-02T00:00:00Z,203I,36363.1
2019-04-22T00:00:00Z,LMAV,9596.322
2019-04-23T00:00:00Z,L130,3390.02
2021-10-29T00:00:00Z,L339,10326.69
2020-10-27T00:00:00Z,LINA,15883.532
2019-11-27T00:00:00Z,203I,39106.15
2023-06-14T00:00:00Z,L122,9469.388
2023-08-01T00:00:00Z,LEXP,12689.733
2022-02-26T00:00:00Z,203M,26135.98
2021-04-04T00:00:00Z,203I,20516.61
2021-11-23T00:00:00Z,203I,33747.7
2020-12-05T00:00:00Z,203I,24473.2
2022-12-30T00:00:00Z,203I,28229.13
2019-02-22T00:00:00Z,LMAV,7278.876
2021-07-27T00:00:00Z,203I,33251.17
2021-08-30T00:00:00Z,203I,35903.65
2019-04-04T00:00:00Z,LMAV,9403.063
2019-04-15T00:00:00Z,LMAV,8843.345
2022-07-28T00:00:00Z,203I,34858.07
2023-06-21T00:00:00Z,LEXP,8518.433
2020-07-11T00:00:00Z,203I,20717.87
2022-11-12T00:00:00Z,203I,28117.5
2023-06-06T00:00:00Z,LEXP,11759.15
2023-06-28T00:00:00Z,LEXP,11394.672
2020-03-25T00:00:00Z,L339,2756.674
2021-11-05T00:00:00Z,LEXP,15594.494
2023-06-14T00:00:00Z,LEXP,9649.393
2023-09-19T00:00:00Z,LEXP,13313.441
2019-04-25T00:00:00Z,LMAV,9045.842
2021-08-17T00:00:00Z,203I,34869.58
2021-07-15T00:00:00Z,203I,33578.68
2020-10-28T00:00:00Z,LINA,15977.114
2022-08-16T00:00:00Z,203I,34409.91
2023-09-01T00:00:00Z,LI41,12425.3
2020-10-22T00:00:00Z,LINA,15886.179
2022-03-03T00:00:00Z,LMAV,7300.57
2023-03-30T00:00:00Z,LEXP,9839.671
2019-10-26T00:00:00Z,203M,33005.14
2022-01-19T00:00:00Z,LMAV,4502.027
2021-09-21T00:00:00Z,203I,33846.9
2019-01-05T00:00:00Z,203M,20206.9
2019-02-16T00:00:00Z,L339,9713.847
2023-07-06T00:00:00Z,LEXP,12394.26
2020-01-29T00:00:00Z,203I,31408.34
2023-07-14T00:00:00Z,LEXP,12285.12
2022-10-17T00:00:00Z,N339,4505.361
2019-02-28T00:00:00Z,LMAV,7976.182
2019-12-17T00:00:00Z,203I,36543.87
2020-05-12T00:00:00Z,203I,26903.75
2019-05-06T00:00:00Z,LMAV,9646.959
2023-07-04T00:00:00Z,LEXP,12243.385
2021-02-04T00:00:00Z,LMAV,3654.311
2023-10-18T00:00:00Z,LEXP,11433.321
2021-03-29T00:00:00Z,203I,31385.57
2021-05-04T00:00:00Z,203I,35117.99
2022-08-19T00:00:00Z,N339,5066.863
2023-04-24T00:00:00Z,LEXP,16142.153
2020-06-08T00:00:00Z,203I,29192.15
2022-09-15T00:00:00Z,203I,34735.21
2023-07-28T00:00:00Z,L339,9459.388
2019-08-03T00:00:00Z,LEXP,14625.461
2021-07-26T00:00:00Z,203I,34093.46
2021-08-04T00:00:00Z,203I,35732.87
2019-04-27T00:00:00Z,LMAV,5504.83
2019-05-04T00:00:00Z,LMAV,5601.815
2022-11-20T00:00:00Z,N339,3514.234
2020-03-03T00:00:00Z,LMAV,8681.163
2019-02-15T00:00:00Z,203M,21906.95
2023-08-28T00:00:00Z,LI41,12443.78
2020-09-11T00:00:00Z,LINA,16031.599
2023-03-14T00:00:00Z,203I,33435.76
2019-09-17T00:00:00Z,203I,35697.17
2021-10-14T00:00:00Z,L101,3566.096
2023-05-17T00:00:00Z,203M,35076.5
2023-05-14T00:00:00Z,LMAV,3244.701
2023-07-28T00:00:00Z,LEXP,4845.999
2020-10-09T00:00:00Z,LINA,15959.362
2019-03-29T00:00:00Z,LMAV,8959.668
2020-11-03T00:00:00Z,203M,30124.47
2021-08-28T00:00:00Z,203I,27226.82
2023-03-03T00:00:00Z,203I,29335.13
2019-08-08T00:00:00Z,L359,10825.244
2023-01-14T00:00:00Z,203I,25543.62
2019-04-12T00:00:00Z,LMAV,8962.973
2023-10-04T00:00:00Z,LEXP,9954.006
2022-07-22T00:00:00Z,203I,33505.76
2021-02-20T00:00:00Z,203I,22564.34
2021-04-13T00:00:00Z,203I,32877.79
2019-03-15T00:00:00Z,LMAV,8496.175
2023-04-24T00:00:00Z,359V,3002.824
2023-03-05T00:00:00Z,LINA,15579.958
2020-11-18T00:00:00Z,203M,31943.5
2020-05-17T00:00:00Z,LI41,6265.88
2020-02-04T00:00:00Z,203I,30631.16
2023-06-02T00:00:00Z,LEXP,13363.109
2023-07-27T00:00:00Z,LMAV,5576.252
2021-03-04T00:00:00Z,203I,34083.5
2020-10-06T00:00:00Z,LINA,15954.944
2020-12-10T00:00:00Z,LINA,16039.817
2021-04-22T00:00:00Z,203I,32896.25
2023-01-16T00:00:00Z,203I,29641.56
2023-08-30T00:00:00Z,LI41,12112.9
2019-05-11T00:00:00Z,LMAV,5837.659
2023-08-03T00:00:00Z,LEXP,8354.209
2021-06-14T00:00:00Z,203I,32348.17
2019-11-21T00:00:00Z,L440,41513.182
2021-11-23T00:00:00Z,LMAV,6024.515
2022-01-24T00:00:00Z,203I,26495.59
2020-01-14T00:00:00Z,203I,33022.47
2019-02-10T00:00:00Z,359V,7338.831
2020-11-30T00:00:00Z,LINA,15503.505
2022-03-30T00:00:00Z,359V,3150.996
2021-12-25T00:00:00Z,203I,17798.05
2019-04-16T00:00:00Z,LMAV,9132.203
2023-11-10T00:00:00Z,LEXP,12728.566
2019-11-20T00:00:00Z,203I,37943.43
2023-07-25T00:00:00Z,LEXP,11690.181
2020-12-18T00:00:00Z,LINA,15878.003
2020-09-13T00:00:00Z,LINA,14066.162
2020-10-26T00:00:00Z,L339,3815.336
2023-09-18T00:00:00Z,LEXP,12509.765
2023-05-09T00:00:00Z,LEXP,12279.687
2020-03-26T00:00:00Z,203I,18188.09
2021-06-28T00:00:00Z,203I,35053.66
2019-01-31T00:00:00Z,359V,14058.831
2021-11-12T00:00:00Z,L359,8137.86
2023-04-14T00:00:00Z,LEXP,11379.87
2023-10-04T00:00:00Z,L339,8978.867
2022-07-05T00:00:00Z,203I,38144.6
2019-02-15T00:00:00Z,LMAV,8095.764
2022-03-19T00:00:00Z,203I,31210.47
2022-10-24T00:00:00Z,N339,4884.084
2022-07-26T00:00:00Z,LMAV,6941.29
2023-06-27T00:00:00Z,N339,4851.468
2019-07-15T00:00:00Z,LEXP,16824.208
2021-10-01T00:00:00Z,N339,5170.991
2023-02-21T00:00:00Z,LMAV,3334.988
2019-12-27T00:00:00Z,203I,31937.26
2020-12-03T00:00:00Z,LINA,15872.465
2019-01-20T00:00:00Z,203M,18016.73
2019-09-09T00:00:00Z,203I,34782
2021-09-18T00:00:00Z,LMAV,3381.083
2021-06-21T00:00:00Z,203I,20759.51
2021-09-09T00:00:00Z,L339,9593.077
2022-07-02T00:00:00Z,203M,30894.01
2023-10-25T00:00:00Z,LEXP,11925.074
2022-12-01T00:00:00Z,LMAV,6890.068
2023-06-27T00:00:00Z,LEXP,10544.178
2020-12-16T00:00:00Z,LINA,16008.312
2022-08-09T00:00:00Z,203I,35422.13
2020-07-26T00:00:00Z,203I,18843.83
2022-01-13T00:00:00Z,203I,27427.89
2023-01-06T00:00:00Z,203I,28420.6
2019-04-09T00:00:00Z,LMAV,8676.556
2019-02-20T00:00:00Z,LMAV,8246.162
2023-04-06T00:00:00Z,203I,28348.49
2023-05-15T00:00:00Z,LEXP,13479.066
2020-05-23T00:00:00Z,203I,22231.22
2021-11-24T00:00:00Z,203I,35736.88
2023-07-25T00:00:00Z,N339,4232.578
2023-01-27T00:00:00Z,N339,4572.839
2023-06-06T00:00:00Z,203I,35108.59
2021-11-03T00:00:00Z,N339,3340.338
2020-10-26T00:00:00Z,LMAV,4040.262
2019-02-25T00:00:00Z,203M,24261.09
2019-02-18T00:00:00Z,203I,27229.88
2021-01-13T00:00:00Z,LMAV,4149.418
2021-11-08T00:00:00Z,L142,12339.424
2021-10-28T00:00:00Z,L133/125,6317.249
2023-06-16T00:00:00Z,L103,10973.069
2023-08-09T00:00:00Z,LEXP,12716.483
2023-02-09T00:00:00Z,LMAV,5678.038
2021-04-30T00:00:00Z,203I,32377.32
2020-11-02T00:00:00Z,LMAV,3431.5
2020-11-10T00:00:00Z,LINA,16066.657
2023-04-12T00:00:00Z,N339,5070.898
2020-09-26T00:00:00Z,LINA,13974.88
2020-10-29T00:00:00Z,LINA,15887.112
2019-02-16T00:00:00Z,LMAV,5341.098
2019-08-14T00:00:00Z,L359,10606.729
2021-02-12T00:00:00Z,LINA,15727.509
2021-02-10T00:00:00Z,LEXP,9925.49999999999
2023-10-03T00:00:00Z,LEXP,12850.103
2021-04-23T00:00:00Z,203I,34758.47
2023-01-03T00:00:00Z,L339,9857.838
2022-10-23T00:00:00Z,LMAV,3221.784
2021-03-26T00:00:00Z,203I,32492.71
2022-11-17T00:00:00Z,N339,4583.702
2019-08-05T00:00:00Z,L359,10626.523
2021-11-04T00:00:00Z,L143/136/137,7016.618
2019-01-14T00:00:00Z,LEXP,17039.93
2019-06-05T00:00:00Z,LEXP,17349.909
2021-09-18T00:00:00Z,N339,2327.547
2023-08-10T00:00:00Z,LEXP,10811.285
2019-08-16T00:00:00Z,L359,10676.428
2019-05-11T00:00:00Z,LEXP,14951.329
2023-09-08T00:00:00Z,LEXP,13128.067
2023-01-10T00:00:00Z,N339,4127.671
2022-02-08T00:00:00Z,LMAV,4454.19
2023-08-29T00:00:00Z,203I,36856.09
2019-03-19T00:00:00Z,LMAV,9132.473
2023-01-20T00:00:00Z,L339,9277.07
2021-09-08T00:00:00Z,N339,2571.725
2022-08-29T00:00:00Z,N339,4416.341
2021-09-12T00:00:00Z,203I,22950.23
2023-10-24T00:00:00Z,LEXP,11793.857
2021-09-10T00:00:00Z,N339,4421.303
2022-11-30T00:00:00Z,N339,5088.155
2022-12-02T00:00:00Z,N339,4629.259
2023-11-07T00:00:00Z,LEXP,12997.976
2019-10-09T00:00:00Z,L359,9627.124
2019-01-14T00:00:00Z,LMAV,7870.353
2021-06-05T00:00:00Z,203I,20988.78
2020-09-05T00:00:00Z,LINA,14386.922
2019-05-17T00:00:00Z,LMAV,9613.937
2023-07-19T00:00:00Z,L339,9545.231
2019-01-08T00:00:00Z,203M,23556.13
2020-10-20T00:00:00Z,203I,32467.15
2022-12-01T00:00:00Z,LEXP,15459.198
2023-08-29T00:00:00Z,LMAV,6226.879
2020-03-05T00:00:00Z,203I,39146.75
2023-02-05T00:00:00Z,203I,20506.23
2019-05-21T00:00:00Z,LMAV,9316.929
2023-01-20T00:00:00Z,N339,4362.41
2020-01-31T00:00:00Z,203I,31726.98
2019-05-18T00:00:00Z,L339,10524.135
2021-03-10T00:00:00Z,LMAV,5448.216
2022-03-04T00:00:00Z,N339,5067.917
2020-06-27T00:00:00Z,LINA,13929.773
2020-05-19T00:00:00Z,203I,31189.99
2023-04-04T00:00:00Z,LMAV,6431.28
2022-10-20T00:00:00Z,N339,5249.382
2021-06-07T00:00:00Z,203I,28841.9
2019-05-23T00:00:00Z,LMAV,9108.207
2020-03-29T00:00:00Z,L142,6002.703
2023-04-14T00:00:00Z,N339,5574.671
2022-02-23T00:00:00Z,LINA,16121.204
2023-11-01T00:00:00Z,LEXP,12037.375
2019-01-26T00:00:00Z,LMAV,5512.7
2021-09-16T00:00:00Z,N339,3730.546
2019-08-27T00:00:00Z,L359,10765.892
2020-10-29T00:00:00Z,203M,31129.57
2021-03-28T00:00:00Z,203M,20400.38
2020-10-13T00:00:00Z,LINA,15856.405
2023-02-12T00:00:00Z,LMAV,3718.332
2022-10-21T00:00:00Z,203I,33411.24
