Semana,Linea,LTS
2020-06-14,L740,16440.8
2020-06-07,L740,17292.76
2020-05-31,L740,17283.42
2020-05-24,L740,16291.09
2020-05-17,L740,16932.46
2020-05-10,L740,16153.84
2020-05-03,L740,15568.28
2020-04-26,L740,13359.19
2020-04-19,L740,13106.77
2020-04-12,L740,14205.11
2020-04-05,L740,7845.09
2020-03-29,L740,9281.65
2020-03-15,L740,16431.12
2020-03-08,L740,23660.28
2020-03-01,L740,22826
2020-02-23,L740,16977.8
2020-02-16,L740,20343.83
2020-02-09,L740,21089.53
2020-01-26,L740,20489.31
2020-01-19,L740,19793.11
2020-01-12,L740,20037.63
2020-01-05,L740,20505.03
2019-12-29,L740,17695
2019-12-22,L740,18754.37
2019-12-15,L740,22689.25
2019-12-08,L740,22662.73
2019-12-01,L740,23080.76
2019-11-24,L740,23188.76
2019-11-03,L740,23917.58
2019-10-27,L740,23765.84
2019-10-20,L740,25367.83
2019-10-13,L740,23050.58
2019-10-06,L740,24341.76
2019-09-29,L740,24273.72
2019-09-22,L740,25294.88
2019-09-15,L740,25275.84
2019-09-08,L740,25650.15
2019-09-01,L740,22591.26
2019-08-25,L740,27505.3599999999
2019-08-18,L740,24384.6399999999
2019-08-11,L740,20189.9299999999
2019-07-07,L740,23944.5499999999
2019-06-16,L740,20686.06
2019-06-02,L740,25028.37
2019-05-26,L740,20160.62
2019-05-19,L740,20263.88
2019-05-12,L740,22987.06
2019-05-05,L740,25178.31
2019-04-28,L740,19120.65
2019-04-14,L740,20655.34
2019-04-07,L740,24261.23
2019-03-31,L740,22791.07
2019-03-24,L740,20366.82
2019-03-17,L740,23849.99
2019-03-10,L740,20828.4
2019-02-24,L740,18480.13
2019-02-17,L740,19699.25
2019-02-10,L740,20050.89
2019-02-03,L740,21162.76
2019-01-06,L740,19102.7
2018-12-30,L740,9238.16
2023-11-12,L315,9561.14
2019-01-27,L740,21509.78
2021-01-24,L740,17823.67
2021-10-03,L740,17373.12
2021-03-07,L740,18321.84
2021-02-21,L740,17916.07
2021-02-14,L740,12444.3
2021-01-31,L740,18204.56
2022-12-04,L315,18839.9
2023-04-30,L315,19639.96
2023-11-12,LI41,9774.82
2023-11-05,LI41,42442.3
2023-10-29,LI41,40604.27
2023-10-15,LI41,34243.33
2023-10-08,LI41,33625.06
2023-10-01,LI41,41045.96
2023-09-24,LI41,41481.81
2023-09-17,LI41,39940.25
2023-09-10,LI41,39681.6
2023-09-03,LI41,39605.85
2023-08-27,LI41,39258.53
2023-08-20,LI41,36342.2
2023-08-13,LI41,37551.68
2023-07-23,LI41,38262.14
2023-07-09,LI41,40789.84
2023-07-02,LI41,35153.87
2023-06-25,LI41,40330.9
2023-06-18,LI41,33121.39
2023-06-11,LI41,39836.8
2023-06-04,LI41,42603.8
2023-05-28,LI41,42142.85
2023-05-21,LI41,33462.94
2023-04-30,LI41,35357
2023-04-23,LI41,44978.34
2023-04-16,LI41,41191.14
2023-04-09,LI41,42926.15
2023-04-02,LI41,34812.49
2023-03-26,LI41,43226.38
2023-03-12,LI41,48381.18
2023-03-05,LI41,48214.94
2023-02-26,LI41,41000.6600000001
2023-02-12,LI41,37314.44
2023-02-05,LI41,39468.74
2023-01-29,LI41,35666.33
2023-01-22,LI41,37591.56
2023-01-15,LI41,35986.6
2023-01-08,LI41,34374.68
2023-01-01,LI41,34850.04
2022-12-25,LI41,33852.68
2022-12-18,LI41,37071.69
2022-12-11,LI41,42848.66
2022-12-04,LI41,38173.78
2022-11-27,LI41,44191.36
2022-11-20,LI41,39257.8
2022-11-13,LI41,43440.25
2022-11-06,LI41,41253.1200000001
2022-10-30,LI41,41795.44
2022-10-23,LI41,40983.98
2022-10-16,LI41,39315.53
2022-10-09,LI41,37043.17
2022-10-02,LI41,37271.03
2022-09-25,LI41,41125.08
2022-09-18,LI41,40872.24
2022-09-11,LI41,41672.01
2022-09-04,LI41,41338.69
2022-08-28,LI41,37323.27
2022-08-21,LI41,41935.86
2022-08-14,LI41,39131.58
2022-08-07,LI41,44221.99
2022-07-31,LI41,41032.64
2022-07-24,LI41,37045.22
2022-07-17,LI41,37256.86
2022-07-10,LI41,44873.18
2022-07-03,LI41,44210.36
2022-06-26,LI41,43596.3
2022-06-19,LI41,41627.28
2022-06-12,LI41,40999.94
2022-05-29,LI41,45291.88
2022-05-22,LI41,41236.11
2022-05-15,LI41,43864.27
2022-05-08,LI41,47083.17
2022-05-01,LI41,46023.26
2022-04-24,LI41,47739.83
2022-04-17,LI41,43994.37
2022-04-10,LI41,40749.88
2022-03-27,LI41,46604.87
2022-03-20,LI41,42468.42
2022-03-13,LI41,48803.48
2022-03-06,LI41,44966.2
2022-02-27,LI41,36199.36
2022-02-20,LI41,39701.51
2022-02-13,LI41,39199.15
2022-02-06,LI41,38259.2
2022-01-30,LI41,38117.16
2022-01-23,LI41,37766.82
2022-01-02,LI41,37104.82
2021-12-26,LI41,35808.78
2021-12-19,LI41,44010.58
2021-12-12,LI41,48750.23
2021-12-05,LI41,46225.02
2021-11-28,LI41,46833.0900000001
2021-11-21,LI41,46901.92
2021-11-14,LI41,43756.58
2021-11-07,LI41,45141.27
2021-10-31,LI41,44262.8
2021-10-24,LI41,47194.42
2021-09-26,LI41,41580.45
2021-09-19,LI41,41174.91
2021-09-05,LI41,39146.2
2021-08-29,LI41,39413.45
2021-08-22,LI41,39400.66
2021-08-15,LI41,35275.91
2021-08-08,LI41,41285.8400000001
2021-08-01,LI41,40664.41
2021-07-25,LI41,38938.74
2021-07-18,LI41,39246.42
2021-07-11,LI41,42128.79
2021-07-04,LI41,37325.34
2021-06-27,LI41,41926.27
2021-06-20,LI41,38207.74
2021-06-13,LI41,45551.48
2021-06-06,LI41,37064.31
2021-05-30,LI41,34461.33
2021-05-23,LI41,24211.42
2021-05-16,LI41,41058.46
2021-05-09,LI41,38576.43
2021-05-02,LI41,39267.31
2021-04-25,LI41,36314.64
2021-04-18,LI41,37919.26
2021-04-11,LI41,38269.32
2021-03-28,LI41,32485.51
2021-03-21,LI41,37656.05
2021-03-14,LI41,38711.56
2021-02-21,LI41,35970.8
2021-01-31,LI41,29625.16
2020-08-09,LI41,35884.04
2020-05-03,LI41,23554.46
2020-03-29,LI41,16263.77
2020-03-22,LI41,17179.54
2019-09-22,LI41,44743.96
2019-09-15,LI41,44293.42
2019-09-08,LI41,43236.45
2019-09-01,LI41,44425.82
2019-08-25,LI41,43862.5099999999
2019-08-18,LI41,40377.23
2019-08-11,LI41,42846.21
2019-08-04,LI41,43524.3
2019-07-14,LI41,42060.34
2019-07-07,LI41,36568.83
2019-06-30,LI41,42075.58
2019-06-23,LI41,42001.41
2019-06-16,LI41,33805.07
2019-06-09,LI41,42234.45
2019-06-02,LI41,41913.1
2019-05-26,LI41,35847.52
2019-05-19,LI41,41744.26
2019-04-28,LI41,34221.16
2019-04-21,LI41,43160.85
2019-04-14,LI41,37589.04
2019-04-07,LI41,45106.07
2019-03-31,LI41,41216.4
2019-03-24,LI41,43190.14
2019-03-17,LI41,42237.6
2019-03-10,LI41,38306.41
2019-03-03,LI41,33851.47
2019-02-24,LI41,35386.5
2019-02-17,LI41,41081.85
2019-02-10,LI41,33586.07
2019-01-27,LI41,38997.47
2019-01-20,LI41,35643.44
2019-01-06,LI41,37609.31
2018-12-30,LI41,18544.45
2022-01-16,LI41,34731.14
2022-01-09,LI41,37129.19
2021-02-07,LI41,30776.54
2020-10-04,LI41,33280.75
2020-09-27,LI41,35544.06
2019-02-03,LI41,38067.75
2020-04-26,LI41,19797.89
2020-04-19,LI41,20167.34
2020-04-05,LI41,16689.49
2023-05-14,LI41,40519.83
2023-05-07,LI41,40149.66
2023-03-19,LI41,38846.77
2023-02-19,LI41,30626.43
2022-06-05,LI41,46493.45
2023-06-25,203M,94637.25
2023-02-05,203M,102365.33
2023-02-12,L128,10801.78
2021-05-23,L145/133,9213.43
2023-06-11,L122,21364.07
2020-05-31,L144,1941.13
2020-04-19,L144,2570.31
2020-04-12,L144,2576.99
2020-04-05,L145,6788.28
2020-03-29,L145,7018.72
2020-03-22,L145,5867.05
2020-02-02,L128,14838.67
2020-01-26,L128,13954.39
2020-01-12,L128,13139.5
2020-01-05,L128,15575.74
2019-11-24,L145,18348.54
2019-11-17,L145,16265.66
2019-11-10,L145,18348.05
2019-10-20,L145,16022.9
2019-10-13,L145,16555.95
2019-10-06,L145,16866.01
2019-09-22,L145,18831.28
2019-06-23,L145,18790.38
2019-06-16,L145,15755.84
2019-06-09,L145,19670.83
2019-06-02,L145,20403.97
2019-05-12,L145,20916.15
2023-08-13,L122,25231.21
2023-07-23,L138,9290.98
2023-07-23,L126,5247.51
2023-02-19,L122,20235.8
2023-02-12,L122,21834.63
2023-02-05,L122,25880.05
2023-01-29,L122,24444.72
2023-01-22,L122,23591.8
2023-01-08,L122,23993.47
2023-01-01,L122,23116.53
2022-12-25,L122,22500.12
2022-12-11,L122,27885.44
2022-07-17,L138,9037.64
2023-11-12,203M,25289.25
2023-11-05,203M,105841.96
2023-10-29,203M,97074.0099999999
2023-10-08,203M,93447.98
2023-09-24,203M,98177.74
2023-09-24,203I,91034.5799999999
2023-09-17,203M,101417.13
2023-09-10,203M,99997.5800000002
2023-09-03,203M,99651.6100000001
2023-08-27,203M,103137.08
2023-08-20,203M,92338.87
2023-08-06,203M,101684.09
2023-07-30,203M,101996.61
2023-07-02,203M,81355.84
2023-05-21,203M,90658.07
2022-04-24,203I,98813.8899999999
2022-01-09,203M,97444.8499999998
2021-06-27,203I,86959.56
2021-06-06,203M,79345.05
2021-05-30,203M,77384.8899999999
2023-07-16,L140,10429.28
2023-07-09,L128,12969.13
2020-11-08,L128,2611
2020-05-10,L144,340.75
2020-04-26,L144,2623.1
2020-04-05,L144,2591.17
2020-03-29,L144,2400.04
2019-10-20,L128,15789.62
2019-10-13,L128,15058.05
2019-10-06,L128,15309.96
2019-09-15,L128,14637.28
2019-04-28,L145,16639.34
2019-04-14,L145,16727.44
2019-04-07,L145,19043.1
2021-05-23,L101,2553.72
2020-06-28,L133,7535.87
2020-05-10,L130,410.07
2020-05-03,L130,3381.04
2020-04-26,L130,3323.28
2020-04-19,L130,3212.14
2020-04-12,L130,3119.77
2020-04-05,L130,3326.15
2020-03-22,L130,3029.06
2019-03-31,L128,14699.15
2019-01-20,L128,13594
2023-11-12,L140,2678.2
2020-02-16,L133,17969.55
2020-09-06,L143,261.24
2020-06-07,L145,8316.34
2020-05-31,L145,4550.23
2020-02-23,L145,13613.53
2020-02-16,L145,15905.83
2021-01-24,L128,8947.67
2020-01-05,L145,17373.31
2019-12-15,L145,18040.8
2019-04-21,L128,7013.87
2020-02-16,L103,21578.49
2022-07-24,L126,5620.44
2019-05-05,L128,16136.8
2019-04-28,L128,10578.12
2020-05-10,L145,922.96
2020-05-03,L145,7035.37
2019-03-24,L103,22693.78
2019-03-10,L103,19922.89
2020-03-29,L143,10695.25
2020-10-25,L133,9427.36
2020-10-18,L133,9786.49
2020-04-05,L103,11303.05
2020-02-09,L103,23480.3
2020-03-29,LINA,20877.04
2020-03-22,LINA,26561.43
2022-09-11,L138,10555.4
2023-02-19,L128,8973.59
2020-08-23,L133,6932.03
2020-08-16,L133,9231.99
2019-06-16,L103,18713.13
2019-03-10,L128,12585.19
2023-09-17,L103,23552.3
2022-05-29,L140,12020.39
2022-05-08,L140,10854.27
2022-05-08,L138,9031.94
2023-10-01,L138,10194.27
2023-09-03,L138,10357.55
2022-11-27,L140,12933.03
2022-05-01,L140,8892.5
2023-07-16,L128,10604.04
2023-01-15,L126,4469.22
2023-01-08,L126,4361.57
2023-01-01,L126,4559.13
2022-12-25,L126,4371.17
2022-05-15,L138,7544.31
2022-12-18,L126,4850.42
2022-11-13,L126,6878.84
2022-11-06,L126,5798.81
2022-10-16,L126,5923.45
2022-09-04,L126,5930.69
2022-08-14,L126,5458.56
2022-07-17,L126,4935.79
2022-07-10,L126,4956.82
2022-06-05,L126,5745.55
2022-05-29,L126,5235.59
2022-05-15,L126,4197.44
2022-12-25,L138,9186.81
2022-08-14,L128,10821.82
2019-09-29,L128,15313.65
2019-07-21,L133,13672.58
2020-03-29,L128,6694.5
2020-02-23,L128,11996.53
2023-01-29,L138,10123.1
2023-01-22,L126,4010.62
2022-05-08,L126,4430.27
2022-05-01,203I,96312.81
2020-01-12,L103,20419.2
2020-01-05,L103,21954.83
2019-12-22,L103,20182.6
2019-08-25,L133,20993.37
2019-08-18,L133,19239.54
2019-07-21,L103,23061.49
2019-06-30,L103,22401.57
2019-05-26,L103,19945.3
2023-05-21,L315,19940.67
2023-01-08,L315,19251.49
2023-06-04,L315,18138.5
2023-01-29,L315,17977.9
2023-01-15,L315,20033.48
2021-01-31,L102,169.29
2021-02-28,L146,77.05
2021-02-21,L146,53.77
2023-01-01,L315,16522.53
2021-05-16,203I,87066.85
2023-05-07,203I,91498.73
2020-04-26,L145,6948.84
2020-04-19,L145,6775.93
2020-04-12,L145,6507.97
2019-03-24,L128,16300.55
2019-03-03,L128,12813.27
2021-01-31,L128,9062.34
2020-10-04,L133,9747.52
2020-09-20,L133,6490
2019-01-20,L130,7626.4
2023-11-12,L126,1405.73
2021-02-21,L128,11633.57
2020-06-14,L128,7618.85
2020-06-07,L128,8273.95
2020-05-31,L128,4727.74
2020-05-10,L128,1093.07
2020-04-26,L128,7599.49
2020-04-19,L128,7734.17
2020-04-12,L128,7493.84
2020-04-05,L128,6970.7
2020-02-09,L128,14142.14
2019-07-07,L128,11641.87
2020-03-22,L133,8468.47
2023-10-22,203M,99610.0099999999
2023-10-15,203M,95663.6399999999
2023-10-01,203M,101042.37
2023-08-13,203M,102910.99
2023-07-23,203M,92416.55
2023-07-16,203M,94168.0700000001
2023-07-09,203M,98126.02
2023-05-07,203M,102842.7
2023-04-09,203M,105132.41
2022-08-28,203I,93454.93
2022-07-24,203M,98634.14
2022-02-20,203M,98660.8700000001
2022-02-13,203M,98972.2000000001
2022-02-06,203M,94853.6400000001
2023-11-12,203I,23109.74
2023-11-05,203I,91979.6699999998
2023-10-29,203I,90496.26
2023-10-22,203I,91834.8199999999
2023-10-15,203I,83679.62
2023-10-08,203I,84717.5899999999
2023-10-01,203I,89772.3499999999
2023-09-17,203I,89230.7799999999
2023-09-10,203I,92910.18
2023-09-03,203I,89060.2000000001
2023-08-27,203I,90463.0000000001
2023-08-20,203I,84282.6
2023-08-13,203I,90271.7099999999
2023-08-06,203I,91136.01
2023-07-30,203I,92340.7499999999
2023-07-23,203I,77438.6100000001
2023-07-16,203I,89732.27
2023-07-09,203I,86452.31
2023-06-25,203I,83049.51
2023-06-18,203I,76043.03
2023-06-11,203I,85362.05
2023-06-04,203I,89382.81
2023-05-28,203I,87097.6700000001
2023-05-21,203I,76663.34
2023-05-14,203I,88487.1100000001
2023-04-30,203I,84310.67
2023-04-23,203I,90185.1199999999
2023-04-16,203I,86924.2199999999
2023-04-09,203I,88728.95
2023-04-02,203I,72758.5
2023-03-26,203I,80613.8999999999
2023-03-19,203I,94288.79
2023-03-12,203I,97054.2399999999
2023-03-05,203I,98987.3899999999
2023-02-26,203I,85362.54
2023-02-19,203I,76448.05
2023-02-12,203I,80929.43
2023-02-05,203I,86386.9900000001
2023-01-29,203I,86689.2399999999
2023-01-22,203I,84324.38
2023-01-15,203I,91309.31
2023-01-08,203I,84028.4
2023-01-01,203I,82182.6300000001
2022-12-18,203I,79641.36
2022-12-11,203I,96576.8600000001
2022-12-04,203I,88728.09
2022-11-27,203I,94456.22
2022-11-20,203I,91379.2200000001
2022-11-13,203I,96851.1299999999
2022-11-06,203I,95070.83
2022-10-30,203I,89383.9999999999
2022-10-23,203I,90673.52
2022-10-16,203I,90137.09
2022-10-09,203I,85925.77
2022-10-02,203I,83937.19
2022-09-25,203I,90509.69
2022-09-18,203I,88179.77
2022-09-11,203I,91087.7200000001
2022-09-04,203I,83752.4000000001
2022-08-21,203I,82825.8
2022-08-14,203I,83423.5200000002
2022-08-07,203I,91266.89
2022-07-24,203I,90089.1400000001
2022-07-17,203I,89130.7099999999
2022-07-10,203I,99599.85
2022-07-03,203I,96378.0800000001
2022-06-26,203I,93865.88
2022-06-12,203I,93531.2299999999
2022-06-05,203I,97055.2999999999
2022-05-29,203I,99707.4299999999
2022-05-22,203I,77535.6499999999
2022-05-08,203I,97508.5099999999
2022-04-17,203I,95634.26
2022-04-10,203I,104151.16
2022-03-13,203I,111587.17
2022-03-06,203I,110164.76
2022-02-27,203I,95967.5299999999
2022-02-20,203I,90909.0000000001
2022-02-13,203I,92927.72
2022-02-06,203I,83621.37
2022-01-30,203I,84770.97
2022-01-23,203I,82679.8600000001
2022-01-16,203I,78933.81
2022-01-09,203I,72422.92
2022-01-02,203I,87468.42
2021-12-26,203I,76078.54
2021-12-12,203I,90744.8799999999
2021-09-19,203I,89144.08
2021-09-12,203I,93160.43
2021-09-05,203I,87704.73
2021-08-29,203I,92097.36
2021-08-15,203I,86492.7599999999
2021-07-18,203I,82943.37
2021-07-11,203I,81062.61
2021-07-04,203I,77787.19
2021-06-13,203I,80116.57
2021-06-06,203I,75172.15
2021-05-30,203I,79262.71
2021-05-23,203I,74272.6199999999
2023-02-26,203M,106059.34
2023-02-19,203M,89428.1399999999
2023-02-12,203M,99614.08
2023-01-29,203M,102417.02
2023-01-22,203M,103732.38
2023-01-15,203M,107686.81
2023-01-08,203M,99899.54
2023-01-01,203M,94119.99
2022-12-25,203M,86337.9
2021-08-08,203I,91044.83
2021-08-01,203I,88339.0800000001
2021-07-25,203I,85499.1700000001
2022-01-02,203M,88109.9700000001
2021-11-28,L129,109
2023-06-18,L138,7021.95
2023-05-28,L126,5836.08
2023-05-21,L126,5291.49
2022-05-15,L122,15739.53
2021-04-04,L146,222.35
2021-03-14,L146,238.9
2019-02-10,L128,12507.14
2019-02-03,L128,7790.5
2019-01-27,L128,14360.36
2019-01-13,L128,13475.86
2019-01-06,L128,12902.55
2018-12-30,L128,9966
2020-04-12,L103,12125.4
2019-07-14,L103,21189.51
2019-01-06,L130,7968.43
2019-01-13,L130,7820.03
2020-03-29,L103,9592.83
2023-04-02,L138,9180.67
2020-01-19,L103,23650.24
2020-09-27,L133,9157.78
2019-12-29,N339,19590.65
2019-12-22,N339,21135.11
2019-12-15,N339,21393.21
2019-12-08,N339,20697.01
2019-11-24,N339,25391.66
2019-11-17,N339,26991.05
2019-11-10,N339,27697.42
2019-11-03,N339,27262.57
2019-10-27,N339,23879.59
2019-10-20,N339,23623.13
2019-10-06,N339,23966.84
2019-09-29,N339,24173.76
2019-09-22,N339,23707.39
2019-09-15,N339,23526.81
2019-09-08,N339,23158.64
2019-09-01,N339,24086.06
2019-08-25,N339,24258.18
2019-08-18,N339,24417.45
2019-08-11,N339,24495.51
2019-08-04,N339,25083.9
2019-07-28,N339,24163.47
2019-07-21,N339,24142.83
2019-07-14,N339,23932.07
2019-07-07,N339,23156.3
2019-06-30,N339,25070.63
2019-06-09,N339,25066.85
2019-04-28,N339,18053.35
2019-04-21,N339,23263.3
2019-04-14,N339,22122.26
2019-04-07,N339,23752.65
2019-03-24,N339,24179.43
2019-03-17,N339,22867.55
2019-03-10,N339,20145.14
2019-02-24,N339,18568.7
2019-02-17,N339,21006.78
2019-02-10,N339,18535.04
2019-01-27,N339,21326.67
2019-01-13,N339,20848.76
2019-01-06,N339,20602.92
2018-12-30,N339,11638.29
2023-11-12,N339,2709.87
2022-10-23,N339,9837.38
2022-08-14,N339,8330.22
2022-08-07,N339,9668.05
2022-07-10,N339,8915.51
2022-07-03,N339,10256.19
2022-06-26,N339,10179.85
2020-05-03,N339,4133.44
2020-03-15,N339,13923.98
2020-03-08,N339,22269.36
2020-03-01,N339,21023.91
2020-02-16,N339,22237.61
2020-02-09,N339,21051.18
2020-02-02,N339,19423.98
2020-01-26,N339,19865.22
2020-01-19,N339,20413.55
2020-01-12,N339,20405.01
2021-02-21,N339,6280.05
2020-03-22,N339,1073.18
2021-07-11,N339,6154.49
2021-04-18,N339,6479.49
2021-04-11,N339,5743.38
2021-04-04,N339,6148.94
2021-03-21,N339,6161.52
2021-03-14,N339,6707.52
2021-03-07,N339,5599.46
2021-02-07,N339,5909.27
2020-07-26,N339,1040.53
2022-09-11,N339,8714.14
2022-07-24,N339,10398.45
2022-05-22,N339,9427.27
2022-05-15,N339,7106.85
2022-05-08,N339,9391.67
2023-01-15,N339,8711.29
2020-12-20,N339,4788.1
2021-01-10,N339,5096.82
2020-12-27,N339,4877.59
2020-12-13,N339,3098
2021-02-28,N339,6019.58
2021-02-14,N339,5358.05
2021-01-31,N339,4836.52
2021-01-24,N339,5170.62
2019-04-28,L103,17944.99
2019-06-23,L103,22846.86
2021-05-23,N339,2566.98
2020-11-29,N339,2205.01
2020-11-22,N339,439
2020-11-08,N339,998.49
2020-10-25,N339,1795.67
2020-10-18,N339,1036.3
2020-09-27,N339,1017.87
2020-03-29,N339,939.26
2020-11-01,N339,2756.25
2020-10-11,N339,1076.28
2020-10-04,N339,1000.38
2020-09-20,N339,809.74
2020-04-26,N339,1028.33
2020-04-19,N339,1230.03
2020-04-12,N339,937.73
2020-04-05,N339,666.36
2020-06-14,N339,945.67
2020-06-07,N339,1163.94
2020-05-31,N339,944.76
2020-08-09,N339,618.96
2020-06-21,N339,715.19
2020-05-10,N339,140.09
2020-09-13,N339,898.67
2020-08-23,N339,343.55
2020-08-16,N339,533.8
2020-09-06,L359,202.56
2020-08-30,N339,124.35
2022-12-04,L138,9380.25
2022-10-09,L138,5979.13
2022-09-18,L138,10191.38
2022-08-14,L138,9556.11
2022-05-22,L138,9403.59
2022-04-24,L140,63.21
2020-09-06,LEXP,115.73
2023-07-16,L138,9195.61
2023-02-05,L126,5092.34
2023-10-15,L126,5238.99
2023-10-08,L126,5184.67
2023-10-01,L126,5642.61
2023-09-24,L126,5588.79
2023-02-19,L126,3968.94
2023-02-12,L126,4492
2022-05-08,L122,47.92
2020-02-23,L103,18810.12
2020-02-02,L103,23024.51
2020-01-26,L103,21802.72
2019-11-24,L103,23826.78
2019-07-07,L103,18658.52
2019-06-09,L103,22978.53
2019-06-02,L103,23375.26
2019-05-12,L103,24523.33
2019-05-05,L103,22690.4
2019-03-31,L103,21194.59
2019-03-17,L103,26299.43
2020-04-26,L103,11805.39
2020-04-19,L103,12209.29
2020-04-19,L133,9455.22
2020-04-12,L133,9151.63
2020-04-05,L133,8929.2
2020-03-29,L133,8563.04
2019-09-01,L133,20421.3
2019-08-04,L133,19703.17
2020-08-02,L133,11085.38
2020-06-21,L133,8796.03
2020-06-14,L133,9800.88
2020-06-07,L133,9860.3
2020-05-31,L133,5698.74
2020-05-10,L133,1370.6
2020-05-03,L133,9495.75
2020-04-26,L133,8903.75
2020-02-23,L133,16731.04
2020-02-09,L133,20183.52
2020-02-02,L133,20286.76
2020-01-12,L133,18317.91
2020-09-13,L133,8321.49
2019-12-29,L133,16298.9
2020-07-26,L133,3216.69
2020-11-15,L103,15.24
2020-05-31,LIGM,144.15
2020-09-06,L103,443
2021-01-24,L133,1459.95
2020-11-08,L133,3960
2020-10-11,L133,9222.54
2019-07-14,L133,370.79
2021-02-07,L133,128.51
