Semana,des_lin,Cantidad_Pasajeros
2021-11-14T00:00:00Z,MORENO 203,398763
2021-11-14T00:00:00Z,CN33/9,7910
2021-11-14T00:00:00Z,103,109901
2021-11-14T00:00:00Z,41,210299
2021-11-14T00:00:00Z,110,119594
2021-11-14T00:00:00Z,C NEGRA,20718
2021-11-14T00:00:00Z,102/144,50057
2021-11-14T00:00:00Z,143/136/137,80146
2021-11-14T00:00:00Z,145/133,109852
2021-11-14T00:00:00Z,133/125,56003
2021-11-14T00:00:00Z,130/146,66776
2021-11-14T00:00:00Z,128,59689
2021-11-14T00:00:00Z,35/9,55821
2021-11-14T00:00:00Z,142,129597
2021-11-14T00:00:00Z,101,36800
2021-11-14T00:00:00Z,EXPRESO,133024
2021-11-14T00:00:00Z,RINCÓN,92911
2021-11-14T00:00:00Z,FABRICA,4541
2021-11-14T00:00:00Z,C ROJA,292
2021-11-21T00:00:00Z,107,94522
2021-11-21T00:00:00Z,315,110090
2021-11-21T00:00:00Z,440,539458
2021-11-21T00:00:00Z,740,193935
2021-11-21T00:00:00Z,PILAR 203,293918
2021-11-21T00:00:00Z,CP25 A,17400
2021-11-21T00:00:00Z,C AZUL,15538
2021-11-21T00:00:00Z,LINEA A,76784
2021-11-21T00:00:00Z,CP33/9,38119
2021-11-21T00:00:00Z,MORENO 203,409254
2021-11-21T00:00:00Z,CN33/9,7846
2021-11-21T00:00:00Z,103,102015
2021-11-21T00:00:00Z,41,204158
2021-11-21T00:00:00Z,110,107516
2021-11-21T00:00:00Z,C NEGRA,19121
2021-11-21T00:00:00Z,102/144,44425
2021-11-21T00:00:00Z,143/136/137,71988
2021-11-21T00:00:00Z,145/133,97880
2021-11-21T00:00:00Z,133/125,50575
2021-11-21T00:00:00Z,130/146,59969
2021-11-21T00:00:00Z,128,52623
2021-11-21T00:00:00Z,35/9,49439
2021-11-21T00:00:00Z,142,115525
2021-11-21T00:00:00Z,101,31939
2021-11-21T00:00:00Z,EXPRESO,126261
2021-11-21T00:00:00Z,RINCÓN,91091
2021-11-21T00:00:00Z,FABRICA,3730
2021-11-21T00:00:00Z,C ROJA,553
2021-11-28T00:00:00Z,107,108468
2021-11-28T00:00:00Z,315,113439
2021-11-28T00:00:00Z,440,603957
2021-11-28T00:00:00Z,740,218572
2021-11-28T00:00:00Z,PILAR 203,308598
2021-11-28T00:00:00Z,CP25 A,19455
2021-11-28T00:00:00Z,C AZUL,17689
2021-11-28T00:00:00Z,LINEA A,83636
2021-11-28T00:00:00Z,CP33/9,44455
2021-11-28T00:00:00Z,MORENO 203,438745
2021-11-28T00:00:00Z,CN33/9,8833
2021-11-28T00:00:00Z,103,114863
2021-11-28T00:00:00Z,41,232605
2021-11-28T00:00:00Z,110,122432
2021-11-28T00:00:00Z,C NEGRA,22758
2021-11-28T00:00:00Z,102/144,49594
2021-11-28T00:00:00Z,143/136/137,81630
2021-11-28T00:00:00Z,145/133,112432
2021-11-28T00:00:00Z,133/125,56814
2021-11-28T00:00:00Z,130/146,68505
2021-11-28T00:00:00Z,128,62295
2021-11-28T00:00:00Z,35/9,57599
2021-11-28T00:00:00Z,142,134605
2021-11-28T00:00:00Z,101,37241
2021-11-28T00:00:00Z,EXPRESO,144242
2021-11-28T00:00:00Z,RINCÓN,103673
2021-11-28T00:00:00Z,FABRICA,4530
2021-11-28T00:00:00Z,C ROJA,670
2021-12-05T00:00:00Z,107,97668
2021-12-05T00:00:00Z,315,113564
2021-12-05T00:00:00Z,440,532043
2021-12-05T00:00:00Z,740,185596
2021-12-05T00:00:00Z,PILAR 203,281107
2021-12-05T00:00:00Z,CP25 A,18110
2021-12-05T00:00:00Z,C AZUL,16079
2021-12-05T00:00:00Z,LINEA A,82781
2021-12-05T00:00:00Z,CP33/9,40696
2021-12-05T00:00:00Z,MORENO 203,404230
2021-12-05T00:00:00Z,CN33/9,8326
2021-12-05T00:00:00Z,103,104771
2021-12-05T00:00:00Z,41,203858
2021-12-05T00:00:00Z,110,111148
2021-12-05T00:00:00Z,C NEGRA,20057
2021-12-05T00:00:00Z,102/144,44518
2021-12-05T00:00:00Z,143/136/137,74302
2021-12-05T00:00:00Z,145/133,99663
2021-12-05T00:00:00Z,133/125,51518
2021-12-05T00:00:00Z,130/146,62637
2021-12-05T00:00:00Z,128,53618
2021-12-05T00:00:00Z,35/9,52134
2021-12-05T00:00:00Z,142,121479
2021-12-05T00:00:00Z,101,31482
2021-12-05T00:00:00Z,EXPRESO,133795
2021-12-05T00:00:00Z,RINCÓN,93670
2021-12-05T00:00:00Z,FABRICA,3602
2021-12-05T00:00:00Z,C ROJA,152
2021-12-12T00:00:00Z,107,109928
2021-12-12T00:00:00Z,315,133143
2021-12-12T00:00:00Z,440,624109
2021-12-12T00:00:00Z,740,225153
2021-12-12T00:00:00Z,PILAR 203,320690
2021-12-12T00:00:00Z,CP25 A,19906
2021-12-12T00:00:00Z,C AZUL,17656
2021-12-12T00:00:00Z,LINEA A,88071
2021-12-12T00:00:00Z,CP33/9,44684
2021-12-12T00:00:00Z,MORENO 203,467670
2021-12-12T00:00:00Z,CN33/9,9049
2021-12-12T00:00:00Z,103,117474
2021-12-12T00:00:00Z,41,243547
2021-12-12T00:00:00Z,110,125566
2021-12-12T00:00:00Z,C NEGRA,21037
2021-12-12T00:00:00Z,102/144,50557
2021-12-12T00:00:00Z,143/136/137,81170
2021-12-12T00:00:00Z,145/133,112331
2021-12-12T00:00:00Z,133/125,58243
2021-12-12T00:00:00Z,130/146,70393
2021-12-12T00:00:00Z,128,60999
2021-12-12T00:00:00Z,35/9,58692
2021-12-12T00:00:00Z,142,135417
2021-12-12T00:00:00Z,101,37490
2021-12-12T00:00:00Z,EXPRESO,146758
2021-12-12T00:00:00Z,RINCÓN,98027
2021-12-12T00:00:00Z,FABRICA,4476
2021-12-12T00:00:00Z,C ROJA,158
2021-12-19T00:00:00Z,107,88382
2021-12-19T00:00:00Z,315,118373
2021-12-19T00:00:00Z,440,533584
2021-12-19T00:00:00Z,740,191091
2021-12-19T00:00:00Z,PILAR 203,275726
2021-12-19T00:00:00Z,CP25 A,16210
2021-12-19T00:00:00Z,C AZUL,15263
2021-12-19T00:00:00Z,LINEA A,75587
2021-12-19T00:00:00Z,CP33/9,36375
2021-12-19T00:00:00Z,MORENO 203,395910
2021-12-19T00:00:00Z,CN33/9,7660
2021-12-19T00:00:00Z,103,96850
2021-12-19T00:00:00Z,41,194646
2021-12-19T00:00:00Z,110,101172
2021-12-19T00:00:00Z,C NEGRA,18334
2021-12-19T00:00:00Z,102/144,37346
2021-12-19T00:00:00Z,143/136/137,65399
2021-12-19T00:00:00Z,145/133,89211
2021-12-19T00:00:00Z,133/125,46278
2021-12-19T00:00:00Z,130/146,53134
2021-12-19T00:00:00Z,128,46912
2021-12-19T00:00:00Z,35/9,46597
2021-12-19T00:00:00Z,142,111691
2021-12-19T00:00:00Z,101,29570
2021-12-19T00:00:00Z,EXPRESO,123276
2021-12-19T00:00:00Z,RINCÓN,86492
2021-12-19T00:00:00Z,FABRICA,384
2021-12-19T00:00:00Z,C ROJA,76
2021-12-26T00:00:00Z,107,67565
2021-12-26T00:00:00Z,315,88353
2021-12-26T00:00:00Z,440,383827
2021-12-26T00:00:00Z,740,140658
2021-12-26T00:00:00Z,PILAR 203,211971
2021-12-26T00:00:00Z,CP25 A,11447
2021-12-26T00:00:00Z,C AZUL,11598
2021-12-26T00:00:00Z,LINEA A,60709
2021-12-26T00:00:00Z,CP33/9,28449
2021-12-26T00:00:00Z,MORENO 203,295588
2021-12-26T00:00:00Z,CN33/9,6545
2021-12-26T00:00:00Z,103,72209
2021-12-26T00:00:00Z,41,149420
2021-12-26T00:00:00Z,110,76469
2021-12-26T00:00:00Z,C NEGRA,13699
2021-12-26T00:00:00Z,102/144,26552
2021-12-26T00:00:00Z,143/136/137,50493
2021-12-26T00:00:00Z,145/133,65716
2021-12-26T00:00:00Z,133/125,35004
2021-12-26T00:00:00Z,130/146,41484
2021-12-26T00:00:00Z,128,36763
2021-12-26T00:00:00Z,35/9,34941
2021-12-26T00:00:00Z,142,85430
2021-12-26T00:00:00Z,101,20151
2021-12-26T00:00:00Z,EXPRESO,91717
2021-12-26T00:00:00Z,RINCÓN,69386
2021-12-26T00:00:00Z,FABRICA,299
2022-01-02T00:00:00Z,107,72294
2022-01-02T00:00:00Z,315,108833
2022-01-02T00:00:00Z,440,437136
2022-01-02T00:00:00Z,740,161830
2022-01-02T00:00:00Z,PILAR 203,244649
2022-01-02T00:00:00Z,CP25 A,11071
2022-01-02T00:00:00Z,C AZUL,11225
2022-01-02T00:00:00Z,LINEA A,60008
2022-01-02T00:00:00Z,CP33/9,27513
2022-01-02T00:00:00Z,MORENO 203,317774
2022-01-02T00:00:00Z,CN33/9,6014
2022-01-02T00:00:00Z,103,77161
2022-01-02T00:00:00Z,41,166702
2022-01-02T00:00:00Z,110,81825
2022-01-02T00:00:00Z,C NEGRA,14044
2022-01-02T00:00:00Z,102/144,26732
2022-01-02T00:00:00Z,143/136/137,51295
2022-01-02T00:00:00Z,145/133,68957
2022-01-02T00:00:00Z,133/125,35556
2022-01-02T00:00:00Z,130/146,45013
2022-01-02T00:00:00Z,128,37937
2022-01-02T00:00:00Z,35/9,36174
2022-01-02T00:00:00Z,142,88283
2022-01-02T00:00:00Z,101,20202
2022-01-02T00:00:00Z,EXPRESO,96552
2022-01-02T00:00:00Z,RINCÓN,66234
2022-01-02T00:00:00Z,FABRICA,432
2022-01-09T00:00:00Z,107,66289
2022-01-09T00:00:00Z,315,100086
2022-01-09T00:00:00Z,440,368550
2022-01-09T00:00:00Z,740,133255
2022-01-09T00:00:00Z,PILAR 203,251104
2022-01-09T00:00:00Z,CP25 A,10349
2022-01-09T00:00:00Z,C AZUL,9996
2022-01-09T00:00:00Z,LINEA A,58374
2022-01-09T00:00:00Z,CP33/9,26983
2022-01-09T00:00:00Z,MORENO 203,313725
2022-01-09T00:00:00Z,CN33/9,5519
2022-01-09T00:00:00Z,103,71028
2022-01-09T00:00:00Z,41,149423
2022-01-09T00:00:00Z,110,77083
2022-01-09T00:00:00Z,C NEGRA,12551
2022-01-09T00:00:00Z,102/144,24641
2022-01-09T00:00:00Z,143/136/137,46243
2022-01-09T00:00:00Z,145/133,63680
2022-01-09T00:00:00Z,133/125,31706
2022-01-09T00:00:00Z,130/146,39827
2022-01-09T00:00:00Z,128,33119
2022-01-09T00:00:00Z,35/9,32973
2022-01-09T00:00:00Z,142,76607
2022-01-09T00:00:00Z,101,17515
2022-01-09T00:00:00Z,EXPRESO,90174
2022-01-09T00:00:00Z,RINCÓN,62839
2022-01-09T00:00:00Z,FABRICA,676
2022-01-16T00:00:00Z,107,74277
2022-01-16T00:00:00Z,315,90911
2022-01-16T00:00:00Z,440,382578
2022-01-16T00:00:00Z,740,144459
2022-01-16T00:00:00Z,PILAR 203,239963
2022-01-16T00:00:00Z,EXPRESO,93844
2022-01-16T00:00:00Z,CP25 A,12514
2022-01-16T00:00:00Z,C AZUL,10660
2022-01-16T00:00:00Z,LINEA A,59264
2022-01-16T00:00:00Z,CP33/9,28330
2022-01-16T00:00:00Z,MORENO 203,315611
2022-01-16T00:00:00Z,CN33/9,6040
2022-01-16T00:00:00Z,103,79671
2022-01-16T00:00:00Z,41,159222
2022-01-16T00:00:00Z,110,86081
2022-01-16T00:00:00Z,C NEGRA,12606
2022-01-16T00:00:00Z,102/144,26368
2022-01-16T00:00:00Z,143/136/137,52368
2022-01-16T00:00:00Z,145/133,70960
2022-01-16T00:00:00Z,133/125,36665
2022-01-16T00:00:00Z,130/146,46613
2022-01-16T00:00:00Z,128,38996
2022-01-16T00:00:00Z,35/9,35905
2022-01-16T00:00:00Z,142,85262
2022-01-16T00:00:00Z,101,20335
2022-01-16T00:00:00Z,RINCÓN,59742
2022-01-16T00:00:00Z,FABRICA,3742
2022-01-23T00:00:00Z,107,78446
2022-01-23T00:00:00Z,315,100299
2022-01-23T00:00:00Z,440,437673
2022-01-23T00:00:00Z,740,161364
2022-01-23T00:00:00Z,PILAR 203,259206
2022-01-23T00:00:00Z,CP25 A,13805
2022-01-23T00:00:00Z,C AZUL,11633
2022-01-23T00:00:00Z,LINEA A,65347
2022-01-23T00:00:00Z,CP33/9,32322
2022-01-23T00:00:00Z,MORENO 203,351618
2022-01-23T00:00:00Z,CN33/9,6719
2022-01-23T00:00:00Z,103,85818
2022-01-23T00:00:00Z,41,175532
2022-01-23T00:00:00Z,110,89976
2022-01-23T00:00:00Z,C NEGRA,14585
2022-01-23T00:00:00Z,102/144,29416
2022-01-23T00:00:00Z,143/136/137,54953
2022-01-23T00:00:00Z,145/133,75992
2022-01-23T00:00:00Z,133/125,38232
2022-01-23T00:00:00Z,130/146,50059
2022-01-23T00:00:00Z,128,42240
2022-01-23T00:00:00Z,35/9,40954
2022-01-23T00:00:00Z,142,93899
2022-01-23T00:00:00Z,101,22656
2022-01-23T00:00:00Z,EXPRESO,107917
2022-01-23T00:00:00Z,RINCÓN,67945
2022-01-23T00:00:00Z,FABRICA,3720
2022-01-30T00:00:00Z,107,83787
2022-01-30T00:00:00Z,315,100115
2022-01-30T00:00:00Z,440,462243
2022-01-30T00:00:00Z,740,167343
2022-01-30T00:00:00Z,PILAR 203,270749
2022-01-30T00:00:00Z,EXPRESO,115403
2022-01-30T00:00:00Z,CP25 A,13677
2022-01-30T00:00:00Z,C AZUL,13450
2022-01-30T00:00:00Z,LINEA A,73549
2022-01-30T00:00:00Z,CP33/9,35547
2022-01-30T00:00:00Z,MORENO 203,379733
2022-01-30T00:00:00Z,CN33/9,7359
2022-01-30T00:00:00Z,103,90309
2022-01-30T00:00:00Z,41,187191
2022-01-30T00:00:00Z,110,95323
2022-01-30T00:00:00Z,C NEGRA,16965
2022-01-30T00:00:00Z,102/144,32303
2022-01-30T00:00:00Z,143/136/137,56525
2022-01-30T00:00:00Z,145/133,78124
2022-01-30T00:00:00Z,133/125,39652
2022-01-30T00:00:00Z,130/146,51885
2022-01-30T00:00:00Z,128,43759
2022-01-30T00:00:00Z,35/9,45006
2022-01-30T00:00:00Z,142,99382
2022-01-30T00:00:00Z,101,24557
2022-01-30T00:00:00Z,RINCÓN,78858
2022-01-30T00:00:00Z,FABRICA,4107
2022-02-06T00:00:00Z,107,89228
2022-02-06T00:00:00Z,315,108965
2022-02-06T00:00:00Z,440,504904
2022-02-06T00:00:00Z,740,182750
2022-02-06T00:00:00Z,PILAR 203,286038
2022-02-06T00:00:00Z,CP25 A,16012
2022-02-06T00:00:00Z,C AZUL,14545
2022-02-06T00:00:00Z,LINEA A,81414
2022-02-06T00:00:00Z,CP33/9,39775
2022-02-06T00:00:00Z,MORENO 203,399475
2022-02-06T00:00:00Z,CN33/9,8184
2022-02-06T00:00:00Z,103,98981
2022-02-06T00:00:00Z,41,203983
2022-02-06T00:00:00Z,110,100977
2022-02-06T00:00:00Z,C NEGRA,18789
2022-02-06T00:00:00Z,102/144,35889
2022-02-06T00:00:00Z,143/136/137,61124
2022-02-06T00:00:00Z,145/133,87312
2022-02-06T00:00:00Z,133/125,44753
2022-02-06T00:00:00Z,130/146,56994
2022-02-06T00:00:00Z,128,48706
2022-02-06T00:00:00Z,35/9,48174
2022-02-06T00:00:00Z,142,106407
2022-02-06T00:00:00Z,101,27806
2022-02-06T00:00:00Z,EXPRESO,129584
2022-02-06T00:00:00Z,RINCÓN,86586
2022-02-06T00:00:00Z,FABRICA,4293
2022-02-13T00:00:00Z,107,94498
2022-02-13T00:00:00Z,315,121455
2022-02-13T00:00:00Z,440,524996
2022-02-13T00:00:00Z,740,189517
2022-02-13T00:00:00Z,PILAR 203,309666
2022-02-13T00:00:00Z,EXPRESO,133107
2022-02-13T00:00:00Z,CP25 A,16863
2022-02-13T00:00:00Z,C AZUL,16328
2022-02-13T00:00:00Z,LINEA A,85435
2022-02-13T00:00:00Z,CP33/9,42297
2022-02-13T00:00:00Z,MORENO 203,407811
2022-02-13T00:00:00Z,CN33/9,8923
2022-02-13T00:00:00Z,103,102955
2022-02-13T00:00:00Z,41,211458
2022-02-13T00:00:00Z,110,104777
2022-02-13T00:00:00Z,C NEGRA,19526
2022-02-13T00:00:00Z,102/144,37052
2022-02-13T00:00:00Z,143/136/137,67256
2022-02-13T00:00:00Z,145/133,89774
2022-02-13T00:00:00Z,133/125,44845
2022-02-13T00:00:00Z,130/146,60584
2022-02-13T00:00:00Z,128,47785
2022-02-13T00:00:00Z,35/9,52541
2022-02-13T00:00:00Z,142,111386
2022-02-13T00:00:00Z,101,28803
2022-02-13T00:00:00Z,RINCÓN,92236
2022-02-13T00:00:00Z,FABRICA,4255
2022-02-20T00:00:00Z,107,95326
2022-02-20T00:00:00Z,315,115502
2022-02-20T00:00:00Z,440,499661
2022-02-20T00:00:00Z,740,185721
2022-02-20T00:00:00Z,PILAR 203,304588
2022-02-20T00:00:00Z,EXPRESO,134830
2022-02-20T00:00:00Z,CP25 A,17435
2022-02-20T00:00:00Z,C AZUL,15743
2022-02-20T00:00:00Z,LINEA A,83123
2022-02-20T00:00:00Z,CP33/9,42713
2022-02-20T00:00:00Z,MORENO 203,398932
2022-02-20T00:00:00Z,CN33/9,9864
2022-02-20T00:00:00Z,103,101286
2022-02-20T00:00:00Z,41,210819
2022-02-20T00:00:00Z,110,103583
2022-02-20T00:00:00Z,C NEGRA,19295
2022-02-20T00:00:00Z,102/144,37483
2022-02-20T00:00:00Z,143/136/137,67843
2022-02-20T00:00:00Z,145/133,91405
2022-02-20T00:00:00Z,133/125,41992
2022-02-20T00:00:00Z,130/146,59326
2022-02-20T00:00:00Z,128,48361
2022-02-20T00:00:00Z,35/9,52561
2022-02-20T00:00:00Z,142,113709
2022-02-20T00:00:00Z,101,28942
2022-02-20T00:00:00Z,RINCÓN,87771
2022-02-20T00:00:00Z,FABRICA,3732
2022-02-27T00:00:00Z,107,78299
2022-02-27T00:00:00Z,315,111497
2022-02-27T00:00:00Z,440,507209
2022-02-27T00:00:00Z,740,180370
2022-02-27T00:00:00Z,PILAR 203,286738
2022-02-27T00:00:00Z,CP25 A,14518
2022-02-27T00:00:00Z,C AZUL,12081
2022-02-27T00:00:00Z,LINEA A,68439
2022-02-27T00:00:00Z,CP33/9,33512
2022-02-27T00:00:00Z,MORENO 203,390608
2022-02-27T00:00:00Z,CN33/9,7651
2022-02-27T00:00:00Z,103,79764
2022-02-27T00:00:00Z,41,185339
2022-02-27T00:00:00Z,110,85860
2022-02-27T00:00:00Z,C NEGRA,14477
2022-02-27T00:00:00Z,102/144,33057
2022-02-27T00:00:00Z,143/136/137,57495
2022-02-27T00:00:00Z,145/133,74973
2022-02-27T00:00:00Z,133/125,38883
2022-02-27T00:00:00Z,130/146,47461
2022-02-27T00:00:00Z,128,40345
2022-02-27T00:00:00Z,35/9,41570
2022-02-27T00:00:00Z,142,90489
2022-02-27T00:00:00Z,101,26675
2022-02-27T00:00:00Z,EXPRESO,103997
2022-02-27T00:00:00Z,RINCÓN,65999
2022-02-27T00:00:00Z,FABRICA,2700
2022-02-27T00:00:00Z,C ROJA,70
2022-03-06T00:00:00Z,107,107958
2022-03-06T00:00:00Z,315,120450
2022-03-06T00:00:00Z,440,630410
2022-03-06T00:00:00Z,740,226978
2022-03-06T00:00:00Z,PILAR 203,337454
2022-03-06T00:00:00Z,CP25 A,20080
2022-03-06T00:00:00Z,C AZUL,18222
2022-03-06T00:00:00Z,LINEA A,85426
2022-03-06T00:00:00Z,CP33/9,46252
2022-03-06T00:00:00Z,MORENO 203,452362
2022-03-06T00:00:00Z,CN33/9,9559
2022-03-06T00:00:00Z,103,111090
2022-03-06T00:00:00Z,41,233256
2022-03-06T00:00:00Z,110,117761
2022-03-06T00:00:00Z,C NEGRA,21710
2022-03-06T00:00:00Z,102/144,48913
2022-03-06T00:00:00Z,143/136/137,78815
2022-03-06T00:00:00Z,145/133,105996
2022-03-06T00:00:00Z,133/125,52345
2022-03-06T00:00:00Z,130/146,66244
2022-03-06T00:00:00Z,128,57609
2022-03-06T00:00:00Z,35/9,56608
2022-03-06T00:00:00Z,142,126813
2022-03-06T00:00:00Z,101,39353
2022-03-06T00:00:00Z,EXPRESO,139678
2022-03-06T00:00:00Z,RINCÓN,97357
2022-03-06T00:00:00Z,FABRICA,4482
2022-03-06T00:00:00Z,C ROJA,174
2022-03-13T00:00:00Z,107,121180
2022-03-13T00:00:00Z,315,134355
2022-03-13T00:00:00Z,440,664807
2022-03-13T00:00:00Z,740,234963
2022-03-13T00:00:00Z,PILAR 203,343851
2022-03-13T00:00:00Z,CP25 A,24527
2022-03-13T00:00:00Z,C AZUL,20343
2022-03-13T00:00:00Z,LINEA A,93508
2022-03-13T00:00:00Z,CP33/9,52678
2022-03-13T00:00:00Z,MORENO 203,476708
2022-03-13T00:00:00Z,CN33/9,11153
2022-03-13T00:00:00Z,103,127178
2022-03-13T00:00:00Z,41,237526
2022-03-13T00:00:00Z,110,134086
2022-03-13T00:00:00Z,C NEGRA,25040
2022-03-13T00:00:00Z,102/144,59589
2022-03-13T00:00:00Z,143/136/137,88082
2022-03-13T00:00:00Z,145/133,124378
2022-03-13T00:00:00Z,133/125,62515
2022-03-13T00:00:00Z,130/146,75679
2022-03-13T00:00:00Z,128,66602
2022-03-13T00:00:00Z,35/9,65401
2022-03-13T00:00:00Z,142,143822
2022-03-13T00:00:00Z,101,48713
2022-03-13T00:00:00Z,EXPRESO,154729
2022-03-13T00:00:00Z,RINCÓN,110600
2022-03-13T00:00:00Z,FABRICA,4938
2022-03-13T00:00:00Z,C ROJA,362
2022-03-20T00:00:00Z,107,103408
2022-03-20T00:00:00Z,315,121382
2022-03-20T00:00:00Z,440,578551
2022-03-20T00:00:00Z,740,203038
2022-03-20T00:00:00Z,PILAR 203,315601
2022-03-20T00:00:00Z,CP25 A,21735
2022-03-20T00:00:00Z,C AZUL,18524
2022-03-20T00:00:00Z,LINEA A,83841
2022-03-20T00:00:00Z,CP33/9,48050
2022-03-20T00:00:00Z,MORENO 203,440642
2022-03-20T00:00:00Z,CN33/9,9855
2022-03-20T00:00:00Z,103,107289
2022-03-20T00:00:00Z,41,231955
2022-03-20T00:00:00Z,110,113178
2022-03-20T00:00:00Z,C NEGRA,22233
2022-03-20T00:00:00Z,102/144,49106
2022-03-20T00:00:00Z,143/136/137,78814
2022-03-20T00:00:00Z,145/133,108019
2022-03-20T00:00:00Z,133/125,52798
2022-03-20T00:00:00Z,130/146,64322
2022-03-20T00:00:00Z,128,56037
2022-03-20T00:00:00Z,35/9,56834
2022-03-20T00:00:00Z,142,123473
2022-03-20T00:00:00Z,101,43315
2022-03-20T00:00:00Z,EXPRESO,139018
2022-03-20T00:00:00Z,RINCÓN,100951
2022-03-20T00:00:00Z,FABRICA,3808
2022-03-20T00:00:00Z,C ROJA,376
2022-03-27T00:00:00Z,107,119500
2022-03-27T00:00:00Z,315,130902
2022-03-27T00:00:00Z,440,660553
2022-03-27T00:00:00Z,740,227112
2022-03-27T00:00:00Z,PILAR 203,351961
2022-03-27T00:00:00Z,CP25 A,25549
2022-03-27T00:00:00Z,C AZUL,20084
2022-03-27T00:00:00Z,LINEA A,93796
2022-03-27T00:00:00Z,CP33/9,54317
2022-03-27T00:00:00Z,MORENO 203,484730
2022-03-27T00:00:00Z,CN33/9,10881
2022-03-27T00:00:00Z,103,123372
2022-03-27T00:00:00Z,41,252823
2022-03-27T00:00:00Z,110,133972
2022-03-27T00:00:00Z,C NEGRA,25169
2022-03-27T00:00:00Z,102/144,59287
2022-03-27T00:00:00Z,143/136/137,90894
2022-03-27T00:00:00Z,145/133,126725
2022-03-27T00:00:00Z,133/125,62315
2022-03-27T00:00:00Z,130/146,76514
2022-03-27T00:00:00Z,128,66397
2022-03-27T00:00:00Z,35/9,66608
2022-03-27T00:00:00Z,142,144453
2022-03-27T00:00:00Z,101,52041
2022-03-27T00:00:00Z,EXPRESO,155254
2022-03-27T00:00:00Z,RINCÓN,105772
2022-03-27T00:00:00Z,FABRICA,4837
2022-03-27T00:00:00Z,C ROJA,525
2022-04-03T00:00:00Z,107,130513
2022-04-03T00:00:00Z,315,137298
2022-04-03T00:00:00Z,440,709161
2022-04-03T00:00:00Z,740,251679
2022-04-03T00:00:00Z,PILAR 203,360193
2022-04-03T00:00:00Z,CP25 A,27725
2022-04-03T00:00:00Z,LINEA A,101323
2022-04-03T00:00:00Z,CP33/9,57796
2022-04-03T00:00:00Z,MORENO 203,506119
2022-04-03T00:00:00Z,CN33/9,11079
2022-04-03T00:00:00Z,103,132301
2022-04-03T00:00:00Z,41,260946
2022-04-03T00:00:00Z,110,142159
2022-04-03T00:00:00Z,102/144,62684
2022-04-03T00:00:00Z,143/136/137,96767
2022-04-03T00:00:00Z,145/133,132842
2022-04-03T00:00:00Z,133/125,66573
2022-04-03T00:00:00Z,130/146,81094
2022-04-03T00:00:00Z,128,70595
2022-04-03T00:00:00Z,35/9,68117
2022-04-03T00:00:00Z,142,153459
2022-04-03T00:00:00Z,101,58387
2022-04-03T00:00:00Z,EXPRESO,166219
2022-04-03T00:00:00Z,FABRICA,4818
2022-04-10T00:00:00Z,107,103410
2022-04-10T00:00:00Z,315,119457
2022-04-10T00:00:00Z,440,558132
2022-04-10T00:00:00Z,740,197502
2022-04-10T00:00:00Z,PILAR 203,316295
2022-04-10T00:00:00Z,CP25 A,21442
2022-04-10T00:00:00Z,LINEA A,87577
2022-04-10T00:00:00Z,CP33/9,46537
2022-04-10T00:00:00Z,MORENO 203,451031
2022-04-10T00:00:00Z,CN33/9,10574
2022-04-10T00:00:00Z,103,105184
2022-04-10T00:00:00Z,41,211656
2022-04-10T00:00:00Z,110,111588
2022-04-10T00:00:00Z,102/144,47105
2022-04-10T00:00:00Z,143/136/137,76509
2022-04-10T00:00:00Z,145/133,103824
2022-04-10T00:00:00Z,133/125,51852
2022-04-10T00:00:00Z,130/146,63658
2022-04-10T00:00:00Z,128,53993
2022-04-10T00:00:00Z,35/9,53273
2022-04-10T00:00:00Z,142,123555
2022-04-10T00:00:00Z,101,42141
2022-04-10T00:00:00Z,EXPRESO,132897
2022-04-10T00:00:00Z,FABRICA,3854
2022-04-17T00:00:00Z,107,134779
2022-04-17T00:00:00Z,315,132663
2022-04-17T00:00:00Z,440,670497
2022-04-17T00:00:00Z,740,241018
2022-04-17T00:00:00Z,PILAR 203,343616
2022-04-17T00:00:00Z,CP25 A,28621
2022-04-17T00:00:00Z,LINEA A,100905
2022-04-17T00:00:00Z,CP33/9,58322
2022-04-17T00:00:00Z,MORENO 203,494189
2022-04-17T00:00:00Z,CN33/9,12293
2022-04-17T00:00:00Z,103,134498
2022-04-17T00:00:00Z,41,249315
2022-04-17T00:00:00Z,110,145527
2022-04-17T00:00:00Z,102/144,62616
2022-04-17T00:00:00Z,143/136/137,98963
2022-04-17T00:00:00Z,145/133,137446
2022-04-17T00:00:00Z,133/125,67296
2022-04-17T00:00:00Z,130/146,82287
2022-04-17T00:00:00Z,128,72035
2022-04-17T00:00:00Z,35/9,69668
2022-04-17T00:00:00Z,142,157274
2022-04-17T00:00:00Z,101,59323
2022-04-17T00:00:00Z,EXPRESO,165885
2022-04-17T00:00:00Z,FABRICA,4874
2022-04-24T00:00:00Z,107,111589
2022-04-24T00:00:00Z,315,130899
2022-04-24T00:00:00Z,440,644236
2022-04-24T00:00:00Z,740,228427
2022-04-24T00:00:00Z,PILAR 203,331744
2022-04-24T00:00:00Z,CP25 A,23357
2022-04-24T00:00:00Z,LINEA A,87385
2022-04-24T00:00:00Z,CP33/9,48840
2022-04-24T00:00:00Z,MORENO 203,474260
2022-04-24T00:00:00Z,CN33/9,10223
2022-04-24T00:00:00Z,103,112187
2022-04-24T00:00:00Z,41,250303
