Semana,Linea,KM
2022-07-17T00:00:00Z,LEXP,72850.935
2021-10-17T00:00:00Z,L101,20840.881
2021-12-05T00:00:00Z,LEXP,84463.345
2022-07-31T00:00:00Z,LEXP,95257.6739999999
2023-04-02T00:00:00Z,L143/136/137,38077.577
2023-01-08T00:00:00Z,359V,7571.964
2023-01-15T00:00:00Z,LEXP,76253.037
2020-02-09T00:00:00Z,LEXP,94885.797
2022-04-17T00:00:00Z,LEXP,92656.324
2021-03-28T00:00:00Z,359V,14316.588
2019-12-15T00:00:00Z,359V,67053.211
2022-05-08T00:00:00Z,L145/133,55480.928
2022-05-15T00:00:00Z,L145/133,40488.547
2023-04-02T00:00:00Z,L103,57185.736
2022-08-21T00:00:00Z,203M,211753.72
2021-08-29T00:00:00Z,LEXP,73802.302
2022-07-10T00:00:00Z,L145/133,49439.586
2021-02-21T00:00:00Z,359V,37265.432
2023-07-23T00:00:00Z,L142,66947.345
2022-07-03T00:00:00Z,L359,45628.878
2022-06-12T00:00:00Z,L145/133,49452.443
2020-02-16T00:00:00Z,L440,203301.654
2021-11-21T00:00:00Z,LEXP,80180.911
2023-05-21T00:00:00Z,L110,44486.617
2022-01-30T00:00:00Z,359V,11719.538
2021-08-15T00:00:00Z,L359,38988.391
2022-02-13T00:00:00Z,LEXP,75043.812
2021-01-03T00:00:00Z,LEXP,60361.44
2023-04-09T00:00:00Z,L142,78672.955
2022-07-24T00:00:00Z,L145/133,54481.87
2023-08-20T00:00:00Z,359V,39842.875
2019-07-21T00:00:00Z,LEXP,116109.796
2022-05-29T00:00:00Z,L145/133,52722.49
2022-05-22T00:00:00Z,L145/133,47745.461
2023-10-15T00:00:00Z,L133/125,35597.046
2021-03-21T00:00:00Z,LEXP,65354.535
2022-06-05T00:00:00Z,LEXP,91916.4220000001
2022-04-17T00:00:00Z,L359,48181.728
2023-04-02T00:00:00Z,L102/144,20280.337
2022-10-30T00:00:00Z,359V,17364.743
2021-10-31T00:00:00Z,L440,223518.25
2023-06-04T00:00:00Z,L145/133,52652.32
2019-01-06T00:00:00Z,L142,69078.3430000001
2023-03-05T00:00:00Z,L142,73017.208
2019-03-17T00:00:00Z,L130,18285.082
2021-05-23T00:00:00Z,LI41,52685.45
2022-05-08T00:00:00Z,359V,12433.104
2022-06-26T00:00:00Z,L145/133,54068.964
2021-06-06T00:00:00Z,LEXP,34292.485
2022-07-03T00:00:00Z,LEXP,80338.065
2023-04-23T00:00:00Z,LIGM,22094.077
2019-11-10T00:00:00Z,L359,55894.571
2021-01-31T00:00:00Z,359V,13057.544
2022-08-28T00:00:00Z,LEXP,88671.009
2019-10-13T00:00:00Z,LEXP,107152.513
2023-04-16T00:00:00Z,359V,26117.552
2020-12-20T00:00:00Z,LI41,60736.74
2022-10-09T00:00:00Z,LEXP,50444.187
2022-02-13T00:00:00Z,359V,14700.628
2020-11-29T00:00:00Z,LEXP,63179.1210000001
2019-10-20T00:00:00Z,LEXP,111090.521
2021-06-27T00:00:00Z,LEXP,47661.731
2022-04-10T00:00:00Z,L359,46598.047
2019-12-15T00:00:00Z,L359,58643.318
2021-03-07T00:00:00Z,LEXP,74592.058
2019-03-31T00:00:00Z,L130,17448.403
2022-03-27T00:00:00Z,LI41,86218.39
2021-05-30T00:00:00Z,359V,10417.49
2020-02-16T00:00:00Z,L359,49574.504
2023-07-09T00:00:00Z,359V,48467.165
2021-10-10T00:00:00Z,359V,11820.152
2022-02-06T00:00:00Z,359V,5662.706
2021-09-12T00:00:00Z,LEXP,75199.477
2022-12-04T00:00:00Z,359V,6943.074
2019-10-13T00:00:00Z,L359,55463.281
2022-11-13T00:00:00Z,359V,12220.497
2019-06-09T00:00:00Z,L142,80965.9379999999
2019-08-04T00:00:00Z,LEXP,116419.099
2021-07-04T00:00:00Z,LEXP,62670.2
2020-05-24T00:00:00Z,LI41,67326.11
2022-04-03T00:00:00Z,L359,51472.468
2021-02-28T00:00:00Z,LEXP,77178.815
2020-11-01T00:00:00Z,L440,196859.134
2022-07-24T00:00:00Z,LEXP,82939.0160000001
2023-01-01T00:00:00Z,LEXP,72109.46
2023-06-18T00:00:00Z,L359,23839.879
2019-05-12T00:00:00Z,L102,42614.717
2020-03-01T00:00:00Z,L359,57101.757
2019-05-12T00:00:00Z,LIGM,20733.709
2019-01-27T00:00:00Z,L440,205210.942
2019-12-08T00:00:00Z,L440,248821.676
2021-11-07T00:00:00Z,LIGM,32646.025
2021-10-10T00:00:00Z,L440,207507.4
2022-02-20T00:00:00Z,359V,18656.585
2022-05-15T00:00:00Z,LEXP,61804.886
2022-01-23T00:00:00Z,L440,171519.74
2020-10-04T00:00:00Z,L359,37480.688
2021-06-27T00:00:00Z,359V,26952.222
2022-06-05T00:00:00Z,359V,12898.263
2019-09-01T00:00:00Z,L440,258347.576
2023-03-12T00:00:00Z,L315,59649.59
2020-02-02T00:00:00Z,L440,208461.18
2019-01-13T00:00:00Z,L125,17611.551
2019-03-31T00:00:00Z,LIGM,15063.645
2022-05-22T00:00:00Z,L440,218497.31
2022-09-04T00:00:00Z,LEXP,92837.089
2020-09-20T00:00:00Z,LEXP,31681.338
2021-12-05T00:00:00Z,LIGM,24203.607
2022-07-03T00:00:00Z,359V,20053.098
2020-10-25T00:00:00Z,L359,35887.869
2021-02-14T00:00:00Z,359V,29944.752
2021-12-19T00:00:00Z,LIGM,10537.31
2022-05-08T00:00:00Z,LEXP,93383.0199999999
2023-05-14T00:00:00Z,L359,37116.552
2023-04-16T00:00:00Z,L133/125,39701.154
2019-03-31T00:00:00Z,L145,38528.275
2022-01-09T00:00:00Z,359V,7339.889
2022-02-20T00:00:00Z,L315,47550.7
2019-03-10T00:00:00Z,LI41,78873.6700000001
2022-01-23T00:00:00Z,L359,31287.002
2023-10-08T00:00:00Z,L110,50470.343
2021-07-11T00:00:00Z,LEXP,57258.89
2022-03-13T00:00:00Z,LIGM,29942.753
2020-10-11T00:00:00Z,N339,3548.268
2021-08-29T00:00:00Z,L440,213852.32
2022-03-20T00:00:00Z,LEXP,75443.587
2021-03-21T00:00:00Z,L440,199473.69
2021-06-13T00:00:00Z,359V,17753.868
2019-12-22T00:00:00Z,L315,45408.994
2023-09-24T00:00:00Z,359V,37864.498
2019-06-16T00:00:00Z,L142,64890.892
2020-05-10T00:00:00Z,L339,2947.291
2021-12-26T00:00:00Z,359V,10946.86
2021-10-03T00:00:00Z,203M,210148.78
2020-03-08T00:00:00Z,L740,66921.18
2023-04-09T00:00:00Z,359V,25774.635
2021-08-22T00:00:00Z,LEXP,56860.859
2021-11-14T00:00:00Z,L440,219301.45
2019-03-31T00:00:00Z,L359,65117.735
2023-04-16T00:00:00Z,L107,47094.16
2019-12-29T00:00:00Z,359V,48643.031
2023-04-09T00:00:00Z,L102/144,25028.527
2021-01-10T00:00:00Z,359V,8765.162
2021-07-18T00:00:00Z,359V,23585.296
2022-03-20T00:00:00Z,359V,20403.113
2020-12-06T00:00:00Z,LIGM,17677.205
2021-09-26T00:00:00Z,LIGM,31127.687
2019-03-24T00:00:00Z,L145,42279.868
2020-08-23T00:00:00Z,L142,34461.519
2021-08-15T00:00:00Z,L440,203348.44
2023-04-16T00:00:00Z,L440,236175.82
2022-04-10T00:00:00Z,L440,200406.15
2021-10-10T00:00:00Z,LIGM,26220.473
2019-04-07T00:00:00Z,L142,80385.542
2022-05-01T00:00:00Z,L359,47326.055
2023-05-07T00:00:00Z,L359,38754.695
2023-10-29T00:00:00Z,L143/136/137,42433.873
2019-06-02T00:00:00Z,L359,69619.037
2020-05-03T00:00:00Z,L440,179677.396
2022-09-11T00:00:00Z,359V,8159.856
2020-08-02T00:00:00Z,L142,60018.208
2019-05-19T00:00:00Z,L142,75943.148
2021-09-26T00:00:00Z,359V,19763.354
2021-11-28T00:00:00Z,L440,222785.66
2020-07-12T00:00:00Z,L315,45159.23
2021-04-18T00:00:00Z,LEXP,75475.5290000001
2020-07-05T00:00:00Z,LI41,66738.16
2020-08-09T00:00:00Z,LEXP,61667.6700000001
2021-02-14T00:00:00Z,L359,38926.794
2023-04-16T00:00:00Z,L145/133,54894.74
2019-09-22T00:00:00Z,L142,77799.655
2023-04-30T00:00:00Z,L122,52056.466
2019-02-03T00:00:00Z,L142,68982.465
2020-11-22T00:00:00Z,LI41,68798.45
2019-12-08T00:00:00Z,L146,41200.273
2021-11-21T00:00:00Z,L440,211236.3
2022-09-04T00:00:00Z,L440,225423.04
2023-07-02T00:00:00Z,359V,51876.561
2021-07-11T00:00:00Z,359V,15762.363
2021-02-21T00:00:00Z,LEXP,59716.777
2021-11-28T00:00:00Z,LI41,88580.0500000002
2023-03-19T00:00:00Z,L138,21393.147
2019-05-26T00:00:00Z,L142,70340.531
2022-04-03T00:00:00Z,LI41,91298.0699999999
2020-10-04T00:00:00Z,N339,3508.267
2019-06-02T00:00:00Z,L102,43284.547
2023-08-13T00:00:00Z,L359,41686.853
2021-11-07T00:00:00Z,LI41,85391.45
2022-10-23T00:00:00Z,359V,19055.872
2020-09-27T00:00:00Z,L133,26453.246
2023-03-05T00:00:00Z,L146,32723.424
2020-02-02T00:00:00Z,L133,41031.977
2019-07-21T00:00:00Z,L142,77550.546
2022-06-05T00:00:00Z,LIGM,25315.632
2021-06-20T00:00:00Z,LI41,75388.59
2020-01-19T00:00:00Z,L440,213147.213
2019-06-02T00:00:00Z,L142,83203.93
2019-05-19T00:00:00Z,L440,241357.009
2023-11-05T00:00:00Z,L359,46992.59
2023-05-14T00:00:00Z,359V,44322.754
2023-09-10T00:00:00Z,L143/136/137,44573.845
2021-05-16T00:00:00Z,LEXP,39721.758
2023-04-23T00:00:00Z,L103,63333.187
2020-10-11T00:00:00Z,LEXP,46294.877
2019-03-03T00:00:00Z,L142,68940.438
2021-07-04T00:00:00Z,L440,196537.67
2021-06-06T00:00:00Z,L440,193632.02
2020-05-31T00:00:00Z,LEXP,32146.774
2022-02-20T00:00:00Z,L440,186750.17
2020-04-05T00:00:00Z,N339,3175.457
2019-02-17T00:00:00Z,L142,68854.233
2020-11-29T00:00:00Z,L359,52435.416
2021-04-04T00:00:00Z,LIGM,29322.03
2021-03-14T00:00:00Z,LEXP,68356.438
2022-10-02T00:00:00Z,L440,227191.38
2019-02-10T00:00:00Z,L142,65561.913
2021-05-16T00:00:00Z,LIGM,29853.051
2019-06-23T00:00:00Z,L142,78168.269
2023-07-02T00:00:00Z,L122,55756.695
2023-03-26T00:00:00Z,L103,61561.601
2023-06-04T00:00:00Z,L122,57059.228
2020-09-20T00:00:00Z,N339,2491.744
2019-10-13T00:00:00Z,L142,73472.2939999999
2023-04-23T00:00:00Z,L122,55530.997
2019-09-01T00:00:00Z,L142,77658.323
2020-04-26T00:00:00Z,L142,51425.038
2020-06-28T00:00:00Z,LEXP,34430.604
2019-08-25T00:00:00Z,L146,42658.474
2021-01-10T00:00:00Z,L359,48278.38
2023-05-21T00:00:00Z,L146,30755.035
2019-11-24T00:00:00Z,L107,49344.351
2023-07-16T00:00:00Z,359V,42706.062
2020-06-21T00:00:00Z,N339,2753.338
2023-01-01T00:00:00Z,L359,36532.325
2019-04-07T00:00:00Z,L146,45901.419
2020-09-27T00:00:00Z,N339,3575.024
2019-01-27T00:00:00Z,L142,69382.059
2022-12-25T00:00:00Z,LEXP,70333.784
2019-03-10T00:00:00Z,L359,71473.423
2019-06-30T00:00:00Z,L315,69093.7040000001
2020-12-13T00:00:00Z,N339,11452.295
2019-07-14T00:00:00Z,L142,73464.847
2023-10-29T00:00:00Z,L138,23176.184
2020-02-02T00:00:00Z,LI41,68872.66
2020-08-02T00:00:00Z,LEXP,62555.1080000001
2021-01-10T00:00:00Z,L142,53845.501
2023-05-21T00:00:00Z,L145/133,44649.782
2020-09-13T00:00:00Z,N339,3088.769
2023-11-05T00:00:00Z,LIGM,22623.728
2019-07-07T00:00:00Z,L142,65473.246
2023-10-15T00:00:00Z,L128,24046.899
2023-06-11T00:00:00Z,359V,50202.037
2020-10-18T00:00:00Z,LEXP,46320.715
2021-03-21T00:00:00Z,LIGM,23086.802
2019-02-24T00:00:00Z,L142,67813.871
2020-11-29T00:00:00Z,LIGM,24232.702
2019-02-03T00:00:00Z,L103,50048.358
2022-09-11T00:00:00Z,L315,66023.34
2020-12-13T00:00:00Z,LIGM,25187.089
2022-07-31T00:00:00Z,L315,61985.54
2021-01-03T00:00:00Z,L359,48162.197
2023-08-20T00:00:00Z,L122,50506.869
2020-03-08T00:00:00Z,L359,56574.011
2020-01-19T00:00:00Z,L142,64875.556
2023-09-24T00:00:00Z,L315,65262.14
2023-09-17T00:00:00Z,L440,233967.7
2020-09-27T00:00:00Z,359V,29932.643
2021-01-31T00:00:00Z,LIGM,5490.412
2020-05-24T00:00:00Z,L440,190587.102
2020-10-04T00:00:00Z,LEXP,45874.833
2021-10-17T00:00:00Z,L142,71344.6230000001
2019-04-14T00:00:00Z,L142,72074.1960000001
2022-02-13T00:00:00Z,LIGM,30196.538
2023-06-18T00:00:00Z,L103,42011.072
2021-05-30T00:00:00Z,LIGM,30521.987
2022-02-20T00:00:00Z,LI41,74642.14
2022-07-17T00:00:00Z,L142,64224.008
2020-02-23T00:00:00Z,L133,35850.087
2023-11-05T00:00:00Z,L103,52809.556
2022-06-19T00:00:00Z,L440,213050.54
2020-01-12T00:00:00Z,L142,64866.69
2022-03-27T00:00:00Z,L440,235595.56
2019-10-20T00:00:00Z,LIGM,20885.372
2019-03-17T00:00:00Z,L142,81317.5169999999
2021-10-24T00:00:00Z,LIGM,24239.583
2019-07-14T00:00:00Z,L315,68418.3
2023-10-29T00:00:00Z,L359,47566.093
2020-05-31T00:00:00Z,L440,201217.133
2019-12-22T00:00:00Z,L740,52518.81
2021-02-14T00:00:00Z,L440,143056.54
2020-10-18T00:00:00Z,L133,25972.655
2020-06-21T00:00:00Z,L145,21085.271
2022-11-06T00:00:00Z,359V,8788.61
2019-06-30T00:00:00Z,L142,78128.728
2018-12-30T00:00:00Z,L143,27807.831
2022-05-08T00:00:00Z,L315,65541.33
2019-08-04T00:00:00Z,L142,77513.3099999999
2019-01-20T00:00:00Z,L142,68837.913
2019-11-10T00:00:00Z,L142,73703.568
2022-06-12T00:00:00Z,359V,18970.121
2020-04-05T00:00:00Z,L359,36515.097
2023-05-07T00:00:00Z,L122,54056.833
2020-06-21T00:00:00Z,L107,31435.693
2023-04-30T00:00:00Z,L440,228703.03
2020-11-01T00:00:00Z,L740,55584.58
2021-10-10T00:00:00Z,L142,64430.7970000001
2023-10-08T00:00:00Z,L359,40664.922
2022-10-23T00:00:00Z,L440,240735.89
2020-01-26T00:00:00Z,L142,65015.746
2020-02-16T00:00:00Z,L142,65489.254
2019-09-29T00:00:00Z,L315,66005.627
2023-09-10T00:00:00Z,L315,57036.5500000001
2020-04-05T00:00:00Z,L142,51757.416
2022-06-12T00:00:00Z,L440,213312.85
2019-07-28T00:00:00Z,L315,62939.826
2020-02-23T00:00:00Z,L142,58926.712
2020-04-12T00:00:00Z,L359,36709.932
2020-09-06T00:00:00Z,L440,192252.363
2019-09-22T00:00:00Z,L440,262958.819
2022-01-16T00:00:00Z,LIGM,27485.223
2021-05-30T00:00:00Z,LI41,71110.5199999999
2023-10-01T00:00:00Z,L315,59177.42
2022-11-13T00:00:00Z,L133/125,39702.454
2019-07-14T00:00:00Z,L440,254804.676
2020-08-16T00:00:00Z,LI41,75407.59
2019-11-24T00:00:00Z,L142,76862.293
2020-05-10T00:00:00Z,LEXP,9534.807
2019-04-28T00:00:00Z,L142,67404.163
2023-09-03T00:00:00Z,359V,44348.976
2019-10-27T00:00:00Z,359V,68815.125
2023-01-22T00:00:00Z,359V,18979.96
2019-11-17T00:00:00Z,L142,69986.641
2019-03-17T00:00:00Z,L107,75993.996
2023-06-25T00:00:00Z,L128,27290.637
2019-12-15T00:00:00Z,203M,233772.07
2022-05-01T00:00:00Z,359V,16130.83
2022-07-31T00:00:00Z,LI41,78293.3
2020-07-05T00:00:00Z,L740,48330.82
2023-02-19T00:00:00Z,359V,29106.819
2020-10-25T00:00:00Z,L101,13592.375
2019-05-26T00:00:00Z,LIGM,17800.466
2021-03-14T00:00:00Z,359V,16887.846
2023-01-29T00:00:00Z,359V,18355.737
2019-07-28T00:00:00Z,L142,75418.0799999999
2021-05-09T00:00:00Z,L315,56934.29
2019-02-17T00:00:00Z,L440,209338.458
2020-10-11T00:00:00Z,L133,25826.023
2021-02-07T00:00:00Z,359V,13071.423
2020-08-16T00:00:00Z,L359,36126.02
2022-11-27T00:00:00Z,L142,74301.182
2019-05-12T00:00:00Z,L107,76312.3840000001
2020-02-09T00:00:00Z,LI41,68412.31
2019-03-31T00:00:00Z,L440,235421.046
2019-10-13T00:00:00Z,L315,64555.942
2023-04-30T00:00:00Z,359V,25755.904
2021-10-31T00:00:00Z,LIGM,21596.72
2023-10-08T00:00:00Z,L103,47607.301
2020-06-14T00:00:00Z,L145,22985.789
2019-07-21T00:00:00Z,L110,59743.001
2020-10-25T00:00:00Z,L110,40696.908
2019-06-09T00:00:00Z,L740,76351.521
2023-09-10T00:00:00Z,L142,79399.126
2023-04-23T00:00:00Z,L101,23389.999
2023-04-16T00:00:00Z,L103,60713.902
2018-12-30T00:00:00Z,L103,27476.96
2021-08-08T00:00:00Z,LIGM,31786.308
2022-02-20T00:00:00Z,L359,41332.017
2020-02-02T00:00:00Z,359V,56113.701
2019-12-01T00:00:00Z,L142,77816.686
2023-10-01T00:00:00Z,359V,59717.267
2020-01-12T00:00:00Z,359V,54294.1430000001
2021-02-28T00:00:00Z,L359,53614.782
2019-12-01T00:00:00Z,L143,52744.958
2019-08-25T00:00:00Z,L740,74771.111
2019-03-24T00:00:00Z,L125,17328.077
2020-02-09T00:00:00Z,L440,197677.388
2019-11-24T00:00:00Z,L359,57528.057
2020-01-05T00:00:00Z,L142,67715.801
2019-10-20T00:00:00Z,L440,257586.496
2022-08-14T00:00:00Z,359V,10634.688
2023-09-10T00:00:00Z,L440,242487.449999999
2020-02-02T00:00:00Z,L142,65537.5270000001
2020-05-03T00:00:00Z,L142,53602.189
2020-09-13T00:00:00Z,L440,192406.06
2019-10-20T00:00:00Z,L133,47406.621
2023-03-12T00:00:00Z,L440,245465.56
2019-08-11T00:00:00Z,L142,73355.895
2020-11-22T00:00:00Z,L440,190289.893
2023-03-26T00:00:00Z,L143/136/137,41611.043
2020-11-22T00:00:00Z,L315,45588.12
2020-06-14T00:00:00Z,LI41,66629.68
2020-12-27T00:00:00Z,L359,41709.767
2019-10-20T00:00:00Z,L142,78029.562
2020-06-07T00:00:00Z,LEXP,56185.3580000001
2019-04-14T00:00:00Z,L110,52344.9450000001
2020-08-09T00:00:00Z,L359,42507.64
2021-03-28T00:00:00Z,L359,50399.527
2023-07-23T00:00:00Z,LIGM,22152.399
2022-09-11T00:00:00Z,L440,232432.85
2023-09-10T00:00:00Z,L133/125,39337.923
2020-12-27T00:00:00Z,LI41,56733.91
2023-09-10T00:00:00Z,L101,22723.581
2020-02-23T00:00:00Z,L110,39745.544
2023-03-19T00:00:00Z,359V,26688.297
2021-09-19T00:00:00Z,LEXP,74346.54
2022-07-10T00:00:00Z,L133/125,35609.063
2021-09-12T00:00:00Z,L440,216343.38
2019-11-17T00:00:00Z,L359,54735.279
2023-03-26T00:00:00Z,L102/144,24809.052
2019-12-15T00:00:00Z,L142,76091.963
2020-04-19T00:00:00Z,L315,39932.266
2023-08-06T00:00:00Z,359V,38041.288
2020-10-25T00:00:00Z,L145,29012.104
2019-12-29T00:00:00Z,LI41,60682.95
2023-04-09T00:00:00Z,L440,242232.58
2022-06-05T00:00:00Z,L133/125,39370.414
2019-04-21T00:00:00Z,L102,40137.326
2019-11-03T00:00:00Z,L359,59186.285
2019-04-07T00:00:00Z,L440,252387.053
2019-09-29T00:00:00Z,L133,47485.113
2022-01-02T00:00:00Z,L315,45761.07
2022-02-20T00:00:00Z,L740,49907.52
2019-07-21T00:00:00Z,L440,246477.468
2019-07-14T00:00:00Z,L102,34995.661
2020-03-15T00:00:00Z,L142,67590.397
2020-06-07T00:00:00Z,L143,35310.25
2020-11-22T00:00:00Z,L110,37602.48
2022-09-04T00:00:00Z,359V,10684.589
2020-10-11T00:00:00Z,L102,8998.617
2022-07-03T00:00:00Z,L133/125,40030.522
2023-03-05T00:00:00Z,LIGM,23993.075
2019-08-18T00:00:00Z,L110,58089.583
2021-01-10T00:00:00Z,L740,55228.79
2023-04-09T00:00:00Z,L146,35332.273
2019-07-14T00:00:00Z,L110,57881.306
2021-12-05T00:00:00Z,L359,38649.202
2023-11-12T00:00:00Z,359V,6508.672
2019-07-07T00:00:00Z,L110,47971.278
2021-04-18T00:00:00Z,LI41,74388.49
2020-12-20T00:00:00Z,L145,26085.389
2019-06-30T00:00:00Z,L110,61113.92
2020-01-19T00:00:00Z,LIGM,13749.873
2023-02-12T00:00:00Z,L133/125,32003.378
2020-09-27T00:00:00Z,L102,9265.749
2020-12-20T00:00:00Z,L440,173676.06
2019-05-05T00:00:00Z,L110,61723.266
2019-05-26T00:00:00Z,L440,209149.395000001
2019-04-14T00:00:00Z,L359,63132.425
2020-05-10T00:00:00Z,L142,9640.676
2023-07-16T00:00:00Z,L133/125,36922.399
2020-11-08T00:00:00Z,LI41,78702.2999999999
2020-02-02T00:00:00Z,L110,48803.442
2019-01-27T00:00:00Z,L110,49343.14
2023-10-08T00:00:00Z,L145/133,50129.59
2019-08-04T00:00:00Z,L740,79386.047
2020-04-12T00:00:00Z,L315,42012.564
2019-03-03T00:00:00Z,L110,48578.579
2021-10-31T00:00:00Z,359V,10493.506
2023-04-30T00:00:00Z,L142,69748.7590000001
2023-03-12T00:00:00Z,359V,15923.982
2023-04-16T00:00:00Z,L101,23825.216
2020-08-16T00:00:00Z,L142,49080.505
2023-03-12T00:00:00Z,L107,43602.269
2022-05-29T00:00:00Z,359V,16371.215
2023-09-24T00:00:00Z,L440,233397.69
2022-07-10T00:00:00Z,L359,42547.282
2023-05-07T00:00:00Z,L103,62373.7659999999
2020-04-05T00:00:00Z,L315,32158.7
2021-07-18T00:00:00Z,LIGM,27714.185
2020-12-20T00:00:00Z,L110,36935.705
2019-10-20T00:00:00Z,L110,57493.073
2020-01-12T00:00:00Z,L740,56823.966
2019-05-12T00:00:00Z,L110,61355.241
2023-06-04T00:00:00Z,L440,239131.42
2019-09-15T00:00:00Z,L142,78356.623
2019-02-03T00:00:00Z,L110,51120.322
2019-01-13T00:00:00Z,L142,69524.364
2023-03-05T00:00:00Z,L440,236175.33
2023-05-28T00:00:00Z,L440,249966.47
2020-10-11T00:00:00Z,L440,182065.06
2023-04-09T00:00:00Z,L138,23654.846
2019-02-10T00:00:00Z,L145,35790.055
2020-04-12T00:00:00Z,LI41,65744.9999999999
2019-05-12T00:00:00Z,L440,246366.594
2019-09-08T00:00:00Z,L142,76149.5389999999
2019-05-05T00:00:00Z,L101,29681.875
2019-12-29T00:00:00Z,L142,60175.6240000001
2020-03-29T00:00:00Z,L143,32272.377
2020-09-27T00:00:00Z,L440,195602.56
2021-04-04T00:00:00Z,L359,59048.663
2022-04-24T00:00:00Z,L315,69363.08
2020-10-11T00:00:00Z,L110,38036.62
2019-03-10T00:00:00Z,L110,59256.169
2019-04-14T00:00:00Z,L146,39452.955
2023-11-05T00:00:00Z,L145/133,55757.66
2022-04-17T00:00:00Z,L315,70881.01
2023-02-05T00:00:00Z,359V,16676.341
2021-01-31T00:00:00Z,LEXP,58033.254
2020-09-20T00:00:00Z,L102,6362.38
2020-10-11T00:00:00Z,L359,36994.183
2020-04-26T00:00:00Z,L145,19660.648
2019-10-06T00:00:00Z,L110,53630.538
2020-09-13T00:00:00Z,L133,23393.557
2023-08-20T00:00:00Z,L142,67793.97
2020-11-22T00:00:00Z,L145,26642.365
2022-03-27T00:00:00Z,LIGM,31674.473
2021-02-21T00:00:00Z,L359,44658.597
2022-04-10T00:00:00Z,L315,63145.25
2020-06-07T00:00:00Z,L110,29220.629
2021-08-01T00:00:00Z,L440,214612.09
2019-01-20T00:00:00Z,L110,49994.271
2020-03-22T00:00:00Z,L102,8798.678
2023-01-29T00:00:00Z,L440,197325.28
2021-11-07T00:00:00Z,L440,224718.57
2020-12-27T00:00:00Z,L110,34172.305
2019-08-25T00:00:00Z,L142,78092.49
2020-08-02T00:00:00Z,L440,195803.822
2019-08-04T00:00:00Z,L102,23643.34
2019-11-10T00:00:00Z,L110,54598.394
2021-04-25T00:00:00Z,L440,207929.03
2019-07-21T00:00:00Z,L129,20005.89
2020-11-01T00:00:00Z,L133,26480.424
2021-10-10T00:00:00Z,LI41,77332.47
2019-05-19T00:00:00Z,L146,41563.272
2020-02-16T00:00:00Z,L133,40827.271
2021-12-12T00:00:00Z,L359,43223.638
2020-03-29T00:00:00Z,L145,19670.092
2023-10-01T00:00:00Z,LIGM,22361.641
2020-10-18T00:00:00Z,L110,40030.261
2023-06-25T00:00:00Z,L142,74977.637
2020-10-04T00:00:00Z,L102,8494.60700000001
2023-09-03T00:00:00Z,L359,36759.693
2020-11-29T00:00:00Z,L110,42509.582
2019-12-08T00:00:00Z,L145,36322.923
2023-01-29T00:00:00Z,L133/125,32266.208
2019-11-03T00:00:00Z,L133,46624.006
2021-06-13T00:00:00Z,LI41,92905.53
2020-11-29T00:00:00Z,L102,8736.531
2023-11-12T00:00:00Z,203M,48583.28
2019-12-15T00:00:00Z,L110,52310.049
2021-06-06T00:00:00Z,359V,38500.829
2019-05-26T00:00:00Z,L110,51036.785
2019-11-03T00:00:00Z,L142,77528.929
2020-04-05T00:00:00Z,L101,13184.027
2019-02-17T00:00:00Z,L110,52151.101
2019-01-13T00:00:00Z,L359,61465.264
2019-06-16T00:00:00Z,L315,62361.855
2021-10-03T00:00:00Z,L142,62256.331
2019-07-28T00:00:00Z,L101,29734.129
2020-11-22T00:00:00Z,L103,41633.015
2021-12-26T00:00:00Z,L440,174870.36
2019-08-04T00:00:00Z,L129,19779.652
2020-10-25T00:00:00Z,L440,192833.788
2021-02-14T00:00:00Z,L110,36629.543
2022-06-05T00:00:00Z,LI41,86222.56
2019-09-22T00:00:00Z,L110,58665.422
2019-05-26T00:00:00Z,L102,35779.254
2019-11-17T00:00:00Z,L110,52285.925
2020-06-21T00:00:00Z,LEXP,44879.158
2019-01-06T00:00:00Z,L110,49498.56
2020-12-27T00:00:00Z,L102,8347.178
2019-03-17T00:00:00Z,L110,60796.099
2021-09-05T00:00:00Z,LI41,77876.2400000001
2020-12-06T00:00:00Z,L102,9198.693
2019-12-22T00:00:00Z,L110,43945.955
2021-02-07T00:00:00Z,L110,41384.474
2019-04-28T00:00:00Z,L110,51824.891
2019-12-22T00:00:00Z,L440,208418.689
2020-12-13T00:00:00Z,L359,53209.945
2020-08-23T00:00:00Z,LI41,78227.1200000001
2020-08-30T00:00:00Z,LI41,81668.67
2023-02-05T00:00:00Z,LI41,63225.9
2019-04-21T00:00:00Z,L110,60852.546
2021-05-23T00:00:00Z,L145/133,24403.303
2022-12-25T00:00:00Z,L440,192307.28
2021-02-21T00:00:00Z,L103,45684.614
2021-01-10T00:00:00Z,L102,7980.075
2019-01-06T00:00:00Z,LIGM,16667.224
2019-07-28T00:00:00Z,L110,59444.304
2021-04-25T00:00:00Z,359V,29513.817
2020-04-26T00:00:00Z,L143,33674.744
2020-11-22T00:00:00Z,L133,25373.18
2023-01-15T00:00:00Z,L440,188832.53
2020-04-05T00:00:00Z,L145,19668.468
2019-05-19T00:00:00Z,L110,56091.769
2020-04-26T00:00:00Z,L102,9599.523
2020-07-19T00:00:00Z,LIGM,14761.336
2019-06-09T00:00:00Z,L315,71506.4510000001
2023-04-02T00:00:00Z,LIGM,18609.04
2020-08-02T00:00:00Z,L359,42499.874
2020-12-13T00:00:00Z,L110,43885.121
