Fecha,Linea,LTS,KM,Consumo
2021-11-16,L339,3721,10886.325,34.1804970915346
2021-11-15,L339,3645,11016.81,33.085802514521
2021-11-14,L339,3771,10691.909,35.2696604507203
2021-11-13,L339,2043,6049.935,33.7689578483075
2021-11-12,L339,2409,7089.703,33.9788563780457
2021-11-11,L339,3919,11047.534,35.4739799850356
2021-11-10,L339,3229,10175.642,31.7326415375069
2021-11-09,L339,3455,9762.588,35.3902059576825
2021-11-07,L339,4108,11210.602,36.6438840661724
2021-11-04,L339,3927,11670.037,33.6502789151397
2021-11-03,L339,3944,11083.481,35.5844883029077
2021-11-01,L339,3685,10209.791,36.0928054256938
2021-10-31,L339,3393,11188.625,30.3254421343105
2021-10-28,L339,3223,9751.6,33.0509865047787
2021-10-27,L339,3718,10007.961,37.1504245470181
2021-10-26,L339,3864,10440.831,37.0085484574935
2021-10-25,L339,4059,12046.259,33.695108165946
2021-10-24,L339,3359,9925.008,33.8438014357268
2021-10-23,L339,2355,13325.924,17.6723205085066
2021-10-21,L339,3976,10494.045,37.8881546629541
2021-10-19,L339,3790,10215.404,37.1008332122743
2021-10-18,L339,3483,10604.922,32.8432401483009
2021-10-17,L339,3729,9558.389,39.0128503872358
2021-10-16,L339,2196.78,6643.952,33.0643568767505
2021-10-12,L339,2981,9928.029,30.0261008504306
2021-10-11,L339,3376,10964.02,30.7916256993329
2021-10-10,L339,1354,4557.786,29.7074061836163
2021-10-09,L339,2004,6937.295,28.887340094374
2021-10-07,L339,1908,4471.43,42.6709128846924
2021-10-06,L339,3438,11217.292,30.6491085370694
2021-10-05,L339,3594,11383.485,31.5720537251993
2021-10-04,L339,3543,11120.015,31.8614678127682
2021-10-03,L339,3315,10932.889,30.3213542184504
2021-10-02,L339,1943,6228.521,31.1952066951368
2021-10-01,L339,1957,6250.904,31.3074716872952
2021-09-30,L339,3729,10401.203,35.8516221633209
2021-09-29,L339,3127,9999.552,31.271400958763
2021-09-28,L339,3482,9786.652,35.5790723937052
2021-09-27,L339,2995,9360.993,31.9944689628547
2021-09-25,L339,2021,6101.921,33.1207172298691
2021-09-24,L339,1798,6140.081,29.283001315455
2021-09-23,L339,3135,9439.739,33.2106639812817
2021-09-22,L339,3254,11122.371,29.2563519055424
2021-09-21,L339,3416,10359.059,32.9759681839827
2021-09-20,L339,3310,10431.747,31.7300640055784
2021-09-19,L339,3636,10617,34.2469624187624
2021-09-16,L339,3778,11773.542,32.0888989906351
2021-09-15,L339,3046,10853.784,28.0639452563272
2021-09-14,L339,3512,14253.946,24.6387912512086
2021-09-12,L339,2856,9596.179,29.7618458346807
2021-09-09,L339,3307,11046.47,29.9371654474235
2021-09-08,L339,2841,8583.197,33.0995548628326
2021-09-07,L339,3401.56,10666.103,31.8913102564264
2021-09-06,L339,2839,8076.759,35.1502378614987
2021-09-05,L339,2997,9854.904,30.4112551476909
2021-09-04,L339,2062,6612.78,31.1820444654139
2021-09-03,L339,2134,6945.712,30.7239920111862
2021-09-02,L339,6139.65,18406.521,33.355841660681
2021-09-01,L339,3408.68,11359.103,30.0083554132751
2021-08-31,L339,3013.11,9658.981,31.1949055495606
2021-08-30,L339,2989.83,9004.366,33.2042255945616
2021-08-29,L339,1868.41,6071.57,30.7730949326122
2021-08-28,L339,1834.51,5442.556,33.7067730676542
2021-08-27,L339,2707.47,8771.535,30.8665473032941
2021-08-25,L339,2420.73,7377.439,32.8126061089763
2021-08-24,L339,2961.81,9061.022,32.6873723515956
2021-08-23,L339,2746,8524.995,32.2111625871921
2021-08-22,L339,1872.44,6137.808,30.5066564480349
2021-08-21,L339,1816.52,5541.776,32.778661569865
2021-08-20,L339,2852.56,8448.467,33.7642320198445
2021-08-18,L339,3120.02,9539.845,32.7051435322062
2021-08-17,L339,2921.27,8904.98,32.8049024253845
2021-08-16,L339,1448.62,5249.808,27.5937710483888
2021-08-13,L339,3058.05,9654.479,31.6749355402814
2021-08-12,L339,3306.95,9499.427,34.8120997192778
2021-08-10,L339,2989.89,9537.567,31.3485609065708
2021-08-09,L339,3071.47,9084.552,33.809812525703
2021-08-06,L339,2936.4,8965.668,32.7516031153507
2021-08-05,L339,3067.16,9192.428,33.3661574504581
2021-08-04,L339,2805.42,9290.649,30.1961682117148
2021-08-03,L339,2580.38,8004.537,32.2364678931461
2021-08-02,L339,2932.12,8926.316,32.8480416781122
2021-07-31,L339,2299.19,6750.711,34.0584865801543
2021-07-30,L339,3089.47,8653.519,35.7018919124116
2021-07-29,L339,2685.97,7784.613,34.5035777629537
2021-07-28,L339,3073.13,9266.954,33.1622451131192
2021-07-27,L339,2889.72,8093.461,35.7043791277922
2021-07-26,L339,3113.52,9557.307,32.577377706921
2021-07-25,L339,1472.85,5361.706,27.4698015892703
2021-07-24,L339,1496.93,4703.671,31.8247173324835
2021-07-21,L339,2064.27,6154.701,33.5397284124769
2021-07-20,L339,2342.47,6676.767,35.0838961431483
2021-07-19,L339,2249.84,6428.997,34.9951944292399
2021-07-15,L339,2405.49,6647.577,36.1859667063654
2021-07-13,L339,2438.32,7434.575,32.7970327826406
2021-07-12,L339,2273.97,6712.143,33.8784498482824
2021-06-29,L339,2161.3,6084.656,35.5204961463721
2021-06-27,L339,1385.99,3924.157,35.3194329380807
2021-06-25,L339,2733.65,7493.519,36.4801904152108
2021-06-24,L339,2248.54,6707.978,33.5203842350109
2021-06-23,L339,1979.6,5928,33.3940620782726
2021-06-22,L339,2084.06,6100.083,34.1644531721946
2021-06-21,L339,1484.17,5321.888,27.8880352235898
2021-06-20,L339,1419.69,5084.121,27.9240010220056
2021-06-19,L339,1566.71,4733.638,33.0973766899793
2021-06-17,L339,2188.76,6406.031,34.1671777735699
2021-06-13,L339,1321.22,4442.858,29.7380650023026
2021-06-08,L339,2014.96,5990.452,33.6361930618925
2021-06-06,L339,1368.88,4845.467,28.250734139764
2021-06-05,L339,1451.61,4507.964,32.2010113656631
2021-06-04,L339,2130.76,6974.114,30.5524113887441
2021-06-03,L339,2263.68,6827.11,33.157221723394
2021-06-02,L339,2081.24,6633.635,31.3740505770969
2021-06-01,L339,2005.67,6903.428,29.0532471693773
2021-05-31,L339,2047.1,6174.587,33.1536344050218
2021-05-30,L339,1383.49,4639.63,29.8189726335936
2021-05-29,L339,1513.52,4852.764,31.1888235240782
2021-05-26,L339,1467.54,4658.914,31.499615575647
2021-05-25,L339,1388.61,5233.365,26.5337884898149
2021-05-24,L339,1362.44,5641.264,24.1513249512875
2021-05-21,L339,3024.79,9876.154,30.6272056916083
2021-04-29,L339,3108.76,9309.419,33.393705880034
2021-04-28,L339,3174.64,9678.384,32.8013436953938
2021-04-27,L339,3188.73,10948.093,29.1258943452526
2021-04-26,L339,3212.85,9298.09,34.5538707411953
2021-04-24,L339,2120.98,6843.347,30.9933136519309
2021-04-23,L339,3442.3,10451.781,32.9350567142576
2021-04-22,L339,3362.74,9738.828,34.529206183742
2021-04-21,L339,3256.56,10027.49,32.4763225892023
2021-04-20,L339,3171.53,9969.969,31.8108311068971
2021-04-19,L339,3385.14,9750.984,34.7158809818578
2021-04-18,L339,2270.42,7221.395,31.4401857258882
2021-04-17,L339,2610.91,7749.167,33.6927827210331
2021-04-16,L339,3352.1,9710.21,34.5213955207972
2021-04-15,L339,3473.61,10595.767,32.7829972101123
2021-04-14,L339,3511.06,10342.846,33.946749279647
2021-04-13,L339,3152.86,10569.018,29.8311536606334
2021-04-12,L339,3188.68,9900.219,32.2081764049866
2021-04-11,L339,2070.86,7206.869,28.7345309037808
2021-04-08,L339,3200.66,9652.536,33.1587470898839
2021-04-07,L339,3059.03,8609.251,35.5318947025705
2021-04-06,L339,3242.91,9491.624,34.1660183757806
2021-04-05,L339,3165.7,9136.575,34.6486511630452
2021-04-04,L339,2331.04,7138.574,32.6541407289467
2021-04-03,L339,2089.1,6406.121,32.6109981375625
2021-04-02,L339,1314.63,4030.571,32.616470470313
2021-04-01,L339,2287.75,6943.297,32.9490442364773
2021-03-31,L339,3095.85,8747.802,35.3900328333906
2021-03-30,L339,3256.11,9954.77,32.7090430014958
2021-03-29,L339,3113.44,9122.326,34.1298918718757
2021-03-25,L339,2796.57,8538.408,32.752826990699
2021-03-24,L339,1320.06,4110.926,32.1110134310372
2021-03-23,L339,2932.97,8633.851,33.9705885589177
2021-03-22,L339,2778.6,9073.091,30.6246239567089
2021-03-21,L339,2358.6,7172.044,32.8860224505037
2021-03-20,L339,1810.97,6200.312,29.2077237403537
2021-03-19,L339,2971.03,8668.933,34.2721532165493
2021-03-18,L339,3064.83,8958.037,34.2131875543716
2021-03-17,L339,2758.31,8541.407,32.2933914751984
2021-03-16,L339,2807.51,8672.144,32.3738858579839
2021-03-15,L339,2772.74,8691.06,31.9033581634461
2021-03-14,L339,2060.56,6734.13,30.5987558897734
2021-03-13,L339,2592.64,6859.793,37.7947264589471
2021-03-12,L339,3124.84,8585.88,36.3951045204452
2021-03-11,L339,3259.37,9359.38,34.8246358198941
2021-03-10,L339,3107.46,8397.428,37.0049019771292
2021-03-09,L339,3170.77,8761.595,36.1894152834044
2021-03-07,L339,2182.19,7098.416,30.7419289035751
2021-03-06,L339,2211.09,6366.357,34.7308515686444
2021-03-05,L339,3163.34,8617.257,36.7093612271283
2021-03-04,L339,3297.75,9346.83,35.2820153998735
2021-03-03,L339,2805.99,8264.688,33.9515538880597
2021-03-02,L339,3230.37,8461.353,38.17793679096
2021-03-01,L339,3072.69,8865.03,34.6607964101644
2021-02-17,L339,2409.91,6717.236,35.8765123035725
2021-02-06,L339,937.47,3884.907,24.1310795856889
2021-02-04,L339,2297.02,6982.168,32.8983776958675
2021-02-03,L339,1931.11,5553.939,34.7700974029423
2021-02-02,L339,2108.02,6494.505,32.4585168538634
2021-02-01,L339,2283.18,7612.029,29.9943681244514
2021-01-31,L339,2023.86,10078.763,20.0804404270643
2021-01-30,L339,1025.39,4804.081,21.3441446969774
2021-01-29,L339,2763.6,7672.124,36.0213156096017
2021-01-28,L339,2778.49,9052.268,30.6938548438911
2021-01-27,L339,2765.92,6975.828,39.6500601792361
2021-01-26,L339,2504.83,7199.734,34.7905908746073
2021-01-25,L339,2369.98,6862.847,34.5334815128474
2021-01-24,L339,2427.46,6907.508,35.1423407689141
2021-01-23,L339,2553.66,6694.652,38.1447758598953
2021-01-22,L339,2615.34,6893.181,37.9409738406695
2021-01-21,L339,2428.43,6693.232,36.2818739885305
2021-01-20,L339,2261.26,6560.306,34.4688189849681
2021-01-19,L339,2386.74,6900.736,34.5867455297522
2021-01-18,L339,2353.01,7304.03,32.215229126934
2021-01-17,L339,1880.46,6768.201,27.7837493301396
2021-01-15,L339,1790.19,6421.35,27.8787170922002
2021-01-14,L339,2319.41,8770.256,26.4463203810698
2021-01-13,L339,1468.68,4038.935,36.3630511508603
2021-01-12,L339,3048.64,9137.291,33.3648123935201
2021-01-11,L339,2048.01,6549.443,31.2699873867137
2021-01-10,L339,2406.86,10015.425,24.0315313628728
2021-01-08,L339,3392.34,9617.035,35.2742815223195
2021-01-07,L339,2270.34,6771.115,33.5297805457447
2021-01-06,L339,2254.41,8347.887,27.0057560673737
2021-01-05,L339,1618.17,7747.67,20.8858921456386
2021-01-04,L339,1639.91,4578.578,35.8170156760462
2020-12-28,L339,2538.93,6753.831,37.592441978486
2020-12-17,L339,1791.56,5097.621,35.1450215698656
2020-11-02,L339,1320.56,3796.898,34.7799703863522
2020-04-12,L339,857.68,2703.04,31.7302000710311
2020-04-04,L339,884.62,2556.864,34.5978511176191
2020-04-03,L339,756.73,2425.524,31.1986193498807
2020-03-30,L339,946.92,3599.787,26.3048897059743
2020-03-29,L339,859.36,2551.779,33.6768975683239
2020-03-24,L339,2582.55,8874.325,29.1013682730799
2020-03-23,L339,2438.21,10161.608,23.9943323930622
2020-03-22,L339,1920.87,7637.708,25.1498224336411
2020-03-21,L339,2239.97,8200.299,27.3157112929663
2020-03-19,L339,4598.5,17860.299,25.7470493635073
2020-03-18,L339,3845.2,14676.432,26.1998284051601
2020-03-04,L339,5284.91,19074.378,27.7068536651628
2020-03-03,L339,5201.45,17722.934,29.348695876202
2020-03-02,L339,5176.42,16414.664,31.5353393770351
2020-02-29,L339,3221.18,9485.166,33.9601858312232
2020-02-28,L339,4603.13,14817.11,31.0663145512181
2020-02-27,L339,4949.65,16734.772,29.5770387549947
2020-02-26,L339,4661.95,15883.807,29.3503314413226
2020-02-21,L339,4267.22,13777.703,30.9719261621476
2020-02-17,L339,4744.23,14721.045,32.2275354772708
2020-02-16,L339,3394.69,12446.055,27.2752289781782
2020-02-15,L339,3327.7,9251.209,35.9704337022329
2020-02-14,L339,4803.57,13821.296,34.7548449870403
2020-02-13,L339,4399.42,15211.41,28.9218422223844
2020-02-12,L339,4714.3,13947.328,33.8007394678034
2020-02-11,L339,4101.42,13405.637,30.5947416001194
2020-02-10,L339,4451.96,13581.11,32.7805311936948
2020-02-09,L339,2818.42,8528.444,33.0472944419873
2020-02-07,L339,5058.11,16137.44,31.3439430293777
2020-02-06,L339,4389.85,14602.043,30.0632589562981
2020-02-05,L339,4232.77,13237.566,31.9754401979941
2020-02-04,L339,4068.18,15753.665,25.8237051505158
2020-02-01,L339,3433.55,11651.324,29.4691830730997
2020-01-31,L339,4500.21,12722.13,35.3730861105806
2020-01-30,L339,4039.18,12684.794,31.8426929124746
2020-01-29,L339,3910.05,12997.527,30.0830304103234
2020-01-28,L339,4262.32,13055.882,32.6467411393577
2020-01-27,L339,4715.53,15999.511,29.4729632674399
2020-01-19,L339,3214.03,10436.037,30.79741859865
2020-01-18,L339,3086.77,9277.688,33.2708968010134
2020-01-17,L339,4222.98,14124.679,29.8978829890577
2020-01-16,L339,4506,14706.99,30.6384923087593
2020-01-15,L339,4607.04,14992.184,30.7296121765848
2020-01-14,L339,4461.06,12124.064,36.7950878517302
2020-01-13,L339,4596.91,17596.565,26.1239054326796
2020-01-11,L339,3372.78,9833.435,34.299103009274
2020-01-10,L339,5419.14,15387.383,35.2180744444978
2020-01-09,L339,4208.02,14040.229,29.9711635757508
2020-01-07,L339,4288.34,13855.359,30.9507678581262
2020-01-06,L339,4276.31,13364.267,31.9980886344159
2019-12-31,L339,3469.11,11213.304,30.9374471609795
2019-12-30,L339,4255.32,12652.392,33.6325336742649
2019-12-29,L339,3137.8,9430.451,33.2730640347954
2019-12-28,L339,3890.02,11018.985,35.3028886054387
2019-12-27,L339,4809.47,14872.044,32.3389979212003
2019-12-26,L339,4238.75,13746.121,30.8359718352545
2019-12-25,L339,2555.25,8914.023,28.6655082671427
2019-12-23,L339,5374.87,15853.259,33.9038805837967
2019-12-22,L339,2881.32,8598.639,33.5090239280891
2019-12-21,L339,3802.55,12149.966,31.2967953984398
2019-12-20,L339,4433.49,16225.93,27.3234877754311
2019-12-19,L339,5132.56,16086.527,31.9059545916903
2019-12-18,L339,5259.84,14832.118,35.4625010399728
2019-12-17,L339,4691.52,15089.904,31.0904562414711
2019-12-16,L339,4959.71,15632.773,31.7263610237288
2019-12-15,L339,2873.87,8647.253,33.2344849861569
2019-12-13,L339,4754.86,15647.155,30.3880162240356
2019-12-12,L339,4685.06,14323.177,32.7096425604459
2019-12-11,L339,5391.74,16089.934,33.5100193698744
2019-12-10,L339,5521.27,17006.976,32.4647368232895
2019-12-09,L339,4821.51,15614.468,30.8784775760532
2019-12-07,L339,3385.2,9869.367,34.3000721322857
2019-12-06,L339,4853.05,14482.238,33.5103593795379
2019-12-05,L339,4706.52,14402.369,32.6787905517488
2019-12-03,L339,4449.68,14736.732,30.1944827387782
2019-12-02,L339,4972.01,15451.385,32.1784098965886
2019-12-01,L339,2803.15,8983.449,31.2034943371972
2019-11-29,L339,5191.91,15591.239,33.3001758231017
2019-11-28,L339,5098.97,15122.097,33.7186701024336
2019-11-27,L339,4703.78,14863.948,31.6455628074049
2019-11-25,L339,4437.52,14719.591,30.1470332973246
2019-11-20,L339,5647.98,17983.241,31.4069082430692
2019-11-19,L339,4724.3,16956.246,27.8617094845168
2019-11-18,L339,2842.83,9254.016,30.7199598531059
2019-11-17,L339,2776.22,8175.116,33.9593958055152
2019-11-16,L339,3049.27,9433.412,32.3241474028697
2019-11-15,L339,3661.11,10543.694,34.7232193954035
2019-11-14,L339,4577.68,15046.156,30.4242492235226
2019-11-11,L339,5232.98,17632.698,29.6777044556653
2019-11-09,L339,3408.91,10920.224,31.216484203987
2019-11-08,L339,4646.45,14566.636,31.897893240416
2019-11-07,L339,4851.44,15001.825,32.3389987551515
2019-11-06,L339,4454.27,14182.723,31.4063103396999
2019-11-05,L339,4505.11,14935.131,30.164516133136
2019-11-03,L339,2998.48,10016.494,29.9354245108119
2019-11-02,L339,3430.53,10954.29,31.3167717853006
2019-11-01,L339,4420.2,14484.917,30.5158807606561
2019-10-31,L339,5276.31,20273.19,26.0260472081601
2019-10-30,L339,5040.28,18893.712,26.6770235515393
2019-10-29,L339,5270.85,20910.804,25.2063478764375
2019-10-28,L339,5403.6,23873.519,22.6342836177608
2019-10-25,L339,4872.08,19069.015,25.5497203185377
2019-10-24,L339,5032.72,17768.083,28.3244962329363
2019-10-23,L339,5543.93,20293.801,27.3183421873507
2019-10-22,L339,4850.64,21570.029,22.487869626879
2019-10-18,L339,4560.68,15518.242,29.3891537456369
2019-10-17,L339,5702.77,17767.193,32.0971917173411
2019-10-16,L339,4566.59,19062.266,23.9561760390921
2019-10-11,L339,5290.76,18721.3,28.2606442928643
2019-10-10,L339,5102.97,17805.959,28.6587765365516
2019-10-09,L339,5375.74,18504.329,29.051256060136
2019-10-08,L339,3620.99,14431.77,25.0904081758509
2019-10-07,L339,5205.5,18092.201,28.7720659305078
2019-10-05,L339,2919.16,10478.326,27.8590301542441
2019-10-04,L339,4582.83,20564.095,22.2855904915825
2019-10-02,L339,5377.03,19389.543,27.7315973873134
2019-10-01,L339,4326.96,16080.018,26.9089251019495
2019-09-30,L339,5071.62,19276.742,26.3095288612567
2019-09-25,L339,4982.4,18800.377,26.5015962179907
2019-09-24,L339,5138.82,19700.123,26.0852178435637
2019-09-23,L339,5006.82,18586.377,26.9381170951176
2019-09-21,L339,3131.18,10067.862,31.1007441301838
2019-09-20,L339,4904.33,17507.086,28.0133998313597
2019-09-19,L339,4598.93,17201.564,26.7355340479505
2019-09-18,L339,5016.5,17772.152,28.2267448534089
2019-09-17,L339,4862.9,19967.194,24.3544486020419
2019-09-16,L339,4820.78,17188.589,28.0463975257073
2019-09-14,L339,3130.77,12273.848,25.5076484571098
2019-09-13,L339,4570.11,17056.124,26.7945401897875
2019-09-10,L339,4588.29,18177.709,25.2412996599296
2019-09-08,L339,2545.93,9199.469,27.6747494882585
2019-09-06,L339,4361.88,16020.122,27.2275080052449
2019-09-05,L339,4706.51,17635.88,26.687128739819
2019-09-04,L339,4761.02,18568.335,25.640532659498
2019-09-03,L339,5019.76,19614.511,25.592073134018
2019-09-02,L339,4548.31,17407.088,26.1290688023178
2019-09-01,L339,2648.21,9892.382,26.7701954898224
2019-08-31,L339,2779.09,9751.401,28.4993920360777
2019-08-30,L339,4660.45,16672.419,27.9530522835349
2019-08-29,L339,4940.02,17080.809,28.9214638486971
2019-08-28,L339,5160.74,17437.149,29.5962373206767
2019-08-13,L339,4574.37,15977.37,28.6303064897414
2019-08-12,L339,5044.82,18429.007,27.374345237375
2019-08-11,L339,2985.34,10169.869,29.3547537337993
2019-08-10,L339,3161.99,11227.159,28.1637589705463
2019-08-09,L339,4985.7,16378.661,30.4402173046991
2019-08-08,L339,4796.17,16119.495,29.7538477477117
2019-08-07,L339,4504.7,15270.304,29.4997401492465
2019-08-06,L339,5048.17,18916.912,26.6860151382002
2019-08-05,L339,4870.85,16700.846,29.1652889919469
2019-08-03,L339,3343.36,11834.918,28.2499633711024
2019-08-02,L339,4790.74,15219.673,31.4772860100214
2019-08-01,L339,4749.97,16364.541,29.0259897909755
2019-07-31,L339,4774.78,16628.401,28.7146070148296
2019-07-30,L339,4655.13,16285.485,28.5845340190974
2019-07-29,L339,4675.28,16636.989,28.1017196080373
2019-07-28,L339,2773.81,10975.703,25.2722764090829
2019-07-27,L339,2881.63,11432.387,25.2058472128349
2019-07-26,L339,4863.66,15656.477,31.0648430039529
2019-07-25,L339,4730.18,16888.09,28.0089696348137
2019-07-24,L339,4768.61,15983.23,29.8350833967853
2019-07-23,L339,5079.72,16653.986,30.5015267816366
2019-07-22,L339,4539.52,15040.812,30.1813492516229
2019-07-19,L339,4248.41,14968.177,28.3829487051095
2019-07-18,L339,4206.62,14902.486,28.2276393348063
2019-07-17,L339,4151.93,15576.202,26.6555993559919
2019-07-16,L339,4484.97,16365.265,27.4054223992095
2019-07-14,L339,2571.39,9382.238,27.4070003340354
2019-07-10,L339,4103.83,15929.183,25.7629659976912
2019-07-08,L339,2764.35,11002.133,25.1255824665999
2019-07-07,L339,2673.91,9644.69,27.7241673915906
2019-07-06,L339,3294.2,11156.944,29.5260064046212
2019-07-05,L339,4883.39,18116.855,26.9549543781192
2019-07-04,L339,4689.25,17724.204,26.4567593557375
2019-07-02,L339,4710.94,17407.663,27.0624494511411
2019-07-01,L339,4907.91,18828.869,26.0658778814596
2019-06-30,L339,2691.67,9877.363,27.2508968233728
2019-06-28,L339,5089.2,19517.466,26.0751062663565
2019-06-27,L339,5034.16,19960.706,25.220350422475
2019-06-25,L339,4324.97,16839.778,25.6830582920986
2019-06-24,L339,5188.39,18692.339,27.7567724403029
2019-06-23,L339,2641.47,10112.348,26.1212331695863
2019-06-21,L339,4776.93,17437.693,27.3942774425493
2019-06-20,L339,2870.04,10960.307,26.1857628622994
2019-06-19,L339,4923.67,18616.409,26.4480115364891
2019-06-18,L339,5122.3,18551.34,27.6114825128535
2019-06-17,L339,2505.1,9470.176,26.4525178835114
2019-06-16,L339,2547.89,9680.692,26.3192961825456
2019-06-14,L339,4636.5,15513.801,29.8862928562768
2019-06-10,L339,4598.42,17415.753,26.4037966087369
