Fecha,Linea,LTS
2023-10-27,L107,4159.45
2023-10-24,L107,3903.32
2023-10-21,L107,2418.27
2023-10-20,L107,3958.85
2023-10-19,L107,3871.79
2023-10-18,L107,3766.77
2023-10-17,L107,4263.73
2023-10-05,L107,4022.35
2023-10-04,L107,4159.24
2023-10-03,L107,4016.21
2023-10-02,L107,3689.74
2023-09-30,L107,2404.96
2023-09-29,L107,4004.08
2023-09-28,L107,3692.13
2023-09-27,L107,3828.52
2023-09-25,L103,4046.92
2023-09-23,L142,3031.98
2023-09-22,L142,6183.36
2023-09-21,L142,6276.6
2023-09-15,L107,3997.25
2023-09-14,L107,3880.44
2023-09-12,L107,3851.46
2023-09-11,L107,3717.67
2023-09-10,L107,1604.9
2023-09-09,L107,2208.61
2023-09-03,L142,2364.67
2023-09-02,L142,3247.63
2023-09-01,L142,5757.64
2023-08-07,L142,6073.69
2023-07-29,L142,3536.8
2023-07-28,L142,5041.69
2023-07-27,L142,5074.41
2023-07-26,L142,5092.4
2023-07-23,L107,1434.95
2023-07-19,L107,3487.38
2023-07-18,L107,3494
2023-07-17,L107,3144.22
2023-07-16,L107,1498.96
2023-07-14,L107,4063.85
2023-07-13,L107,3807.41
2023-07-09,L107,1220.1
2023-07-01,L107,2307.49
2023-06-25,L107,1418.13
2023-06-24,L107,2250.65
2023-06-23,L107,3658.7
2023-06-20,L107,1599.84
2023-06-19,L107,1413.64
2023-06-18,L107,1371.87
2023-06-11,L107,1399.7
2023-05-27,L107,2197.33
2023-05-26,L107,1502.4
2023-05-25,L107,1321.04
2023-05-19,L142,5758.07
2023-05-18,L142,6430.41
2023-05-17,L142,6268.44
2023-05-13,L142,3147.5
2023-05-12,L107,3707.67
2023-05-07,L107,1497.97
2023-04-28,L142,6061.19
2023-04-27,L142,6180.84
2023-04-26,L142,6064.96
2023-04-25,L142,6135.98
2023-04-24,L142,6058.84
2023-04-20,L142,6120.91
2023-04-16,L133/125,1185.67
2023-04-14,L133/125,2709.64
2023-04-13,L107,4225.36
2023-04-12,L133/125,2773.87
2023-04-10,L133/125,3010.51
2023-04-08,L107,2393.27
2023-04-05,L107,3807.6
2023-04-04,L107,4275.51
2023-04-03,L107,3952.84
2023-04-01,L133/125,1565.1
2023-03-31,L133/125,2877.66
2023-03-30,L107,3729.33
2023-03-29,L133/125,2988.39
2023-03-28,L107,3491.06
2023-03-26,L107,1172.33
2023-03-15,L107,4050.32
2023-03-07,L107,3807.85
2023-03-06,L107,2584.91
2023-03-04,L107,2499.18
2023-03-03,L107,3926.9
2023-03-02,L107,3668.7
2023-03-01,L107,4491.58
2023-02-18,L107,2072.79
2023-02-17,L107,3184.45
2023-02-16,L107,3038.57
2023-02-15,L107,3290.89
2023-02-10,L103,4171.55
2023-02-08,L103,3717.11
2023-02-07,L142,5038.43
2023-02-06,L142,5475.68
2023-02-03,L103,3626.77
2023-02-01,L103,3983.35
2023-01-31,L103,3753.59
2023-01-30,L103,3967.83
2023-01-21,L107,3205.18
2023-01-20,L107,3291.89
2023-01-17,L107,3653.18
2023-01-16,L107,3768.14
2022-12-23,L107,3916.9
2022-12-20,L107,3024.44
2022-12-19,L107,4657.84
2022-12-16,L107,4378.49
2022-12-15,L107,4251.48
2022-12-14,L107,4012.23
2022-12-13,L107,4245.61
2022-12-12,L107,3939.27
2022-12-10,L107,2459
2022-11-30,L107,3987.85
2022-11-28,L107,4235.47
2022-11-17,L107,4455.1
2022-11-13,L107,1539.91
2022-11-12,L107,2392.42
2022-11-10,L107,3626.97
2022-11-09,L107,3827.45
2022-11-08,L107,3883
2022-11-07,L103,4521.79
2022-11-04,L107,3781.81
2022-11-03,L107,3920.19
2022-11-02,L107,3944.07
2022-10-31,L142,6000.52
2022-10-28,L142,6220.73
2022-10-14,L107,4032.85
2022-10-11,L107,3710.27
2022-10-02,L107,1478.86
2022-09-28,L107,4045.21
2022-09-25,L107,1910.76
2022-09-16,L107,3615.03
2022-09-15,L107,5223.32
2022-09-13,L107,4077.86
2022-09-12,L107,4254.96
2022-09-11,L107,1519.24
2022-09-09,L107,3946.53
2022-09-08,L107,4145.35
2022-09-07,L107,4290.79
2022-09-06,L107,3882.65
2022-09-05,L107,3894.05
2022-09-03,L107,2241.09
2022-09-01,L107,3770.34
2022-08-31,L107,3665.69
2022-08-30,L107,3699.78
2022-08-28,L107,1231.31
2022-08-18,L107,3801.29
2022-08-17,L107,4112.46
2022-08-15,L107,1428.75
2022-08-14,L107,1627.57
2022-08-12,L107,3796.57
2022-08-11,L107,3820.32
2022-08-08,L142,5808.21
2022-08-07,L142,2288.38
2022-08-05,L142,5755.7
2022-08-04,L142,5709.79
2022-07-30,L142,3170.01
2022-07-24,L142,2021.76
2022-07-23,L142,3238.48
2022-07-22,L142,4869.28
2022-07-21,L142,4344.44
2022-07-20,L142,4839.64
2022-07-19,L142,5017.75
2022-07-16,L142,3181.9
2022-07-15,L142,5020.96
2022-07-14,L142,4828.24
2022-07-12,L142,4732.41
2022-07-07,L142,5671.06
2022-07-05,L107,3898.48
2022-07-04,L107,3584.93
2022-07-01,L107,3700.42
2022-06-30,L107,3447.08
2022-06-29,L107,3797.96
2022-06-25,L142,3043.53
2022-06-24,L142,5439.45
2022-06-23,L142,5242.56
2022-06-21,L142,5384.39
2022-06-20,L142,2207.44
2022-06-16,L142,5703.21
2022-06-15,L142,5145.79
2022-06-14,L142,5264.47
2022-06-13,L142,5512.09
2022-06-10,L142,5479.52
2022-06-09,L142,5375.45
2022-06-08,L142,5196.34
2022-06-07,L142,5469.17
2022-05-30,L142,5915.72
2022-05-28,L142,3213.78
2022-05-27,L142,5601.31
2022-05-26,L142,5308.18
2022-05-23,L142,5859.61
2022-05-21,L142,3475.83
2022-05-20,L142,5564.9
2022-05-19,L142,5637.27
2022-05-12,L142,5370.67
2022-05-11,L142,5387.52
2022-05-10,L142,5378.43
2022-05-09,L142,5035.44
2022-05-07,L142,3322.19
2022-05-06,L142,5136.31
2022-05-05,L142,5322.11
2022-05-04,L142,5257.23
2022-05-03,L142,5250.52
2022-05-02,L142,5469.11
2022-04-28,L142,2714.99
2022-04-27,L142,7899.06
2022-04-24,L142,2347.15
2022-04-23,L142,3423.16
2022-04-20,L142,4825.2
2022-04-19,L142,5410.62
2022-04-18,L142,5184.34
2022-04-16,L142,3256.81
2022-04-13,L142,5287.73
2022-04-10,L142,2260.49
2022-04-09,L142,3309.29
2022-04-08,L142,4874.4
2022-04-07,L142,5471.02
2022-04-05,L142,5555.12
2022-04-04,L142,4885.65
2022-04-01,L142,5062.16
2022-03-31,L142,5023.71
2022-03-30,L142,5225.86
2022-03-29,L142,5378.09
2022-03-28,L142,5087.46
2022-03-26,L142,3546.87
2022-03-25,L142,5192.48
2022-03-24,L142,2438.79
2022-03-23,L142,5113.81
2022-03-19,L142,3341.08
2022-03-18,L142,5215
2022-03-17,L142,4712.84
2022-03-16,L142,5302.72
2022-03-15,L142,5658.35
2022-03-14,L142,5358.97
2022-02-27,L142,2195.86
2022-02-26,L142,3424.01
2022-02-25,L142,4125.99
2022-02-23,L142,4827.5
2022-02-22,L142,3756.99
2022-02-21,L142,4516.23
2022-02-18,L142,4473.18
2022-02-17,L142,4041.8
2022-02-16,L142,4177.72
2022-02-14,L142,4265.9
2022-02-12,L142,3354.71
2022-02-11,L142,4263.24
2022-02-10,L142,4460.01
2022-01-31,L142,4570.24
2022-01-27,L142,3884.22
2022-01-16,L142,2212.44
2022-01-14,L142,3801.09
2022-01-13,L142,3926.19
2022-01-11,L142,3848.07
2022-01-10,L142,3533.81
2022-01-07,L142,3598.01
2022-01-06,L142,4104.84
2022-01-05,L142,4264.21
2022-01-04,L142,4447.77
2022-01-03,L142,4940.64
2021-12-30,L142,5068.04
2021-12-28,L142,5142.4
2021-11-28,L142,2262.19
2021-09-18,L142,3039.74
2021-08-04,L107,2792.61
2021-08-01,L142,2043.59
2021-07-25,L142,2124.88
2021-07-09,L142,2172.25
2021-07-08,L142,4642.33
2021-07-07,L142,4445
2021-07-06,L142,4308.89
2021-07-05,L142,4629.06
2021-06-27,L142,2155.3
2021-06-24,L142,4186.06
2021-06-23,L142,4087.03
2021-06-15,L142,4092.77
2021-05-08,L107,2105.53
2021-02-16,L142,1951.6
2021-02-11,L142,3565.95
2021-01-19,L107,2552.84
2020-12-04,L146,1850.18
2020-12-03,L146,1675.4
2020-12-01,L146,2409.58
2020-11-02,L146,1274.52
2020-09-22,L146,1305.1
2020-08-22,L146,1234.52
2020-08-20,L142,2727.48
2020-08-17,L142,1999.59
2020-08-15,L142,2742.1
2020-08-13,L142,3385.12
2020-04-20,L146,1521.05
2020-04-19,L146,1405.04
2020-04-18,L146,1360.05
2020-04-17,L146,1500.83
2020-04-16,L146,1525.57
2020-04-14,L146,1646.75
2020-03-26,L146,1168.27
2020-03-14,L146,1651.24
2020-02-17,L146,2799.88
2020-02-16,L146,1703.93
2020-02-15,L146,1959.89
2020-01-15,L142,4937.94
2019-09-20,L107,3703.31
2019-07-07,L107,3460.96
2019-03-31,L145,1558.57
2019-03-30,L145,2139.86
2019-03-28,L145,2976.94
2019-03-17,L145,1640.84
2019-03-09,L145,2069.81
2019-03-04,L145,1151.69
2019-03-03,L145,1145.88
2019-02-28,L145,2807.94
2019-02-16,L145,2011.01
2019-02-14,L145,418.41
2019-02-07,L145,2650.44
2019-01-12,L145,1478.65
2019-01-06,L145,2450.74
2023-10-30,L142,5741.67
2023-10-28,L107,2474.27
2023-10-14,L107,2213.48
2023-10-05,L143/136/137,3365.54
2023-09-27,L140,1984.41
2023-09-20,L122,4444.56
2023-09-18,L122,4605.98
2023-09-15,L122,3723.29
2023-09-05,L107,3785.1
2023-09-01,L102/144,1810.6
2023-08-31,L102/144,2107.31
2023-08-30,L102/144,1979.3
2023-08-29,L102/144,1788.16
2023-08-28,L133/125,2370.43
2023-08-26,L102/144,1161.5
2023-08-25,L102/144,1967.07
2023-08-24,L102/144,1845.02
2023-08-18,L102/144,1943.6
2023-08-16,L102/144,2005.5
2023-08-14,L145/133,4222.98
2023-07-26,L102/144,1446.81
2023-07-18,L145/133,3584.24
2023-07-16,L145/133,1814.83
2023-07-15,L145/133,2373.77
2023-06-24,L145/133,2464.96
2023-05-04,L145/133,4243.36
2023-05-03,L145/133,4234.61
2023-04-05,L128,2185.64
2023-03-27,L102/144,1717.51
2023-03-25,L102/144,862.1
2023-03-22,L102/144,2213.2
2023-03-15,L122,4316.97
2023-03-12,L143/136/137,1491.69
2023-01-05,L143/136/137,2893.69
2022-11-22,L143/136/137,1604.92
2022-10-05,L103,4555.71
2022-09-07,L128,2263.28
2022-09-06,L128,1859.65
2022-09-05,L128,2003.16
2022-09-04,L130/146,1003.33
2022-08-19,L142,5259.54
2022-07-17,L130/146,1097.8
2022-07-16,L130/146,1724.24
2022-04-06,L128,2045.32
2022-04-05,L128,1863.22
2022-04-04,L128,1915.6
2022-04-01,L128,1987.79
2022-03-31,L128,2120.39
2022-03-28,L128,2032.48
2022-03-22,L128,2415.9
2022-03-21,L128,2021.38
2022-03-19,L128,1083.54
2022-03-18,L128,2247.58
2022-03-17,L128,2113.31
2022-03-16,L128,2458.68
2022-03-15,L128,2203.41
2022-03-14,L128,2142.97
2022-03-06,L128,754.21
2022-03-02,L128,2274.67
2021-12-14,L128,2039.33
2021-12-13,L128,1991.51
2021-12-11,L128,1209.63
2021-12-10,L128,2335.79
2021-12-06,L128,1987.12
2021-11-04,L128,2186.15
2021-11-03,L128,1888.97
2021-11-02,L128,2116.1
2021-11-01,L128,2073.77
2021-10-29,L128,1616.72
2021-10-02,L145/133,2491.5
2021-09-25,L145/133,2490.92
2021-09-04,L130/146,1744.05
2021-04-20,L103,3688.26
2021-04-19,L103,3247.36
2021-04-16,L103,3916.36
2021-03-05,L145/133,3724.1
2021-03-04,L145/133,3717.39
2021-02-25,L145/133,3777.7
2021-02-03,L130,135.5
2021-01-01,L130,1011.91
2020-12-20,L125,291.82
2020-12-19,L125,411.21
2020-12-15,L103,1502.21
2020-12-11,L103,3139.1
2020-12-10,L103,3484.79
2020-12-09,L103,3579.72
2020-11-29,L130,409.24
2020-10-23,L125,796.75
2020-10-20,L103,2811.14
2020-03-17,L143,3449.88
2020-03-09,L128,2825.08
2020-03-08,L128,1508.66
2020-02-11,L145,2647.15
2020-02-08,L145,2110.98
2020-02-07,L145,2703.14
2020-01-23,L145,2676.33
2020-01-22,L145,2588.92
2020-01-21,L145,2851.02
2020-01-20,L145,2817.45
2020-01-18,L145,2142.52
2020-01-17,L145,2284.5
2020-01-16,L145,2910.25
2020-01-07,L101,1689.44
2019-12-26,L101,1679.01
2019-12-23,L101,2373.62
2019-12-07,L143,2473.51
2019-12-03,L128,2560.9
2019-12-02,L143,4428.25
2019-11-30,L143,2678.07
2019-11-26,L130,1684.12
2019-11-22,L130,1667.36
2019-11-05,L145,3282.37
2019-11-04,L145,2739.81
2019-11-01,L145,2702.36
2019-10-31,L145,2630.23
2019-10-29,L145,2942.69
2019-10-28,L103,4239.9
2019-10-25,L103,4151.85
2019-06-23,L130,733.21
2019-05-12,L130,467.54
2019-04-08,L130,1606.29
2019-04-03,L130,1875.06
2019-03-30,L130,1033.62
2019-03-29,L130,1807.74
2019-03-28,L130,1822.96
2019-03-22,L130,1136.39
2019-03-17,L130,460.73
2019-03-13,L130,1172.74
2019-03-12,L130,1396.22
2019-03-11,L130,1534.8
2019-03-09,L130,970.34
2019-02-25,L128,1738.42
2019-02-22,L128,2658.33
2023-09-22,L107,4458.63
2023-09-19,L107,3920.02
2023-09-15,L140,1878.25
2023-09-14,L122,4697.66
2023-09-12,L122,4205.57
2023-09-07,L128,2108.8
2023-08-14,L103,4334.19
2023-08-11,L103,3957.01
2023-08-06,L102/144,797.16
2023-08-04,L107,3409.64
2023-08-01,L107,3399.83
2023-07-29,L107,2337.69
2023-07-24,L102/144,1436.68
2023-07-21,L102/144,1545.47
2023-07-18,L102/144,1657.56
2023-07-14,L102/144,1727.22
2023-07-13,L102/144,2059.61
2023-07-12,L140,1783.4
2023-07-11,L140,1942.33
2023-07-09,L143/136/137,1255.52
2023-07-08,L143/136/137,2041.69
2023-07-06,L143/136/137,3515.1
2023-07-05,L143/136/137,3192.24
2023-07-04,L143/136/137,3414.71
2023-06-08,L142,6058.23
2023-05-29,L138,2062.05
2023-05-24,L138,1442.05
2023-05-23,L140,2454.69
2023-05-22,L140,1982.5
2023-05-19,L140,1834.99
2023-05-18,L122,4568.38
2023-05-17,L122,4123.84
2023-05-14,L130,474.42
2023-05-13,L130,784.59
2023-05-07,L130,428.44
2023-04-28,L102/144,2140.31
2023-04-17,L142,6610.25
2023-04-03,L133/125,2875.07
2023-03-22,L145/133,3372.05
2023-01-06,L130/146,2187.71
2022-12-03,L145/133,2719.61
2022-11-05,L143/136/137,1690.72
2022-11-01,L142,5730.58
2022-09-03,L140,1361.52
2022-08-28,L143/136/137,1334.16
2022-08-21,L143/136/137,1593.98
2022-08-20,L143/136/137,2150.34
2022-08-15,L140,720.47
2022-08-13,L140,1305.26
2022-08-09,L138,1782.7
2022-08-02,L140,2017.05
2022-07-25,L128,2238.13
2022-07-14,L128,1767.28
2022-06-29,L128,2145.6
2022-06-28,L128,1873.37
2022-06-27,L128,2219.79
2022-06-25,L128,1098.73
2022-06-24,L128,2118.83
2022-06-23,L128,2137.41
2022-06-22,L128,2134.06
2022-06-21,L128,1964.7
2022-06-17,L128,773
2022-06-16,L128,2220.1
2022-06-15,L128,2152.62
2022-06-14,L128,2118.2
2022-06-13,L128,2081.58
2022-06-10,L128,2059.13
2022-06-09,L128,2145.34
2022-06-08,L128,2043.56
2022-05-20,L128,2163.9
2022-05-19,L128,2061.65
2022-05-16,L128,1917.46
2022-05-13,L128,2001.12
2022-05-12,L128,2197.13
2022-05-11,L128,2107.32
2022-05-10,L128,1637.1
2022-05-03,L128,2158.72
2022-05-02,L128,2153.31
2022-04-29,L128,2062.39
2022-04-27,L128,3052.38
2022-04-26,L128,693.31
2022-04-25,L128,1854.02
2022-04-22,L128,1848.71
2022-04-21,L128,2038.53
2022-04-20,L128,2197.55
2022-04-19,L128,1944.35
2022-03-05,L128,1294.26
2022-02-14,L145/133,3737.85
2022-02-08,L145/133,3330.53
2022-02-03,L145/133,3470.2
2022-02-02,L145/133,3243.28
2022-02-01,L145/133,3499.38
2022-01-19,L145/133,3169.44
2022-01-14,L145/133,3218.5
2021-12-15,L128,2187.92
2021-12-01,L128,1755.52
2021-11-30,L128,2305.4
2021-11-24,L130/146,2518.42
2021-11-21,L130/146,1075.1
2021-11-13,L130/146,1797.87
2021-10-19,L128,2058.75
2021-10-15,L128,2091.17
2021-10-14,L128,2342.29
2021-10-13,L128,2018.15
2021-10-12,L128,1766.59
2021-10-09,L128,1183.03
2021-10-06,L128,2178.05
2021-10-05,L128,1938.46
2021-10-04,L128,3740.61
2021-10-01,L128,2005.31
2021-09-30,L128,2100.54
2021-09-29,L128,2334.26
2021-09-27,L128,1820.47
2021-08-07,L145/133,2166.53
2021-01-24,L130,534.64
2020-12-25,L130,527.25
2020-12-24,L130,470.82
2020-12-02,L130,114.28
2020-10-25,L130,702.37
2020-10-24,L130,366.73
2020-10-23,L130,369.28
2020-10-22,L130,275.68
2020-10-19,L130,382.7
2020-10-18,L130,420.75
2020-10-17,L130,287.4
2020-08-22,L130,519.02
2020-08-09,L143,1648.45
2020-08-06,L101,663.18
2020-08-03,L145,1584.77
2020-07-31,L145,2129.74
2020-07-01,L145,2159.81
2020-06-30,L143,2046.14
2020-06-26,L145,1772.9
2020-06-25,L145,1902.35
2020-06-24,L145,1400.32
2020-06-23,L145,1820.6
2020-05-10,L125,400.58
2020-05-04,L125,343.89
2020-05-03,L125,437.74
2020-04-28,L125,404.88
2020-04-26,L125,360.12
2020-04-24,L125,434.24
2020-04-22,L125,400.15
2020-04-21,L125,545.57
2020-04-20,L125,461.11
2020-04-17,L125,428.84
2020-04-16,L125,386.39
2020-04-15,L125,419.06
2020-04-14,L125,434.5
2020-04-11,L125,420.75
2020-04-10,L125,480.11
2020-04-09,L125,416.44
2020-04-08,L125,391.39
2020-04-07,L125,451.01
2020-04-02,L125,408.65
2020-03-25,L125,423.45
2020-01-25,L130,867.75
2019-09-13,L145,3130.15
2019-09-12,L128,1147.94
2019-09-10,L143,3785.99
2019-07-09,L130,475.13
2019-06-20,L130,597.67
2019-05-08,L145,3393.51
2019-04-19,L130,598.5
2019-02-05,L129,1206.85
2019-02-04,L129,1056.83
2019-02-03,L129,1553.51
2019-02-02,L129,1071.9
2019-01-31,L129,1241.9
2019-01-30,L129,1461.27
2019-01-29,L129,1304.86
2019-01-28,L129,1159.57
2019-01-27,L129,966.62
2019-01-26,L129,1142.82
2019-01-24,L129,1101.91
2019-01-23,L129,1270.11
2019-01-21,L129,992.78
2019-01-20,L129,1466.9
2019-01-19,L129,861.61
2019-01-17,L129,1394.81
2019-01-16,L129,1064.95
2019-01-15,L129,1217.46
2019-01-14,L129,1381.9
2019-01-13,L129,433.65
2019-01-12,L129,773.65
2019-01-09,L129,1248.63
2019-01-05,L129,914.24
2019-01-03,L129,1154.54
2019-01-02,L129,1459.51
2023-11-02,L133/125,2510.91
2023-11-01,L133/125,2979.66
2023-10-31,L133/125,2667.49
2023-10-30,L133/125,2709.12
2023-10-27,L133/125,2779.75
2023-10-20,L142,6360.7
2023-10-19,L142,6461.3
2023-10-12,L133/125,2628.48
2023-10-11,L133/125,2823.59
2023-10-03,L110,4582.43
2023-09-15,L142,6178.08
2023-08-26,L146,1816.69
2023-08-23,L110,4597.37
2023-08-22,L110,4259.31
2023-08-18,L110,4365.29
2023-08-17,L110,4435.18
2023-08-16,L110,4548.82
2023-08-04,L143/136/137,3288.75
2023-08-03,L143/136/137,3049.57
2023-07-24,L142,4920.99
2023-07-04,L142,5896.47
2023-06-16,L140,1871.44
2023-06-08,L110,4954.84
2023-06-07,L110,4510.33
2023-06-06,L110,4622.47
2023-06-02,L110,4671.52
2023-05-31,L142,6010.2
2023-04-26,L140,2022.85
2023-04-21,L138,2064.1
2023-04-19,L142,5992.47
2023-04-18,L110,4585.12
2023-04-17,L110,4515.23
2023-04-13,L110,4441.22
2023-04-12,L107,3697.15
2023-04-10,L138,1945.29
2023-04-04,L133/125,2931.28
2023-03-30,L142,5988.51
2023-03-28,L133/125,2829.88
2023-03-27,L133/125,2825.15
2023-03-22,L101,3122.94
2023-03-19,L110,1594.87
2023-03-14,L110,4027.87
2023-03-10,L101,5504.58
2023-01-18,L101,1517.22
2022-09-25,L133/125,1316.76
2022-09-24,L133/125,1741.53
2022-08-15,L133/125,1203.6
2022-08-14,L133/125,1305.97
2022-08-13,L133/125,1759.28
2022-07-10,L133/125,1273.64
2022-07-02,L133/125,1858.57
2022-06-19,L133/125,1369.09
2022-05-22,L133/125,1103.51
2022-05-18,L133/125,1254.42
2022-04-25,L101,1658.5
2022-04-19,L103,3789.84
2022-04-18,L103,3914.47
2022-04-02,L107,1362.55
2022-03-19,L143/136/137,1941.24
2022-03-06,L143/136/137,1576.64
2022-03-01,L143/136/137,1643.96
2022-02-19,L143/136/137,2078
2022-02-18,L143/136/137,2652.28
2022-02-16,L143/136/137,2537.52
2022-01-22,L143/136/137,2458.66
2022-01-11,L143/136/137,2421.95
2022-01-07,L143/136/137,2274.75
2022-01-05,L133/125,1788.59
2022-01-04,L133/125,1947.66
2022-01-03,L103,3746.47
2021-12-23,L103,4201.7
2021-12-22,L103,4479.54
2021-11-22,L110,1555.45
2021-11-08,L110,4309.36
2021-09-28,L110,4043.74
2021-09-27,L110,4425.2
2021-09-24,L110,3988.62
2021-09-19,L143/136/137,1393.58
2021-09-16,L143/136/137,3088.52
2021-07-27,L110,3458.24
2021-06-15,L101,974.9
2021-06-14,L101,826.09
2021-06-11,L101,916.12
2021-06-10,L101,905.44
2021-06-09,L101,986.5
2021-06-08,L101,927.3
2021-06-07,L101,794.47
2021-06-05,L101,521.98
2021-06-04,L101,917.64
2021-06-03,L103,3196.57
2021-06-02,L103,2980.19
2021-05-31,L101,1249.1
2021-05-30,L101,532.73
2021-05-22,L101,544.47
2021-05-21,L101,1259.98
2021-05-19,L101,1380.95
2021-05-14,L101,1341.62
2021-05-13,L110,3354.17
2021-05-12,L101,1435.35
2021-05-11,L101,1227.05
2021-05-10,L101,1331.88
2021-05-07,L101,1356.55
2021-05-03,L101,1345.99
2021-05-02,L101,582.79
2021-04-30,L101,1487.88
2021-04-29,L101,1454.56
2021-04-28,L101,1405.34
2021-04-27,L101,1301.18
2021-04-26,L101,1401.04
2021-04-23,L101,1525.21
2021-04-22,L101,1389.04
2021-04-20,L101,1657.14
2021-04-19,L101,1464.09
2021-04-16,L101,1364.22
2021-04-15,L101,1159.06
2021-04-14,L101,1460.58
2021-04-13,L101,1421.3
2021-04-11,L101,482.85
2021-04-08,L101,1343.25
2021-04-01,L101,493.71
2021-03-27,L101,732.38
2021-03-01,L101,1051.02
2021-02-25,L101,1052.13
2021-02-24,L101,1025.37
2021-02-23,L101,983.72
2021-02-17,L101,1064.88
2021-01-22,L129,803.3
2021-01-21,L129,1090.05
2021-01-20,L129,827.43
2021-01-19,L129,964.58
2021-01-18,L129,790.22
2021-01-11,L101,803.13
2021-01-10,L101,657.9
2021-01-08,L101,813.15
2021-01-07,L101,807.82
2021-01-06,L101,684.86
2021-01-05,L101,890.3
2021-01-04,L101,800.56
2020-12-27,L101,609.42
2020-12-26,L101,699.22
2020-12-24,L101,767.84
2020-12-21,L101,2026.87
2020-12-18,L101,989.4
2020-12-17,L101,1376.34
2020-12-16,L101,894.44
2020-12-14,L101,1810.12
2020-12-13,L101,633.05
2020-12-12,L101,561.86
2020-12-11,L101,917.95
2020-12-05,L103,1946.14
2020-12-02,L103,3150.07
2020-11-23,L101,583.06
2020-11-22,L101,769.68
2020-11-10,L101,824.06
2020-11-09,L101,710.32
2020-11-06,L101,904.83
2020-10-30,L101,734.17
2020-10-29,359V,1051.14
2020-10-20,L101,676.51
2020-10-19,L101,739.12
2020-10-17,L143,2072.15
2020-10-13,L101,701.05
2020-10-11,L101,555.08
2020-10-09,L101,566.06
2020-10-08,L101,564.94
2020-10-02,L101,757.7
2020-10-01,L101,651.77
2020-09-30,L101,748.2
2020-09-29,L101,702.04
2020-09-27,L101,948.68
2020-09-26,L101,522.74
2020-09-25,L101,783.81
2020-09-22,L101,695.26
2020-09-21,L101,749.38
2020-09-20,L101,670.68
2020-09-19,L101,593.23
2020-09-18,L101,656.05
2020-09-17,L101,567.99
2020-09-16,L101,623.11
2020-09-15,L102,412.03
2020-08-25,L102,478.91
2020-08-24,L102,465.89
2020-08-23,L102,413.85
2020-08-22,L102,459.29
2020-08-21,L102,327.67
2020-08-20,L102,384.79
2020-08-19,L102,898.06
2020-08-17,L102,301.97
2020-08-16,L102,329.35
2020-08-15,L102,526.7
2020-08-14,L102,570.27
2020-08-13,L101,694.41
2020-08-12,L101,800.27
2020-08-09,L128,1165.5
2020-08-06,L128,1762.05
2020-08-05,L129,552.26
2020-08-03,L129,931.61
2020-08-02,L129,604.13
2020-08-01,L129,704.78
2020-07-31,L129,1375.12
2020-06-29,L101,821.69
2020-06-28,L101,691.03
2020-06-25,L101,727.51
2020-06-24,L101,660.88
2020-06-23,L101,709.06
2020-06-19,L101,559.46
2020-06-18,L143,2422.16
2020-06-17,L143,1881.77
2020-06-16,L143,2227.01
2020-06-13,L143,2150.52
2020-06-04,L143,2075.5
2020-06-03,L143,2409.78
2020-05-09,L143,1690.58
2020-05-08,L143,2051.58
2020-05-07,359V,1796.1
2020-03-16,359V,4561.51
2020-03-08,L101,598.65
2020-03-03,L101,2370.41
2020-02-29,L101,1019.47
2020-02-28,L101,1852.28
2020-02-27,L101,1647.73
2020-02-26,L101,1389.61
2020-02-23,L101,879.88
2020-02-22,L101,1291.88
2020-02-21,L101,1330.49
2020-02-11,L101,1605.02
2020-02-10,L101,1563.2
2020-02-04,L101,1325.74
2020-02-03,L101,1726.34
2020-02-02,L101,1059.27
2020-02-01,L101,1046.6
2020-01-31,L101,1580.9
2020-01-30,L101,1533
2020-01-29,L101,1561.23
2020-01-28,L101,2067.27
2020-01-27,L101,1564.96
2020-01-23,L101,1933.54
2020-01-20,L101,2023.84
2020-01-18,L101,1249.28
2020-01-17,L101,1665.85
2020-01-16,L101,1573.52
2020-01-15,L101,1550.93
2020-01-14,L101,1668.98
2020-01-13,L101,1665.96
2020-01-11,L101,1044.97
2020-01-10,L101,1741.65
2020-01-04,L101,1122.56
2019-12-29,L101,912.28
2019-12-22,L101,829.31
2019-12-21,L101,1222.35
2019-12-20,L101,1746.36
2019-12-19,L101,2215.7
2019-12-10,L101,1883.72
2019-12-08,L101,683.84
2019-12-02,359V,5244.67
2019-11-30,L101,963.04
2019-10-19,L101,1110.66
2019-10-13,L101,818.53
2019-10-12,L101,713.94
2019-10-07,L101,1253.66
2019-10-06,L101,937.11
2019-09-15,L101,715.46
2019-09-14,L101,1249.73
2019-09-11,L101,2167.66
2019-09-10,L101,2030.33
2019-09-08,L101,878.1
2019-09-07,L101,938.96
2019-09-01,L101,843.35
2019-08-29,L101,1901.14
2019-08-18,L101,925.48
2019-07-27,L101,1389.2
2019-07-12,L101,1846.66
2019-07-07,L101,698.76
2019-05-12,L101,896.42
2019-04-29,L101,2152.75
2019-04-28,L101,937.66
2019-04-20,L101,1090.05
2019-04-16,L101,2178
2019-04-14,L101,583.02
2019-04-09,L101,2738.47
2019-02-10,L110,3099.93
2019-02-03,L103,3183.02
2021-10-06,LIGM,2268.81
2021-09-23,LIGM,2368.52
2021-09-20,LIGM,2102.88
2021-09-17,LIGM,2252.53
2021-09-15,LIGM,2229.7
2021-09-09,LIGM,1448.28
2021-09-03,LIGM,1395.33
