FechaRecaudacion,des_lin,Cantidad_Pasajeros
2022-07-02T00:00:00Z,CP33/9,5673
2022-07-02T00:00:00Z,MORENO 203,60523
2022-07-02T00:00:00Z,CN33/9,1325
2022-07-02T00:00:00Z,FABRICA,1
2022-07-02T00:00:00Z,103,12710
2022-07-02T00:00:00Z,41,24850
2022-07-02T00:00:00Z,110,12919
2022-07-02T00:00:00Z,102/144,3686
2022-07-02T00:00:00Z,143/136/137,8562
2022-07-02T00:00:00Z,145/133,11520
2022-07-02T00:00:00Z,133/125,6149
2022-07-02T00:00:00Z,130/146,6960
2022-07-02T00:00:00Z,126,2140
2022-07-02T00:00:00Z,138/139,4732
2022-07-02T00:00:00Z,140,5074
2022-07-02T00:00:00Z,128,6279
2022-07-02T00:00:00Z,35/9,6088
2022-07-02T00:00:00Z,142,14533
2022-07-02T00:00:00Z,101,3298
2022-07-02T00:00:00Z,122,12132
2022-07-03T00:00:00Z,107,5965
2022-07-03T00:00:00Z,315,14430
2022-07-03T00:00:00Z,440,43183
2022-07-03T00:00:00Z,740,13488
2022-07-03T00:00:00Z,PILAR 203,30662
2022-07-03T00:00:00Z,CP25 A,1548
2022-07-03T00:00:00Z,LINEA A,8957
2022-07-03T00:00:00Z,CP33/9,3470
2022-07-03T00:00:00Z,MORENO 203,46558
2022-07-03T00:00:00Z,CN33/9,1153
2022-07-03T00:00:00Z,103,5753
2022-07-03T00:00:00Z,41,14500
2022-07-03T00:00:00Z,110,6635
2022-07-03T00:00:00Z,102/144,2123
2022-07-03T00:00:00Z,143/136/137,4864
2022-07-03T00:00:00Z,145/133,5250
2022-07-03T00:00:00Z,133/125,2951
2022-07-03T00:00:00Z,130/146,3056
2022-07-03T00:00:00Z,126,938
2022-07-03T00:00:00Z,138/139,2453
2022-07-03T00:00:00Z,140,2395
2022-07-03T00:00:00Z,128,2671
2022-07-03T00:00:00Z,35/9,3482
2022-07-03T00:00:00Z,142,6863
2022-07-03T00:00:00Z,101,1868
2022-07-03T00:00:00Z,122,6967
2022-07-03T00:00:00Z,EXPRESO,10191
2022-07-04T00:00:00Z,107,21277
2022-07-04T00:00:00Z,315,23012
2022-07-04T00:00:00Z,440,104207
2022-07-04T00:00:00Z,740,38010
2022-07-04T00:00:00Z,PILAR 203,58473
2022-07-04T00:00:00Z,EXPRESO,26826
2022-07-04T00:00:00Z,CP25 A,4803
2022-07-04T00:00:00Z,LINEA A,14819
2022-07-04T00:00:00Z,CP33/9,9286
2022-07-04T00:00:00Z,MORENO 203,76357
2022-07-04T00:00:00Z,CN33/9,1804
2022-07-04T00:00:00Z,FABRICA,1066
2022-07-04T00:00:00Z,103,22951
2022-07-04T00:00:00Z,41,39763
2022-07-04T00:00:00Z,110,23655
2022-07-04T00:00:00Z,102/144,10166
2022-07-04T00:00:00Z,143/136/137,16698
2022-07-04T00:00:00Z,145/133,23008
2022-07-04T00:00:00Z,133/125,11959
2022-07-04T00:00:00Z,130/146,14062
2022-07-04T00:00:00Z,126,4322
2022-07-04T00:00:00Z,138/139,8746
2022-07-04T00:00:00Z,140,10534
2022-07-04T00:00:00Z,128,12466
2022-07-04T00:00:00Z,35/9,11601
2022-07-04T00:00:00Z,142,27172
2022-07-04T00:00:00Z,101,9368
2022-07-04T00:00:00Z,122,23526
2022-07-05T00:00:00Z,107,22408
2022-07-05T00:00:00Z,315,24400
2022-07-05T00:00:00Z,440,112159
2022-07-05T00:00:00Z,740,40992
2022-07-05T00:00:00Z,PILAR 203,54484
2022-07-05T00:00:00Z,EXPRESO,26632
2022-07-05T00:00:00Z,CP25 A,4623
2022-07-05T00:00:00Z,LINEA A,14599
2022-07-05T00:00:00Z,CP33/9,9181
2022-07-05T00:00:00Z,MORENO 203,75922
2022-07-05T00:00:00Z,CN33/9,1713
2022-07-05T00:00:00Z,FABRICA,1034
2022-07-05T00:00:00Z,103,23193
2022-07-05T00:00:00Z,41,41229
2022-07-05T00:00:00Z,110,24820
2022-07-05T00:00:00Z,102/144,9664
2022-07-05T00:00:00Z,143/136/137,16435
2022-07-05T00:00:00Z,145/133,22561
2022-07-05T00:00:00Z,133/125,11942
2022-07-05T00:00:00Z,130/146,14399
2022-07-05T00:00:00Z,126,4358
2022-07-05T00:00:00Z,138/139,8465
2022-07-05T00:00:00Z,140,10871
2022-07-05T00:00:00Z,128,12813
2022-07-05T00:00:00Z,35/9,11772
2022-07-05T00:00:00Z,142,27403
2022-07-05T00:00:00Z,101,9323
2022-07-05T00:00:00Z,122,24165
2022-07-06T00:00:00Z,107,22216
2022-07-06T00:00:00Z,315,23501
2022-07-06T00:00:00Z,440,107245
2022-07-06T00:00:00Z,740,39456
2022-07-06T00:00:00Z,PILAR 203,53248
2022-07-06T00:00:00Z,EXPRESO,26226
2022-07-06T00:00:00Z,CP25 A,4439
2022-07-06T00:00:00Z,LINEA A,14015
2022-07-06T00:00:00Z,CP33/9,8715
2022-07-06T00:00:00Z,MORENO 203,75439
2022-07-06T00:00:00Z,CN33/9,1562
2022-07-06T00:00:00Z,FABRICA,1033
2022-07-06T00:00:00Z,103,22617
2022-07-06T00:00:00Z,41,39594
2022-07-06T00:00:00Z,110,23001
2022-07-06T00:00:00Z,102/144,9918
2022-07-06T00:00:00Z,143/136/137,16537
2022-07-06T00:00:00Z,145/133,22396
2022-07-06T00:00:00Z,133/125,11221
2022-07-06T00:00:00Z,130/146,13671
2022-07-06T00:00:00Z,126,4235
2022-07-06T00:00:00Z,138/139,8715
2022-07-06T00:00:00Z,140,10583
2022-07-06T00:00:00Z,128,12352
2022-07-06T00:00:00Z,35/9,11424
2022-07-06T00:00:00Z,142,26654
2022-07-06T00:00:00Z,101,9128
2022-07-06T00:00:00Z,122,23426
2022-07-07T00:00:00Z,107,21946
2022-07-07T00:00:00Z,315,24957
2022-07-07T00:00:00Z,440,111886
2022-07-07T00:00:00Z,740,38877
2022-07-07T00:00:00Z,PILAR 203,53216
2022-07-07T00:00:00Z,EXPRESO,26022
2022-07-07T00:00:00Z,CP25 A,4314
2022-07-07T00:00:00Z,LINEA A,14625
2022-07-07T00:00:00Z,CP33/9,8943
2022-07-07T00:00:00Z,MORENO 203,76301
2022-07-07T00:00:00Z,CN33/9,1676
2022-07-07T00:00:00Z,FABRICA,1028
2022-07-07T00:00:00Z,103,22735
2022-07-07T00:00:00Z,41,41468
2022-07-07T00:00:00Z,110,23015
2022-07-07T00:00:00Z,102/144,9808
2022-07-07T00:00:00Z,143/136/137,16427
2022-07-07T00:00:00Z,145/133,21476
2022-07-07T00:00:00Z,133/125,11578
2022-07-07T00:00:00Z,130/146,13249
2022-07-07T00:00:00Z,126,4412
2022-07-07T00:00:00Z,138/139,8559
2022-07-07T00:00:00Z,140,10475
2022-07-07T00:00:00Z,128,12390
2022-07-07T00:00:00Z,35/9,11745
2022-07-07T00:00:00Z,142,27214
2022-07-07T00:00:00Z,101,9516
2022-07-07T00:00:00Z,122,23104
2022-07-08T00:00:00Z,107,21637
2022-07-08T00:00:00Z,315,24230
2022-07-08T00:00:00Z,440,113431
2022-07-08T00:00:00Z,740,39879
2022-07-08T00:00:00Z,PILAR 203,54388
2022-07-08T00:00:00Z,EXPRESO,26305
2022-07-08T00:00:00Z,CP25 A,4314
2022-07-08T00:00:00Z,LINEA A,15259
2022-07-08T00:00:00Z,CP33/9,8896
2022-07-08T00:00:00Z,MORENO 203,75991
2022-07-08T00:00:00Z,CN33/9,2095
2022-07-08T00:00:00Z,FABRICA,951
2022-07-08T00:00:00Z,103,22275
2022-07-08T00:00:00Z,41,40606
2022-07-08T00:00:00Z,110,22856
2022-07-08T00:00:00Z,102/144,9243
2022-07-08T00:00:00Z,143/136/137,16108
2022-07-08T00:00:00Z,145/133,22063
2022-07-08T00:00:00Z,133/125,11493
2022-07-08T00:00:00Z,130/146,13562
2022-07-08T00:00:00Z,126,3753
2022-07-08T00:00:00Z,138/139,8569
2022-07-08T00:00:00Z,140,10409
2022-07-08T00:00:00Z,128,11973
2022-07-08T00:00:00Z,35/9,11108
2022-07-08T00:00:00Z,142,26889
2022-07-08T00:00:00Z,101,8732
2022-07-08T00:00:00Z,122,23742
2022-07-09T00:00:00Z,107,7946
2022-07-09T00:00:00Z,315,14063
2022-07-09T00:00:00Z,440,66879
2022-07-09T00:00:00Z,740,19854
2022-07-09T00:00:00Z,PILAR 203,40384
2022-07-09T00:00:00Z,CP25 A,1990
2022-07-09T00:00:00Z,LINEA A,10325
2022-07-09T00:00:00Z,CP33/9,4411
2022-07-09T00:00:00Z,MORENO 203,51533
2022-07-09T00:00:00Z,CN33/9,1363
2022-07-09T00:00:00Z,103,9064
2022-07-09T00:00:00Z,41,21226
2022-07-09T00:00:00Z,110,8663
2022-07-09T00:00:00Z,102/144,3264
2022-07-09T00:00:00Z,143/136/137,7135
2022-07-09T00:00:00Z,145/133,8248
2022-07-09T00:00:00Z,133/125,5103
2022-07-09T00:00:00Z,130/146,5554
2022-07-09T00:00:00Z,126,1677
2022-07-09T00:00:00Z,138/139,3921
2022-07-09T00:00:00Z,140,4027
2022-07-09T00:00:00Z,128,4056
2022-07-09T00:00:00Z,35/9,5392
2022-07-09T00:00:00Z,142,10584
2022-07-09T00:00:00Z,101,2675
2022-07-09T00:00:00Z,122,10365
2022-07-09T00:00:00Z,EXPRESO,12790
2022-07-10T00:00:00Z,107,5850
2022-07-10T00:00:00Z,315,13928
2022-07-10T00:00:00Z,440,42349
2022-07-10T00:00:00Z,740,13415
2022-07-10T00:00:00Z,PILAR 203,29309
2022-07-10T00:00:00Z,CP25 A,1467
2022-07-10T00:00:00Z,LINEA A,9168
2022-07-10T00:00:00Z,CP33/9,3368
2022-07-10T00:00:00Z,MORENO 203,42133
2022-07-10T00:00:00Z,CN33/9,1236
2022-07-10T00:00:00Z,103,5957
2022-07-10T00:00:00Z,41,14396
2022-07-10T00:00:00Z,110,6641
2022-07-10T00:00:00Z,102/144,2328
2022-07-10T00:00:00Z,143/136/137,5074
2022-07-10T00:00:00Z,145/133,5081
2022-07-10T00:00:00Z,133/125,3076
2022-07-10T00:00:00Z,130/146,3205
2022-07-10T00:00:00Z,126,950
2022-07-10T00:00:00Z,138/139,2536
2022-07-10T00:00:00Z,140,2358
2022-07-10T00:00:00Z,128,2563
2022-07-10T00:00:00Z,35/9,3854
2022-07-10T00:00:00Z,142,6765
2022-07-10T00:00:00Z,101,1722
2022-07-10T00:00:00Z,122,6785
2022-07-10T00:00:00Z,EXPRESO,10317
2022-07-11T00:00:00Z,107,16796
2022-07-11T00:00:00Z,315,21686
2022-07-11T00:00:00Z,440,100569
2022-07-11T00:00:00Z,740,36913
2022-07-11T00:00:00Z,PILAR 203,50172
2022-07-11T00:00:00Z,EXPRESO,20504
2022-07-11T00:00:00Z,CP25 A,3011
2022-07-11T00:00:00Z,LINEA A,11701
2022-07-11T00:00:00Z,CP33/9,6178
2022-07-11T00:00:00Z,MORENO 203,73093
2022-07-11T00:00:00Z,CN33/9,1568
2022-07-11T00:00:00Z,FABRICA,235
2022-07-11T00:00:00Z,103,18117
2022-07-11T00:00:00Z,41,39716
2022-07-11T00:00:00Z,110,17745
2022-07-11T00:00:00Z,102/144,6382
2022-07-11T00:00:00Z,143/136/137,12172
2022-07-11T00:00:00Z,145/133,16768
2022-07-11T00:00:00Z,133/125,8180
2022-07-11T00:00:00Z,130/146,10114
2022-07-11T00:00:00Z,126,3005
2022-07-11T00:00:00Z,138/139,6585
2022-07-11T00:00:00Z,140,8529
2022-07-11T00:00:00Z,128,9164
2022-07-11T00:00:00Z,35/9,8608
2022-07-11T00:00:00Z,142,20201
2022-07-11T00:00:00Z,101,5417
2022-07-11T00:00:00Z,122,17771
2022-07-12T00:00:00Z,107,17763
2022-07-12T00:00:00Z,315,23729
2022-07-12T00:00:00Z,440,111192
2022-07-12T00:00:00Z,740,39379
2022-07-12T00:00:00Z,PILAR 203,53857
2022-07-12T00:00:00Z,EXPRESO,22234
2022-07-12T00:00:00Z,CP25 A,3479
2022-07-12T00:00:00Z,LINEA A,13064
2022-07-12T00:00:00Z,CP33/9,6928
2022-07-12T00:00:00Z,MORENO 203,74657
2022-07-12T00:00:00Z,CN33/9,1411
2022-07-12T00:00:00Z,FABRICA,283
2022-07-12T00:00:00Z,103,19390
2022-07-12T00:00:00Z,41,40557
2022-07-12T00:00:00Z,110,19375
2022-07-12T00:00:00Z,102/144,6815
2022-07-12T00:00:00Z,143/136/137,13025
2022-07-12T00:00:00Z,145/133,18037
2022-07-12T00:00:00Z,133/125,9045
2022-07-12T00:00:00Z,130/146,10779
2022-07-12T00:00:00Z,126,3328
2022-07-12T00:00:00Z,138/139,7007
2022-07-12T00:00:00Z,140,8691
2022-07-12T00:00:00Z,128,10160
2022-07-12T00:00:00Z,35/9,9500
2022-07-12T00:00:00Z,142,21415
2022-07-12T00:00:00Z,101,6062
2022-07-12T00:00:00Z,122,18915
2022-07-13T00:00:00Z,107,18242
2022-07-13T00:00:00Z,315,24997
2022-07-13T00:00:00Z,440,113590
2022-07-13T00:00:00Z,740,40944
2022-07-13T00:00:00Z,PILAR 203,56052
2022-07-13T00:00:00Z,EXPRESO,22151
2022-07-13T00:00:00Z,CP25 A,3432
2022-07-13T00:00:00Z,LINEA A,12976
2022-07-13T00:00:00Z,CP33/9,7263
2022-07-13T00:00:00Z,MORENO 203,77731
2022-07-13T00:00:00Z,CN33/9,1397
2022-07-13T00:00:00Z,FABRICA,294
2022-07-13T00:00:00Z,103,19888
2022-07-13T00:00:00Z,41,41085
2022-07-13T00:00:00Z,110,19848
2022-07-13T00:00:00Z,102/144,7210
2022-07-13T00:00:00Z,143/136/137,13796
2022-07-13T00:00:00Z,145/133,18417
2022-07-13T00:00:00Z,133/125,9142
2022-07-13T00:00:00Z,130/146,10824
2022-07-13T00:00:00Z,126,3430
2022-07-13T00:00:00Z,138/139,6900
2022-07-13T00:00:00Z,140,8776
2022-07-13T00:00:00Z,128,10116
2022-07-13T00:00:00Z,35/9,10080
2022-07-13T00:00:00Z,142,21773
2022-07-13T00:00:00Z,101,6221
2022-07-13T00:00:00Z,122,19354
2022-07-14T00:00:00Z,107,17197
2022-07-14T00:00:00Z,315,24126
2022-07-14T00:00:00Z,440,109447
2022-07-14T00:00:00Z,740,38930
2022-07-14T00:00:00Z,PILAR 203,54118
2022-07-14T00:00:00Z,EXPRESO,22529
2022-07-14T00:00:00Z,CP25 A,3337
2022-07-14T00:00:00Z,LINEA A,12843
2022-07-14T00:00:00Z,CP33/9,6873
2022-07-14T00:00:00Z,MORENO 203,75240
2022-07-14T00:00:00Z,CN33/9,1470
2022-07-14T00:00:00Z,FABRICA,280
2022-07-14T00:00:00Z,103,19391
2022-07-14T00:00:00Z,41,39815
2022-07-14T00:00:00Z,110,19866
2022-07-14T00:00:00Z,102/144,7164
2022-07-14T00:00:00Z,143/136/137,12931
2022-07-14T00:00:00Z,145/133,17810
2022-07-14T00:00:00Z,133/125,9094
2022-07-14T00:00:00Z,130/146,10693
2022-07-14T00:00:00Z,126,3264
2022-07-14T00:00:00Z,138/139,6640
2022-07-14T00:00:00Z,140,8451
2022-07-14T00:00:00Z,128,10011
2022-07-14T00:00:00Z,35/9,9746
2022-07-14T00:00:00Z,142,21452
2022-07-14T00:00:00Z,101,6038
2022-07-14T00:00:00Z,122,19138
2022-07-15T00:00:00Z,107,17896
2022-07-15T00:00:00Z,315,22841
2022-07-15T00:00:00Z,440,107243
2022-07-15T00:00:00Z,740,38722
2022-07-15T00:00:00Z,PILAR 203,54855
2022-07-15T00:00:00Z,EXPRESO,22137
2022-07-15T00:00:00Z,CP25 A,3578
2022-07-15T00:00:00Z,LINEA A,13733
2022-07-15T00:00:00Z,CP33/9,7105
2022-07-15T00:00:00Z,MORENO 203,78160
2022-07-15T00:00:00Z,CN33/9,1855
2022-07-15T00:00:00Z,FABRICA,255
2022-07-15T00:00:00Z,103,19416
2022-07-15T00:00:00Z,41,39664
2022-07-15T00:00:00Z,110,19684
2022-07-15T00:00:00Z,102/144,6911
2022-07-15T00:00:00Z,143/136/137,13333
2022-07-15T00:00:00Z,145/133,17350
2022-07-15T00:00:00Z,133/125,8954
2022-07-15T00:00:00Z,130/146,10624
2022-07-15T00:00:00Z,126,3159
2022-07-15T00:00:00Z,138/139,6786
2022-07-15T00:00:00Z,140,8553
2022-07-15T00:00:00Z,128,9928
2022-07-15T00:00:00Z,35/9,10055
2022-07-15T00:00:00Z,142,21830
2022-07-15T00:00:00Z,101,5728
2022-07-15T00:00:00Z,122,18832
2022-07-16T00:00:00Z,107,9800
2022-07-16T00:00:00Z,315,19056
2022-07-16T00:00:00Z,440,64903
2022-07-16T00:00:00Z,740,21921
2022-07-16T00:00:00Z,PILAR 203,40550
2022-07-16T00:00:00Z,CP25 A,1858
2022-07-16T00:00:00Z,LINEA A,10331
2022-07-16T00:00:00Z,CP33/9,4326
2022-07-16T00:00:00Z,MORENO 203,58342
2022-07-16T00:00:00Z,CN33/9,1243
2022-07-16T00:00:00Z,103,10357
2022-07-16T00:00:00Z,41,22959
2022-07-16T00:00:00Z,110,11143
2022-07-16T00:00:00Z,102/144,2973
2022-07-16T00:00:00Z,143/136/137,7004
2022-07-16T00:00:00Z,145/133,9132
2022-07-16T00:00:00Z,133/125,4866
2022-07-16T00:00:00Z,130/146,5787
2022-07-16T00:00:00Z,126,1644
2022-07-16T00:00:00Z,138/139,3886
2022-07-16T00:00:00Z,140,4483
2022-07-16T00:00:00Z,128,4875
2022-07-16T00:00:00Z,35/9,5431
2022-07-16T00:00:00Z,142,11604
2022-07-16T00:00:00Z,101,2493
2022-07-16T00:00:00Z,122,10611
2022-07-16T00:00:00Z,EXPRESO,13281
2022-07-17T00:00:00Z,107,6211
2022-07-17T00:00:00Z,315,14849
2022-07-17T00:00:00Z,440,44976
2022-07-17T00:00:00Z,740,13569
2022-07-17T00:00:00Z,PILAR 203,31855
2022-07-17T00:00:00Z,CP25 A,1585
2022-07-17T00:00:00Z,LINEA A,10669
2022-07-17T00:00:00Z,CP33/9,3709
2022-07-17T00:00:00Z,MORENO 203,45219
2022-07-17T00:00:00Z,CN33/9,1571
2022-07-17T00:00:00Z,103,6456
2022-07-17T00:00:00Z,41,14949
2022-07-17T00:00:00Z,110,7429
2022-07-17T00:00:00Z,102/144,2283
2022-07-17T00:00:00Z,143/136/137,5221
2022-07-17T00:00:00Z,145/133,5853
2022-07-17T00:00:00Z,133/125,3421
2022-07-17T00:00:00Z,130/146,3520
2022-07-17T00:00:00Z,126,1213
2022-07-17T00:00:00Z,138/139,2741
2022-07-17T00:00:00Z,140,2766
2022-07-17T00:00:00Z,128,2926
2022-07-17T00:00:00Z,35/9,4446
2022-07-17T00:00:00Z,142,7064
2022-07-17T00:00:00Z,101,1904
2022-07-17T00:00:00Z,122,7592
2022-07-17T00:00:00Z,EXPRESO,12062
2022-07-18T00:00:00Z,107,17113
2022-07-18T00:00:00Z,315,20497
2022-07-18T00:00:00Z,440,88167
2022-07-18T00:00:00Z,740,31941
2022-07-18T00:00:00Z,PILAR 203,50087
2022-07-18T00:00:00Z,EXPRESO,22465
2022-07-18T00:00:00Z,CP25 A,3373
2022-07-18T00:00:00Z,LINEA A,13003
2022-07-18T00:00:00Z,CP33/9,7132
2022-07-18T00:00:00Z,MORENO 203,67256
2022-07-18T00:00:00Z,CN33/9,1649
2022-07-18T00:00:00Z,FABRICA,947
2022-07-18T00:00:00Z,103,18903
2022-07-18T00:00:00Z,41,34467
2022-07-18T00:00:00Z,110,18482
2022-07-18T00:00:00Z,102/144,6683
2022-07-18T00:00:00Z,143/136/137,12667
2022-07-18T00:00:00Z,145/133,17373
2022-07-18T00:00:00Z,133/125,9048
2022-07-18T00:00:00Z,130/146,11059
2022-07-18T00:00:00Z,126,3367
2022-07-18T00:00:00Z,138/139,6832
2022-07-18T00:00:00Z,140,8376
2022-07-18T00:00:00Z,128,9537
2022-07-18T00:00:00Z,35/9,9678
2022-07-18T00:00:00Z,142,20829
2022-07-18T00:00:00Z,101,5904
2022-07-18T00:00:00Z,122,18728
2022-07-19T00:00:00Z,107,17088
2022-07-19T00:00:00Z,315,22062
2022-07-19T00:00:00Z,440,96203
2022-07-19T00:00:00Z,740,32714
2022-07-19T00:00:00Z,PILAR 203,52561
2022-07-19T00:00:00Z,EXPRESO,22839
2022-07-19T00:00:00Z,CP25 A,3715
2022-07-19T00:00:00Z,LINEA A,13151
2022-07-19T00:00:00Z,CP33/9,7427
2022-07-19T00:00:00Z,MORENO 203,70724
2022-07-19T00:00:00Z,CN33/9,1483
2022-07-19T00:00:00Z,FABRICA,1020
2022-07-19T00:00:00Z,103,19403
2022-07-19T00:00:00Z,41,36709
2022-07-19T00:00:00Z,110,19747
2022-07-19T00:00:00Z,102/144,7170
2022-07-19T00:00:00Z,143/136/137,13422
2022-07-19T00:00:00Z,145/133,17819
2022-07-19T00:00:00Z,133/125,9434
2022-07-19T00:00:00Z,130/146,10505
2022-07-19T00:00:00Z,126,3517
2022-07-19T00:00:00Z,138/139,6928
2022-07-19T00:00:00Z,140,8509
2022-07-19T00:00:00Z,128,10125
2022-07-19T00:00:00Z,35/9,9864
2022-07-19T00:00:00Z,142,21349
2022-07-19T00:00:00Z,101,5970
2022-07-19T00:00:00Z,122,18920
2022-07-20T00:00:00Z,107,18410
2022-07-20T00:00:00Z,315,19710
2022-07-20T00:00:00Z,440,98117
2022-07-20T00:00:00Z,740,35522
2022-07-20T00:00:00Z,PILAR 203,43280
2022-07-20T00:00:00Z,EXPRESO,24254
2022-07-20T00:00:00Z,CP25 A,3867
2022-07-20T00:00:00Z,LINEA A,12872
2022-07-20T00:00:00Z,CP33/9,7895
2022-07-20T00:00:00Z,MORENO 203,64092
2022-07-20T00:00:00Z,CN33/9,1449
2022-07-20T00:00:00Z,FABRICA,1031
2022-07-20T00:00:00Z,103,20990
2022-07-20T00:00:00Z,41,34751
2022-07-20T00:00:00Z,110,20857
2022-07-20T00:00:00Z,102/144,7786
2022-07-20T00:00:00Z,143/136/137,13616
2022-07-20T00:00:00Z,145/133,18901
2022-07-20T00:00:00Z,133/125,10047
2022-07-20T00:00:00Z,130/146,11487
2022-07-20T00:00:00Z,126,3533
2022-07-20T00:00:00Z,138/139,7455
2022-07-20T00:00:00Z,140,9127
2022-07-20T00:00:00Z,128,10307
2022-07-20T00:00:00Z,35/9,10791
2022-07-20T00:00:00Z,142,23188
2022-07-20T00:00:00Z,101,6541
2022-07-20T00:00:00Z,122,20216
2022-07-21T00:00:00Z,107,15988
2022-07-21T00:00:00Z,315,20017
2022-07-21T00:00:00Z,440,92180
2022-07-21T00:00:00Z,740,32411
2022-07-21T00:00:00Z,PILAR 203,57316
2022-07-21T00:00:00Z,EXPRESO,21431
2022-07-21T00:00:00Z,CP25 A,3569
2022-07-21T00:00:00Z,LINEA A,12785
2022-07-21T00:00:00Z,CP33/9,6960
2022-07-21T00:00:00Z,MORENO 203,66484
2022-07-21T00:00:00Z,CN33/9,1389
2022-07-21T00:00:00Z,FABRICA,946
2022-07-21T00:00:00Z,103,17871
2022-07-21T00:00:00Z,41,35441
2022-07-21T00:00:00Z,110,17449
2022-07-21T00:00:00Z,102/144,6438
2022-07-21T00:00:00Z,143/136/137,12162
2022-07-21T00:00:00Z,145/133,16872
2022-07-21T00:00:00Z,133/125,8541
2022-07-21T00:00:00Z,130/146,9159
2022-07-21T00:00:00Z,126,2977
2022-07-21T00:00:00Z,138/139,6623
2022-07-21T00:00:00Z,140,8114
2022-07-21T00:00:00Z,128,9252
2022-07-21T00:00:00Z,35/9,8888
2022-07-21T00:00:00Z,142,20069
2022-07-21T00:00:00Z,101,5839
2022-07-21T00:00:00Z,122,17810
2022-07-22T00:00:00Z,107,17809
2022-07-22T00:00:00Z,315,19142
2022-07-22T00:00:00Z,440,90257
2022-07-22T00:00:00Z,740,33932
2022-07-22T00:00:00Z,PILAR 203,57706
2022-07-22T00:00:00Z,EXPRESO,23085
2022-07-22T00:00:00Z,CP25 A,4084
2022-07-22T00:00:00Z,LINEA A,14422
2022-07-22T00:00:00Z,CP33/9,7338
2022-07-22T00:00:00Z,MORENO 203,70880
2022-07-22T00:00:00Z,CN33/9,1740
2022-07-22T00:00:00Z,FABRICA,929
2022-07-22T00:00:00Z,103,20448
2022-07-22T00:00:00Z,41,35519
2022-07-22T00:00:00Z,110,19942
2022-07-22T00:00:00Z,102/144,7465
2022-07-22T00:00:00Z,143/136/137,13929
2022-07-22T00:00:00Z,145/133,18553
2022-07-22T00:00:00Z,133/125,9257
2022-07-22T00:00:00Z,130/146,10841
2022-07-22T00:00:00Z,126,3360
2022-07-22T00:00:00Z,138/139,7201
2022-07-22T00:00:00Z,140,8584
2022-07-22T00:00:00Z,128,10286
2022-07-22T00:00:00Z,35/9,10637
2022-07-22T00:00:00Z,142,22724
2022-07-22T00:00:00Z,101,5919
2022-07-22T00:00:00Z,122,19150
2022-07-23T00:00:00Z,107,11792
2022-07-23T00:00:00Z,315,20759
2022-07-23T00:00:00Z,440,63151
2022-07-23T00:00:00Z,740,22321
2022-07-23T00:00:00Z,PILAR 203,46127
2022-07-23T00:00:00Z,CP25 A,1927
2022-07-23T00:00:00Z,LINEA A,12696
2022-07-23T00:00:00Z,CP33/9,5148
2022-07-23T00:00:00Z,MORENO 203,60199
2022-07-23T00:00:00Z,CN33/9,1466
2022-07-23T00:00:00Z,103,12859
2022-07-23T00:00:00Z,41,21210
2022-07-23T00:00:00Z,110,13652
2022-07-23T00:00:00Z,102/144,3789
2022-07-23T00:00:00Z,143/136/137,8346
2022-07-23T00:00:00Z,145/133,11820
2022-07-23T00:00:00Z,133/125,6542
2022-07-23T00:00:00Z,130/146,7021
2022-07-23T00:00:00Z,126,1978
2022-07-23T00:00:00Z,138/139,4653
2022-07-23T00:00:00Z,140,5146
2022-07-23T00:00:00Z,128,5883
2022-07-23T00:00:00Z,35/9,6266
2022-07-23T00:00:00Z,142,14412
2022-07-23T00:00:00Z,101,3428
2022-07-23T00:00:00Z,122,12561
2022-07-23T00:00:00Z,EXPRESO,17354
2022-07-24T00:00:00Z,107,6066
2022-07-24T00:00:00Z,315,12138
2022-07-24T00:00:00Z,440,37314
2022-07-24T00:00:00Z,740,12203
2022-07-24T00:00:00Z,PILAR 203,30073
2022-07-24T00:00:00Z,CP25 A,1440
2022-07-24T00:00:00Z,LINEA A,10643
2022-07-24T00:00:00Z,CP33/9,3684
2022-07-24T00:00:00Z,MORENO 203,42248
2022-07-24T00:00:00Z,CN33/9,1501
2022-07-24T00:00:00Z,103,6498
2022-07-24T00:00:00Z,41,12488
2022-07-24T00:00:00Z,110,7381
2022-07-24T00:00:00Z,102/144,2384
2022-07-24T00:00:00Z,143/136/137,5296
2022-07-24T00:00:00Z,145/133,5734
2022-07-24T00:00:00Z,133/125,3297
2022-07-24T00:00:00Z,130/146,3308
2022-07-24T00:00:00Z,126,1137
2022-07-24T00:00:00Z,138/139,2643
2022-07-24T00:00:00Z,140,2615
2022-07-24T00:00:00Z,128,2975
2022-07-24T00:00:00Z,35/9,3807
2022-07-24T00:00:00Z,142,7426
2022-07-24T00:00:00Z,101,2073
2022-07-24T00:00:00Z,122,7130
2022-07-24T00:00:00Z,EXPRESO,11713
2022-07-25T00:00:00Z,107,19743
2022-07-25T00:00:00Z,315,14839
2022-07-25T00:00:00Z,440,61562
2022-07-25T00:00:00Z,740,22820
2022-07-25T00:00:00Z,PILAR 203,41930
2022-07-25T00:00:00Z,EXPRESO,25575
2022-07-25T00:00:00Z,CP25 A,4386
2022-07-25T00:00:00Z,LINEA A,13763
2022-07-25T00:00:00Z,CP33/9,8743
2022-07-25T00:00:00Z,MORENO 203,53989
2022-07-25T00:00:00Z,CN33/9,1754
2022-07-25T00:00:00Z,FABRICA,1068
