Semana,Linea,LTS,KM,Consumo
2022-08-14,L142,30088.4,64166.172,46.8913744768817
2022-07-31,L140,12038.99,26117.965,46.0946708520361
2022-07-24,L140,11538.69,25090.602,45.9880954629945
2022-07-24,L138,10230.57,22705.248,45.058173335081
2022-07-17,L140,9857.34,21685.941,45.454979334307
2022-07-10,L138,8962.54,19625.395,45.6680744514951
2022-07-03,L143/136/137,19419.18,41885.963,46.3620234778893
2022-06-26,L143/136/137,20327.95,40018.579,50.7962813971981
2022-01-09,L133/125,12497.18,26359.284,47.4109236047535
2022-01-02,L133/125,12246.29,27954.685,43.8076479845865
2021-12-26,L133/125,13050.49,28642.639,45.5631549872203
2021-12-12,L133/125,17154.98,39281.81,43.6715619774139
2021-10-10,L133/125,15472.94,35512.639,43.5702342481504
2021-10-03,L133/125,14584.55,35120.886,41.5267143317512
2021-08-08,L143/136/137,18300.44,38941.746,46.9944003024415
2021-02-07,L128,9264.59,19612.102,47.239148562454
2020-11-08,L129,1987.28,4763.806,41.7162243802539
2020-11-01,L129,4887.95,12420.505,39.353874902832
2020-10-25,L129,5086.01,14397.462,35.3257400505728
2020-10-18,L129,4166.41,11886.066,35.0528930261703
2020-10-11,L129,4405.33,12130.307,36.3167230639752
2020-09-27,L129,4586.59,13393.976,34.2436779041563
2020-09-20,L129,3245.33,8887.101,36.5173074999373
2020-08-09,L129,5361.72,13549.786,39.5705142501882
2020-08-02,L129,5268.05,14672.519,35.9041961370096
2019-12-08,L143,26069.22,54697.907,47.6603611176567
2019-11-24,L129,9743.53,20356.935,47.8634430969102
2019-11-17,L129,10080.33,20404.625,49.4021821033222
2019-11-10,L129,9384.78,17572.662,53.4055682627936
2019-10-27,L129,10165.36,20023.34,50.7675542641737
2019-10-20,L129,9692.13,21062.258,46.016576190454
2019-10-13,L129,8950.35,20305.154,44.0792027482284
2019-10-06,L129,9451.82,20566.391,45.9576014090173
2019-09-29,L129,9592.59,18525.295,51.7810377648507
2019-09-08,L143,20686.81,49621.583,41.6891375674169
2019-09-01,L101,14226.69,31136.704,45.6910596574384
2019-07-28,L129,10478.51,22522.548,46.5245317714497
2019-07-14,L129,9482.36,20066.149,47.255504780713
2019-07-07,L129,7479.77,16744.764,44.6693067755389
2019-06-30,L129,10190.8,22074.539,46.1654034994796
2019-06-23,L129,10080.78,22255.104,45.2964856960453
2019-06-09,L129,10585.95,22802.835,46.4238328260499
2019-06-02,L129,10613.77,21118.793,50.2574649981181
2019-05-26,L129,8764.21,20629.367,42.4841440844986
2019-05-19,L129,8277.79,18784.444,44.0672611869694
2019-04-21,L129,9677.89,20985.342,46.117380407715
2019-04-14,L129,8620.8,17630.252,48.8977695837814
2019-04-07,L129,9012.66,20626.016,43.6955929831529
2019-03-31,L129,9007.70000000001,19074.441,47.2239265098254
2019-03-24,L129,9890.66,22337.162,44.2789464480761
2019-03-10,L143,21676.56,54131.926,40.0439474479442
2018-12-30,L144,2065.67,5472.201,37.7484306588885
2020-06-14,L142,17714.54,47658.664,37.1696109651752
2020-06-07,L142,19108.29,50258.7,38.0198652173653
2020-05-31,L142,12045.69,33308.462,36.1640534468388
2020-05-10,L142,2680.64,7734.771,34.6570053593054
2020-05-03,L142,21316.07,54839.382,38.8700040419857
2020-03-29,L142,17894.12,50706.256,35.2897677951217
2020-03-22,L142,16688.95,44879.218,37.1863654130515
2020-03-15,L142,27150.55,71452.227,37.9981858368109
2020-03-08,L142,38101.25,77918.571,48.8988048818298
2019-12-08,L142,37450.07,75194.804,49.8040662490456
2019-11-03,L142,38207,79957.211,47.7843080344561
2019-09-08,L142,33368.34,78122.826,42.7126637738373
2023-11-05,L339,14693.91,43261.071,33.9656639568632
2023-10-29,L339,23786.66,69147.333,34.3999673855823
2023-10-22,L339,25450.85,77370.401,32.8948146462366
2023-10-15,L339,22477.89,62904.255,35.7334968834779
2023-10-08,L339,23853.82,66919.173,35.6457184550084
2023-10-01,L339,23780.48,70193.527,33.8784514988113
2023-09-24,L339,23825.22,71164.614,33.4790265285497
2023-09-17,L339,22799.49,70474.099,32.3515877797884
2023-09-10,L339,24712.35,72546.365,34.0642153469716
2023-09-03,L339,22442.93,68330.337,32.84475239746
2023-08-27,L339,23649.49,71724.949,32.9724737761752
2023-08-20,L339,21884.16,66376.317,32.969831694639
2023-08-13,L339,24021.04,68828.76,34.8997134337448
2023-08-06,L339,21688.94,63033.295,34.4087041618243
2023-07-30,L339,22196.92,63829.491,34.7753360590013
2023-07-02,L339,22824.62,66968.913,34.0824107448183
2023-06-25,L339,22130.92,64579.0500000001,34.269503809672
2023-06-18,L339,15115.11,44208.321,34.190644788342
2023-06-11,L339,19253.4,54776.41,35.1490723835316
2023-06-04,L339,22062.74,62137.81,35.5061435219555
2023-05-28,L339,21813.73,61115.368,35.6927082562933
2023-04-30,L339,22247.92,66163.883,33.6254750949245
2023-04-23,L339,23700.9,70719.698,33.5138591796588
2023-04-16,L339,22301.34,65916.9450000001,33.8324841965901
2023-04-09,L339,24077.08,69685.433,34.5510947747142
2023-04-02,L339,20914.33,60152.009,34.7691296561683
2023-03-26,L339,23029.54,69794.986,32.9959805422126
2023-03-19,L339,22647.05,68004.956,33.302058161761
2023-03-12,L339,24859.67,69131.182,35.9601402446728
2023-03-05,L339,25810.23,70009.894,36.8665463198673
2023-02-26,L339,22288.64,57528.876,38.7433955775531
2023-02-19,L339,18735.48,53217.283,35.2056304715895
2023-02-12,L339,22008.49,61633.216,35.7088132477137
2023-02-05,L339,21943.62,58927.316,37.2384515188169
2023-01-29,L339,23033.05,64143.48,35.9086379473019
2023-01-22,L339,22152.3,63044.372,35.1376329040125
2023-01-15,L339,23055.85,62826.131,36.6978670069624
2023-01-08,L339,22211.85,62957.765,35.2805567351382
2023-01-01,L339,21486.85,57479.101,37.3820216847163
2022-12-25,L339,20945.67,57807.305,36.2336040401814
2022-12-18,L339,20993.63,55934.101,37.5327923836659
2022-12-11,L339,24855.96,67316.3,36.9241327880469
2022-12-04,L339,23419.53,59769.767,39.1829032895511
2022-11-27,L339,25344.1,72816.911,34.8052391291358
2022-11-20,L339,22461.34,61721.667,36.391337259248
2022-11-13,L339,24857.27,69609.726,35.7094782990526
2022-11-06,L339,26152.35,74542.055,35.084020691407
2022-10-30,L339,24647.58,72211.543,34.1324654979329
2022-10-23,L339,26598.6,76635.173,34.7080837150325
2022-10-16,L339,25607.37,77400.515,33.0842372302045
2022-10-09,L339,14973.08,43966.643,34.055545245972
2022-10-02,L339,25393.73,73610.487,34.4974351276877
2022-09-25,L339,25257.19,76080.357,33.19804348447
2022-09-18,L339,25328.43,78236.93,32.3740080292005
2022-09-11,L339,25849.25,75462.469,34.2544450805075
2022-09-04,L339,27603.84,82320.308,33.5322360552878
2022-08-28,L339,22928.53,70379.337,32.5784967255375
2022-08-21,L339,27038.11,82177.566,32.9020574788015
2022-08-14,L339,23973.06,72089.136,33.2547472895222
2022-08-07,L339,25572.83,77866.911,32.841716297183
2022-07-31,L339,25812.27,79214.0620000001,32.5854644343323
2022-07-24,L339,25269.34,77463.58,32.6209297323981
2022-07-17,L339,20973.83,62913.045,33.33780776308
2022-07-10,L339,22879.65,69326.176,33.0029021072791
2022-06-26,L339,25010.44,84421.334,29.6257341775717
2022-06-19,L339,23115.37,69989.943,33.0267021363341
2022-06-12,L339,24398.23,72938.452,33.450435718049
2022-06-05,L339,25564.1,87552.012,29.1987578766323
2022-05-08,L339,26003.22,81302.246,31.9833968670435
2022-05-01,L339,26027.87,81271.546,32.0258088851909
2022-04-24,L339,22629.71,69411.641,32.6021826799917
2022-04-17,L339,26857.59,81520.766,32.9457036750611
2022-04-10,L339,21793.23,67245.545,32.4084368711712
2022-04-03,L339,25616.72,71839.965,35.6580351897443
2022-03-27,L339,26074.02,77747.529,33.5367828860516
2022-03-20,L339,23987.2,75643.582,31.7108198287067
2022-03-13,L339,24321.03,76811.6990000001,31.6631845365118
2022-03-06,L339,27965.81,80924.7769999999,34.557784447154
2022-02-27,L339,21973.4,62077.338,35.3968142126198
2022-02-20,L339,22289.97,58917.144,37.8327401613358
2022-02-13,L339,21079.74,59729.204,35.292183033278
2022-02-06,L339,18374.41,61780.117,29.7416238302042
2022-01-30,L339,21002.89,55788.754,37.6471752712025
2022-01-23,L339,18309.73,57054.593,32.0915969026368
2022-01-16,L339,21213,60955.363,34.8008755193534
2022-01-09,L339,21501.75,56231.262,38.2380711996114
2022-01-02,L339,19808.6,56829.274,34.8563312633556
2021-12-26,L339,19562.25,54440.253,35.9334296260526
2021-12-19,L339,23038.63,60681.842,37.9662667458249
2021-12-12,L339,25366.52,68515.291,37.0231515181042
2021-12-05,L339,22393.17,60725.297,36.8761802844703
2021-11-28,L339,22217.24,75422.508,29.4570421869291
2021-11-21,L339,21397,61641.586,34.711955659285
2021-11-14,L339,23127,65384.132,35.3709673778342
2021-11-07,L339,22640,64278.326,35.2218257830797
2021-10-31,L339,22885,67427.624,33.9400955311728
2021-10-24,L339,22379,63896.964,35.0235732639817
2021-10-17,L339,21067,64852.854,32.4843067045284
2021-10-10,L339,18931.78,61460.764,30.803033948618
2021-10-03,L339,20015,62645.029,31.9498614965922
2021-09-26,L339,20885,62796.319,33.2583188514601
2021-09-19,L339,20570,64211.918,32.0345515921203
2021-09-12,L339,18889,64494.699,29.2876783563251
2021-09-05,L339,19664.56,61169.983,32.1474014468829
2021-08-29,L339,21615.68,68059.033,31.7601926551028
2021-08-22,L339,17367.16,53729.117,32.3235537259993
2021-08-15,L339,16804.12,52012.6,32.3077869593137
2021-08-08,L339,19408.18,60311.691,32.1797974459048
2021-08-01,L339,18550.44,57604.696,32.202999561008
2021-07-25,L339,18623.85,55468.271,33.5756814918569
2021-07-18,L339,14310.86,41987.703,34.083455339293
2021-07-11,L339,14600.74,43857.764,33.2911180788879
2021-06-27,L339,14022.07,40613.934,34.5252690862205
2021-06-20,L339,13469.24,41310.551,32.6048422835125
2021-06-13,L339,14057.97,41599.525,33.7935829796134
2021-06-06,L339,13879.4,42656.979,32.537231480926
2021-05-30,L339,13363.55,42660.468,31.3253713015994
2021-05-23,L339,7433.59,26337.729,28.2241115017927
2021-05-16,L339,10720.52,36319.552,29.5172143092514
2021-04-25,L339,19136.68,59759.99,32.0225622527715
2021-04-18,L339,21009.67,64003.794,32.8256634286399
2021-04-11,L339,21360.08,66074.096,32.3274646088234
2021-04-04,L339,19618.95,58711.921,33.4156158848899
2021-03-28,L339,17162.13,51923.211,33.0529057611634
2021-03-21,L339,17232.37,53081.524,32.463969949318
2021-03-14,L339,18245.95,56466.023,32.3131487407923
2021-03-07,L339,20391.4,57747.789,35.3111354618269
2021-02-28,L339,20125.65,56832.83,35.412014499366
2021-02-14,L339,14627.1,41659.646,35.1109560556515
2021-01-31,L339,14253.56,49829.258,28.6048008180254
2021-01-24,L339,16635.67,49474.39,33.6248107354128
2021-01-17,L339,16478.9,47814.338,34.4643483299926
2021-01-10,L339,15052.36,51895.571,29.0050956371595
2021-01-03,L339,15488.99,50887.353,30.4377985626409
2020-12-27,L339,15034.9,42000.283,35.7971397478441
2020-12-13,L339,11829.03,35805.1,33.0372768125211
2020-11-01,L339,8961.32,26751.755,33.4980639587945
2020-04-12,L339,4865.3,16557.493,29.3842793712792
2020-03-29,L339,5911.99,18788.689,31.4656866160273
2020-03-22,L339,10093.6,38056.519,26.5226569986603
2020-03-15,L339,24645.67,95157.772,25.8997972335881
2020-03-01,L339,33336.79,110430.867,30.1879274388021
2020-02-23,L339,25619.05,85247.511,30.0525489829257
2020-02-16,L339,28306.32,93085.846,30.4088335835719
2020-02-09,L339,28616.79,87746.434,32.6130518306875
2020-02-02,L339,29380.87,95206.14,30.8602680457374
2020-01-26,L339,27721.81,87858.68,31.5527276303264
2020-01-19,L339,30193.13,92044.75,32.8026639216251
2020-01-12,L339,27769.49,92101.688,30.1509023374251
2020-01-05,L339,28723.76,88504.076,32.454731237463
2019-12-29,L339,25697.27,80358.148,31.9784248885377
2019-12-22,L339,26887.4,82041.092,32.7730888808745
2019-12-15,L339,31153.54,98664.4710000001,31.5752364394676
2019-12-08,L339,31243.17,97245.646,32.1280913697668
2019-12-01,L339,29513.61,92069.515,32.0557895846416
2019-11-24,L339,29418.46,93437.466,31.4846509215051
2019-11-17,L339,27999.44,89132.982,31.4131081129991
2019-11-10,L339,28631.45,92684.19,30.891406614224
2019-11-03,L339,28954.81,94724.518,30.5673869990027
2019-10-27,L339,30981.18,116797.446,26.5255628962983
2019-10-20,L339,29637.98,114814.042,25.8138982686456
2019-10-13,L339,28710.66,102797.416,27.9293596251486
2019-10-06,L339,30617.66,109890.971,27.8618522717394
2019-09-29,L339,29029.97,110625.782,26.2415952910507
2019-09-22,L339,30511.92,110831.672,27.5299645393782
2019-09-15,L339,30102.17,109744.726,27.4292634344907
2019-09-08,L339,27169.04,105979.43,25.6361446744901
2019-09-01,L339,29105.38,109820.778,26.5026168363149
2019-08-25,L339,29518.82,105933.424,27.8654449987381
2019-08-11,L339,29659.33,105990.916,27.9828980815677
2019-08-04,L339,29970.83,104696.887,28.6262857079982
2019-07-28,L339,29763.07,103945.71,28.6332836631738
2019-07-21,L339,29556.12,101366.167,29.1577760851902
2019-07-14,L339,26684.57,97262.498,27.4356206644004
2019-07-07,L339,23533.19,87291.183,26.9594123841809
2019-06-30,L339,30016.73,111202.041,26.9929667927588
2019-06-23,L339,30024.9,113702.779,26.4064785962708
2019-06-16,L339,25877.65,97668.224,26.4954648914267
2019-06-09,L339,28930.39,109106.08,26.5158366976432
2019-06-02,L339,29527.2,111543.488,26.4714691367729
2019-05-26,L339,24028.04,91289.814,26.3206144773172
2019-05-19,L339,29365.16,107133.036,27.4099951764646
2019-05-05,L339,31155.33,147317.683,21.1483980507622
2019-04-28,L339,26101.18,101799.021,25.6399125881574
2019-04-21,L339,28489.33,105011.154,27.1298132767877
2019-04-14,L339,28256.8,101658.041,27.7959320502743
2019-04-07,L339,32372.36,115235.87,28.0922598145872
2019-03-31,L339,31396.33,112053.09,28.019155919752
2019-03-24,L339,31806.65,112992.05,28.1494583025974
2019-03-17,L339,32398.5,116540.864,27.8001199647876
2019-03-10,L339,31213.81,137562.629,22.6906175222923
2019-03-03,L339,29659.51,93714.355,31.6488439791321
2019-02-24,L339,27763.68,93076.374,29.8289230734322
2019-02-03,L339,24068.61,78004.3990000001,30.8554521393082
2019-01-27,L339,27702.68,82886.236,33.422533507252
2019-01-20,L339,24129.07,79423.67,30.3802002601995
2019-01-13,L339,25620.67,80280.001,31.9141376194054
2018-12-30,L339,13276.34,44469.67,29.8548201504531
2023-11-12,L102/144,2886.88,5914.104,48.8134804528294
2023-10-29,L138,10240.53,23672.63,43.2589450348356
2023-10-29,L122,26837.23,59340.371,45.2259221635133
2023-07-30,L133/125,16835.85,41192.928,40.8707290727185
2023-05-14,L145/133,26330.85,56864.51,46.3045403890757
2023-05-07,L145/133,26029.84,54870.138,47.4389913143648
2023-04-30,L145/133,22387.19,48465.291,46.1922120719341
2023-04-30,L142,32333.5,70746.734,45.703169845268
2023-04-02,L145/133,20109.03,43003.866,46.7609819079987
2023-03-26,L145/133,24411.43,52396.981,46.5893826974497
2023-03-05,L145/133,21797.67,47644.1720000001,45.7509682401448
2023-02-26,L145/133,24661.55,48397.624,50.9561171845957
2023-02-19,L145/133,17979.05,39094.736,45.988416445631
2023-02-12,L145/133,22191.2,44516.375,49.8495216647807
2023-02-05,L145/133,24085.48,45137.584,53.3601443976266
2023-01-15,L102/144,10876.27,21490.039,50.610750403943
2023-01-15,L107,22406.94,43402.49,51.6259320605799
2022-12-25,L145/133,22174.99,44161.59,50.2132962151046
2022-11-20,L145/133,22128.55,51933.008,42.6097983771709
2022-09-18,L145/133,23681.29,64077.1300000001,36.9574760917038
2022-08-28,L145/133,23409.16,49746.8870000001,47.0565324017159
2022-04-17,L128,12338.94,25705.432,48.0012940455543
2022-04-10,L128,10530.85,21323.546,49.3860167534987
2022-03-27,L145/133,25934.78,55301.987,46.8966512903054
2022-02-20,L145/133,20246.69,43264.018,46.7979881110442
2022-01-30,L145/133,20364.7,44178.48,46.0964252278485
2022-01-02,L145/133,20705.1,45231.783,45.7755556529797
2021-09-26,L142,30383.41,77728.987,39.088905146802
2022-12-11,L359,22671.15,47023.238,48.212651795693
2022-11-27,L359,22470.59,46644.902,48.1737318260418
2022-11-20,359V,4338.84,8846.139,49.0478388368078
2022-11-20,L359,20035.64,42885.911,46.7184665845154
2022-11-13,L359,22352.39,47288.023,47.2686075288028
2022-11-06,L359,21336.46,46786.109,45.6042625814427
2022-11-06,359V,4320.94,8810.656,49.0422052569071
2022-11-06,LEXP,45228.3,96902.341,46.6741046018693
2022-10-30,LEXP,42028.16,91661.561,45.8514556608958
2022-10-30,L359,19513.11,43566.145,44.7896181771419
2022-10-30,359V,8115.82,18161.452,44.6870657698514
2022-10-23,L359,20303.71,44846.469,45.2738207772835
2022-10-16,L359,19520.92,44658.314,43.71172633163
2022-10-02,L359,18011.29,43572.546,41.3363267778752
2022-09-25,L359,18736.17,46990.084,39.8726037604019
2022-09-25,359V,6665.88,18601.113,35.8359201409077
2022-09-18,L359,19776.88,48536.861,40.7461042855656
2022-09-11,L359,20671.39,47797.611,43.2477472566568
2022-09-04,L359,20412.97,47377.988,43.0853458783433
2022-09-04,359V,4914.98,10914.501,45.0316510118053
2022-08-28,L359,18317.8,44752.574,40.9312769361602
2022-08-21,L359,19082.97,44642.565,42.7461325306913
2022-08-21,359V,7732.16,17514.772,44.146506731575
2022-08-14,359V,5064.57,11252.895,45.0068182454382
2022-08-14,L359,18595.35,43327.37,42.9182523656524
2022-08-07,L359,20764.71,48627.057,42.7019673429959
2022-07-31,L359,21051.3,50115.318,42.0057196883396
2022-07-24,359V,9028.74,21380.898,42.2280673150398
2022-07-24,L359,19868.22,46573.491,42.6599328789847
2022-07-17,L359,20357.36,47812.929,42.577102942177
2022-07-10,L359,17819.22,42763.461,41.6692652636324
2022-07-03,L359,20046.51,46533.504,43.0797345499707
2022-06-26,L359,18976.01,62023.61,30.5948170382214
2022-06-26,359V,10241.68,24865.983,41.1875130776048
2022-06-19,L359,19551.8,44857.995,43.5859872916746
2022-06-12,359V,8529.97,20012.356,42.6235171910794
2022-06-05,L359,20682.32,50090.132,41.2902086183362
2022-05-22,359V,7582.21,18201.271,41.6575853411556
2022-05-22,L359,17204.41,40902.484,42.0620175537505
2022-05-15,L359,14624.35,33929.729,43.1018768231246
2022-05-08,L359,20925.81,47534.084,44.0227479717501
2022-05-01,359V,6672.14,14856.218,44.911430351924
2022-05-01,L359,20367.95,46970.293,43.3634723121697
2022-04-10,L359,19460.88,48207.7,40.3688207485526
2022-04-10,359V,2753.18,5965.941,46.1482941249335
2022-04-03,L359,23393.21,51739.12,45.2137763456356
2022-03-27,L359,19725.37,46782.92,42.1636144131235
2022-03-20,L359,18362.8,43961.928,41.7697786138952
2022-03-20,359V,9445.84,20620.141,45.8088041202046
2022-03-13,359V,6852.04,15648.473,43.787275601907
2022-03-13,L359,21127.52,50620.266,41.7372757385352
2022-03-06,L359,21691.57,49622.729,43.7129727387625
2022-02-27,L359,19209.77,45258.419,42.4446333399318
2022-02-20,L359,18108.01,40084.105,45.1750388339718
2022-02-20,359V,9270.29,19560.355,47.3932605006402
2022-02-13,L359,18059.82,40505.488,44.5861064555005
2022-02-06,L359,16605.77,41395.605,40.1148141209677
2022-01-30,LEXP,35583.95,78822.9609999999,45.1441427073515
2022-01-30,L359,16187.91,38420.205,42.1338459802596
2022-01-30,359V,5455.5,13577.67,40.1799425085453
2022-01-23,L359,12339.87,29284.746,42.1375346741952
2022-01-23,359V,15631.62,41706.568,37.4799959565122
2022-01-16,L359,18042.43,41069.682,43.9312629691167
2022-01-09,L359,18153.4,41934.31,43.2900887125602
2022-01-02,L359,18394.38,44436.709,41.3945596196154
2021-12-26,L359,15538.55,35100.914,44.2682204799567
2021-12-26,LEXP,33111.49,71272.877,46.4573501080923
2021-12-19,L359,20373.79,41234.692,49.4093420171539
2021-12-12,L359,19720.91,42316.314,46.6035628717568
2021-12-05,L359,17638.63,38535.255,45.7727086534136
2021-12-05,359V,7385.25,15207.707,48.5625479238915
2021-11-28,L359,18001.1,46612.201,38.6188586117185
2021-11-21,L359,18858.49,46767.928,40.3235524994821
2021-11-14,359V,7109.45,19353.532,36.7346384112213
2021-11-14,L359,19215.59,45786.181,41.9680995014631
2021-11-07,L359,18948.42,46538.275,40.7157764227402
2021-11-07,359V,5698.33,13805.098,41.2769978163139
2021-10-31,L359,17057.65,45060.946,37.8546202736179
